id,name,detail
npc,娜尔梅亚,3040063000
special,蝴蝶刃·源氏舞,暗属性伤害(特大)/自身获得15%攻击UP(累积/最大50%/独立/永续)
special-胡蝶刃・神楽舞,蝴蝶刃·神乐舞,暗属性伤害(特大)/移除自身由胡蝶刃造成的防御力DOWN
special-胡蝶刃改・源氏舞,蝴蝶刃改·源氏舞,<div class=prt-text-small>暗属性伤害(特大)/暗属性攻击30%UP/自身获得15%攻击UP(累积/最大50%/独立/永续)</div>
special-胡蝶刃改・神楽舞,蝴蝶刃改·神乐舞,<div class=prt-text-small>暗属性伤害(特大)/移除自身由胡蝶刃造成的防御力DOWN/幻影效果(2次)</div>
special-Freeflutter Dance,蝴蝶刃·神乐舞,暗属性伤害(特大)/移除自身由胡蝶刃造成的防御力DOWN
special-Dawnfly Dance II,蝴蝶刃改·源氏舞,<div class=prt-text-small>暗属性伤害(特大)/暗属性攻击30%UP/自身获得15%攻击UP(累积/最大50%/独立/永续)</div>
special-Freeflutter Dance II,蝴蝶刃改·神乐舞,<div class=prt-text-small>暗属性伤害(特大)/移除自身由胡蝶刃造成的防御力DOWN/幻影效果(2次)</div>
skill-1,蝴蝶刃,<div class=prt-text-small>切换架势/获得追伤效果(70%) <span class=text-blue>◆每次切换攻击UP/防御DOWN/2回合内无法使用技能</span></div>
skill-1+,蝴蝶刃,<div class=prt-text-small>切换架势/获得追伤效果(70%) <span class=text-blue>◆每次切换攻击UP/防御DOWN/1回合无法使用技能</span></div>
skill-2,泡沫梦幻,<div class=prt-text-small>对敌方单体造成3~3.5倍暗属性伤害/源氏：连击率UP/神乐：降低敌人防御</div>
skill-3,镜花水月,<div class=prt-text-small>源氏：敌方能量条上升/缓速效果/神乐：自身攻击大幅UP(对OD敌人/1次)</div>
skill-4,蝴蝶双舞,自身奥义性能UP(1次)/高昂效果/蝴蝶双舞效果
support-1,质朴刚毅,同种族角色攻击UP
support-2,交锋,有极小概率反射伤害
support-2+,交锋,有极小概率反射伤害/第一次无法战斗时，维持1HP继续战斗
skill-lb,LB技能,极小概率回避敌方普攻并反击(1倍)
