id,name,detail
npc,希艾提,3040036000
special,万剑,风属性伤害(特大)/我方全体攻击30%UP
special-シエン・ミル・エスパーダ,十万剑,风属性伤害(特大)/我方全体攻击30%UP/自身无敌效果(1次)
special-Cien Mil Espada,十万剑,风属性伤害(特大)/我方全体攻击30%UP/自身无敌效果(1次)
skill-1,象征,自身获得剑光效果(最大3层)/受伤后解除
skill-1+,象征,自身获得剑光效果(最大3层)/受伤后解除
skill-1++,象征,自身获得2层剑光效果(最大5层)/受伤后丧失2层剑光
skill-2,无限创造,10次0.6~0.7倍风属性伤害，目标随机
skill-2+,无限创造,10次0.6~0.7倍风属性伤害，目标随机
skill-2++,无限创造,10次0.6~0.7倍风属性伤害，目标随机/自身奥义值30%UP
skill-3,狮心,我方全体可即时发动奥义 <span class=text-blue>◆消耗3层剑光</span>
skill-3,七星之辉光,<div class=prt-text-small>剑光Lv3以上时，我方全体奥义伤害100%UP/奥义上限90%UP(不消耗剑光)<span class=text-blue>◆无法再次使用</span></div>
support-1,天星剑王,我方全体奥义伤害50%UP/根据剑光等级获得强化
support-1+,天星剑王,我方全体奥义伤害50%UP/奥义上限10%UP/根据剑光等级获得强化
support-2,王中之王,对土属性敌人伤害20%UP
skill-lb,LB技能,延长技能1的效果时间
,,
