id,name,detail
npc,凯姆,3040164000
special,金色黎明,土属性伤害(特大)/自己的第三个技能变为黑面
skill-1,双重牌,土属性角色下次使用的技能可再次使用 <span class=text-blue>◆无法再次使用</span>
skill-2,小丑之始,<div class=prt-text-small>模仿同伴的技能<br><span class=text-blue>◆下一次此技能变为“小丑之终”</span></div>
skill-エンド・オブ・ジョーカー,小丑之终,赋予土属性角色各种强化效果<br>◆下一次此技能变为“小丑之始”
skill-3,黑面,<div class=prt-text-small>根据战斗同伴最初使用的技能种类变化技能内容</div>
skill-スペードトリック,黑桃戏法,不经过回合进行通常攻击/自己的黑桃等级上升1（最大4）<br>◆根据黑桃等级，攻击UP/慧眼效果
skill-ハートトリック,红桃戏法,回复我方全体HP/自己的红桃等级上升1（最大4）<br>◆根据红桃等级，回复性能UP/吸收效果
skill-ダイヤトリック,方块戏法,我方全体奥义槽UP（15%）/自己的方块等级上升1（最大4）<br>◆根据方块等级，防御UP/转化效果
skill-クラブトリック,梅花戏法,对敌方全体施加减豆效果/攻防DOWN（累积）/自己的梅花等级上升1（最大4）<br>◆根据黑桃等级，弱体成功率UP/土属性追击效果
support-1,百搭牌,满足全部武器技能中的得意武器/类型/种族的发动条件
skill-sub,倒吊人之逆位,装备的武器全部不同时，土属性角色的攻击UP/防御UP/伤害上限UP
skill-main,愚者之正位,黑桃等级，红桃等级，方块等级，梅花等级随机上升 <span class=text-blue>◆无法再次发动</span>
intro,忘却的愚者,比他人更优秀，比他人更美丽。因此比任何人都孤独的愚者。然而他的罪业都被丢到了忘却的远方。不知这究竟是苦难还是幸福。幼儿注视着倒挂的笑容，他的眼瞳无垢地浑浊起来，映出苍空闪耀光芒。
