id,name,text,trans
0-chapter_name,,修行、修行、修行！,修炼，修炼，修炼！
0-synopsis,,エッセルに勝利し、喜ぶフュンフ。フュンフは、エッセルから攻撃を避けるには、小さい体を活かすのがよいとアドバイスされ、これまで不利だと思っていた小さい体も役に立つことを知るのだった。,芬芙赢过了艾瑟尔，十分开心。芬芙得知之所以能避开艾瑟尔的攻击，是因为活用了身形娇小这一特点，才明白至今为止都认为是缺点的地方也能派上用场。
1,フュンフ/芬芙,やたっ！　勝った！！,太好了！赢了！！
2,エッセル/艾瑟尔,……ん。私の負けだね。<br>うん、身のこなしが<br>少しずつ良くなってると思う。,……嗯。我输了呢。嗯，你身体的动作有进步了呢。
3,フュンフ/芬芙,ホント！？<br>エッセルみたいにヒラヒラ<br>避けられるといいんだけどな～,真的吗！？要是能像艾瑟尔那么轻盈地躲开就好了呢~
4,エッセル/艾瑟尔,んー……フュンフは体が小さいから、<br>それを生かすのがいいと思うよ。,嗯——芬芙体型很小，我觉得可以活用这一点呢。
5,フュンフ/芬芙,そっかー、小さいのも役に立つんだ！<br>あちし、いっつもちっちゃいのって<br>損だなーって思ってたんだけど。,是嘛——小个子也能派上用场啊！我一直觉得小个子是缺点呢。
6,エッセル/艾瑟尔,ふふ、見方によって変わる、<br>ってことだね。,呵呵，这就是所谓的，换个角度看问题啊。
7,フュンフ/芬芙,そだね！<br>付き合ってくれてありがとエッセル！,是呢！谢谢你陪我艾瑟尔！
8,エッセル/艾瑟尔,うん、またいつでもおいでよ。<br>弟妹達も、フュンフの相手をするの<br>好きだもの。,嗯，你随时都可以再来哦。弟弟妹妹们也很喜欢和芬芙一起玩呢。
9,,<span class='scene-font-katari'>エッセルとの修行を終えた</span><br><span class='scene-font-katari'>フュンフは、手を振りながら</span><br><span class='scene-font-katari'>騎空艇への帰路についた。</span>,<span class='scene-font-katari'>结束了与艾瑟尔的修行，芬芙挥手告别着，踏上了回骑空艇的路。</span>
info,,,scene_ult_chr125_q4_1_s20
译者,,,
