id,name,text,trans
1,フュンフ/芬芙,ハッピーハロウィン！,万圣节快乐！
2,フュンフ/芬芙,姬塔、あちしに<br>トリック・オア・トリート！<br>って言って～？,姬塔，对我说“不给糖就捣蛋！”~
3,フュンフ/芬芙,……よろしいっ！<br>はい、お菓子っ！,……很好！<br>给，糖果！
4,フュンフ/芬芙,え？<br>貰っていいのかって？,欸，你问能不能收下？
5,フュンフ/芬芙,ふっふっふ～<br>心配ゴッムヨ～！,哼哼哼~不用担心~！
6,フュンフ/芬芙,パパとママにお菓子、<br>た～っくさん貰ったんだよ～！,我从爸爸妈妈那里收到了很多糖果~！
7,フュンフ/芬芙,『皆で食べなさい』って<br>パパとママが言ってたから、<br>こうして配ってるんだ！,爸爸妈妈说“跟大家一起吃”，所以我现在在发糖果！
8,フュンフ/芬芙,他の子にも分けたげよ～っと！<br>姬塔、一緒に行こ～！<br>みんなで食べたらもっと美味しいよ！,接下来要去发给别人！<br>姬塔，一起去吧~！<br>大家一起吃肯定更好吃！
info,,,scene_s5_halloween_4005_v1_0_2004_5_3040034000
译者,,,
