id,en,jp,trans
0-chapter_name,,第5話 水神を呼びし者, 第5话  被称为水神的他
0-synopsis,,砦を飛び出した姬塔達の前にポンメルンが現れる。自分と父親の理想、正義の帝国軍の姿を諦めきれないユーリはポンメルンに食ってかかる。しかし、必死なユーリをポンメルンは一笑に付す。星晶獣ポセイドンは、魔晶の力から解き放たれ、自我を取り戻しているとポンメルンは言う。すぐにでも島を破壊するだろうと告げるポンメルンに、ユーリは剣を向けるのだった。, 在冲出要塞的姬塔他们面前伯梅伦出现了。自己和父亲理想、尤利还没放弃保护帝国军正义的形象而向伯梅伦发出攻击。不过、面对拼命的尤利伯梅伦只是微微一笑。星晶兽波塞顿、从魔晶力量下挣脱、已经取回了自我、伯梅伦对众人这样说。面对说着这个岛不久之后就会被摧毁的伯梅伦、尤利把剑下向了他。<br>翻译报错到NGA@mirror0420
0,,やれやれですネェ……<br>どうして計画通りに<br>動こうとしませんかネェ！, 哎啊哎啊的、呢……<br>为什么不按计划<br>行动的，呢！
1,,ポンメルン大尉……<br>島を破壊するような無茶な作戦を<br>なぜ、貴方が！, 伯梅伦大尉……<br>这种会把岛都破坏的作战<br>为什么、你会！
2,,何をいきり立っているのかと思えば<br>そんな事ですかネェ！, 还在想为什么会突然生气<br>原来就这点事、呢！
3,,そんな事……？<br>そんな事と言ったか！, 这点事……？<br>你说这点事吗！
4,,帝国軍は……帝国軍に正義は！, 帝国军……帝国军的正义呢！
5,,グヒャヒャヒャヒャ！<br>まったく愚かな男だ！<br>正義などお題目！　ですネェ！, 呃哈哈哈哈哈！<br>真是个愚蠢的男人啊！<br>正义不过是幻想！　的呢！
6,,貴様……！,你……！
7,,作戦に従えないような<br>愚か者にはお仕置きですネェ！, 不遵循作战的<br>蠢才要给点惩罚才行、呢！
8,,まぁ構いませんネェ！, 不过也没什么所谓了、呢！
9,,貴様らがこの島と運命を共にする事に<br>変わりは無いんですよォ！, 反正你们的命运也就和这个岛一样<br>没法改变的、呢！
10,,島の住人はどうなるってんだ！<br>ふざけやがって……！, 岛上的居民要怎么办！<br>别再胡说八道了……！
11,,私の知った事じゃないですネェ！, 这不关我的事、呢！
12,,何だと！,你说什么！
13,,それにしても……<br>あのポセイドンには驚きですネェ！, 不过说起来……<br>那个叫波塞顿的真是惊人的、呢！
14,,まさか体内に埋め込んだ魔晶を<br>自らほじくり出してみせるとは<br>思いもしませんでしたネェ！, 竟然靠自己<br>就能把体内的魔晶拿出来<br>真没想过会有这样的事呢！
15,,魔晶を……？<br>まさか！, 把魔晶……？<br>难道！
16,,そう！<br>ポセイドンは<br>自我を取り戻しているんですネェ！, 没错！<br>波塞顿它<br>已经把自我意识拿回来了、呢！
17,,ここ<span class='scene-font-place'>アウギュステ</span>の海水を力に変えて<br>ますます強大になりつつありますよォ！, 把<span class='scene-font-place'>奥古斯都</span>的海水变成自己的力量<br>已经变得越来越强大了、呢！
18,,島を破壊しにかかるのも<br>時間の問題ですネェ！<br>さぁ、どうします？, 摧毁整个岛<br>也只是时间的问题、呢！<br>那么、你们要怎样做、呢？
19,,ちなみに……<br>我らが帝国軍は既に脱出の準備を<br>始めている事をお忘れなく、ですネェ！, 顺便说一下……<br>我们帝国军已经开始了<br>出航的准备了别忘了哦、呢！
20,,どうもこうもあるか！<br>アンタを倒してこの島も救う！<br>それだけだッ！！, 还能怎么做！<br>我要把你打倒拯救这个岛！<br>就是这样做了！！
info,,1,scene_evt140930_cp5_q2_s20
