id,en,jp,trans
0-chapter_name,,第1話 雨の中の邂逅,第1话 雨中的邂逅
0-synopsis,,サラとボレミアは、砂神の巫女とその護衛という関係だった。ふたりはこの島に集中豪雨をもたらす雨神・マナウィダンを封印する使命を負っていた。サラに道中の護衛を頼まれた一行は、その旅路に同行することとなるのだった。,莎拉和波雷米亚，原来是沙神的巫女与护卫的关系。两人在为该岛带来暴雨的雨神・玛娜维丹的封印使命中落败。被委托担任莎拉路途中护卫的一行人，意味着旅途变为了同行。
1,,……ぐすっ……よ、よかったぁ……<br>ボ、ボレミアさん……っぐ<br>ぶ、無事だったんだね……,……呜呜……太，太好了呢……<br>波，波雷米亚……原来平安无事……
2,,……ふん……砂神の巫女よ。<br>そんなことでいちいち泣くな……<br>もっと強く心を持て。,……嗯……沙神的巫女啊。<br>不用每次都为了这种事情哭泣……<br>要变得更加坚强。
3,,は、はい……えぐっ。<br>す、すみません……,好，好的……呜呜……<br>对，对不起……
4,,うわぁ……<br>な、なんか怖そうなやつだなぁ……,哇……<br>总感觉这家伙挺可怕的……
5,,先ほどは、お前らのお蔭で助かった。<br>それに巫女も世話になったようだ。<br>重ねて礼を言おう。,刚刚因你们的帮助才得以脱险。<br>而且巫女也受你们照顾了。<br>请让我再次表达感激之情。
6,,あ、あの……わ、わたし……,啊，那个……我……我……
7,,どうした？<br>我々には時間がない。<br>さ……先を急ぐぞ。,怎么了？<br>我们可没多少时间。走吧快赶路了。
8,,その、ボレミア殿……といったかな？,那个，是波雷米亚殿下……对吧？
9,,そうだ。<br>まだ何か用か？,没错。<br>还有什么事吗？
10,,こんな小さな少女が……ひとり魔物に<br>追われていたんだ。その理由ぐらい<br>話してくれてもいいだろう？,这么小的少女……<br>一个人被魔物追赶。<br>至少把理由说出来也行吧？
11,,ふん……確かに、お前達には<br>巫女が世話になった。<br>話しておくべきか……<br>,呼……确实，<br>巫女也受了你们不少照顾。<br>应该告诉你们……
16,,<span class='scene-font-katari'>そう言うとボレミアは、自分達の</span><br><span class='scene-font-katari'>使命とこの島の置かれた状況について</span><br><span class='scene-font-katari'>姬塔たちに語り始めた。</span>,<span class='scene-font-katari'>如此说着的波雷米亚，</span><br><span class='scene-font-katari'>开始向姬塔一行人讲述她们自己的使命</span><br><span class='scene-font-katari'>与这个岛现在所处的状况。</span>
17,,な、なんだと……<br>そんな事態がこの島で起きていたのか！,什，什么……<br>这个岛上竟然发生了这样的事情！
18,,雨神……<br>星晶獣マナウィダン……！,雨神……<br>星晶兽玛娜维丹……！
19,,やれやれ……<br>どうりで変な天候なわけだぜぇ……,哎呀哎呀……<br>怪不得是这样的怪天气……
20,,ふん……<br>これでお前らへの義理は果たした。<br>今度こそ行かせてもらうぞ。,呼……<br>如此一来也算还清了欠你们的人情。<br>这回就该告辞了。
21,,……ま、待ってください……,请，请等下……
22,,どうした？<br>まだ何かあるのか？,怎么了？<br>还有别的事吗？
23,,姬塔さんに、お願いがあります。<br>その……私達をマナウィダンの元まで……<br>ご、護衛してもらえませんか？,有事情想要拜托姬塔。<br>那个……能够护卫我们到……<br>玛娜维丹那里去吗？
24,,なっ……<br>勝手な事を言うな！,什……<br>别说任性的话！
25,,で、でも……この方達は見ず知らずの<br>私を……助けてくれたんです！<br>だから……この方達ならきっと……,但，但是……<br>这几位对素不相识的我伸出了援手！<br>所以说……这几位的话……一定会……
26,,ふん……<br>私だけでも事足りるがな。,哼……<br>意思是光凭我一个不够是吗。
27,,で、でも……また……<br>さっきみたいに<br>魔物に襲われてはぐれたら……,可，可是……万一……<br>像刚才那样被魔物袭击的话……
28,,くっ……<br>それもそうだな。<br>好きにしろ。,切……<br>那倒也是。<br>那随你便好了。
29,,ありがとう……！<br>皆さん……改めて、お願いします！,谢谢……！<br>那么大家……这次也请多指教！
30,,もちろんです！<br>星晶獣の問題なら任せてください！<br>ねっ、姬塔？,当然没问题！<br>星晶兽的问题的话交给我们就行了！<br>对吧姬塔？
31,,乗りかかった船だぜ！　それに……<br>目の前に困ってる人がいるのに<br>放っておけないよな？　姬塔！,已经是骑虎难下了！ 而且……<br>有困难的人在眼前<br>不能放着不管对吧？姬塔！
31-sel1_txt,,<span class='scene-font-katari'>当たり前だ</span>,<span class='scene-font-katari'>当然啦</span>
31-sel2_txt,,<span class='scene-font-katari'>仕方ないな</span>,<span class='scene-font-katari'>真是没办法啊</span>
32,,へへっ！　姬塔なら、<br>そう言うと思ってたぜ！,嘿嘿！ 姬塔的话，<br>我猜就会这么说！
33,,にっしっし……<br>まったく姬塔も<br>素直じゃねぇよなぁ！,嘻嘻嘻……<br>姬塔真是不坦率啊！
34,,ふん……<br>生きて帰れる保証は無いぞ。,哼……<br>没办法保证能活着回来哦。
35,,ふっ、一度言い出したら聞かないぞ？<br>我々も同行してよろしいかな、<br>ボレミア殿？,呵，君子一言驷马难追。<br>我们同行也是可以的对吧，<br>波雷米亚殿下？
36,,勝手にしろ。<br>安請け合いして命を落としても<br>知らんからな。,随你们便。<br>随口答应后丢了小命<br>可不管我的事。
37,,……皆さん……ありがとうございます。<br>どうぞよろしくお願い致します……,……大家……谢谢你们。<br>请多关照了……
38,,<span class='scene-font-katari'>こうして、姬塔一行は、</span><br><span class='scene-font-katari'>砂神の巫女、サラの願いにより</span><br><span class='scene-font-katari'>護衛を引き受けることになった。</span>,<span class='scene-font-katari'>于是，姬塔一行人，</span><br><span class='scene-font-katari'>因沙神的巫女莎拉的请求，</span><br><span class='scene-font-katari'>接受了护卫的工作。</span>
39,,<span class='scene-font-katari'>だが、サラの内に秘められた</span><br><span class='scene-font-katari'>悲しき宿命の因果を</span><br><span class='scene-font-katari'>この時はまだ知る由もなかった。</span>,<span class='scene-font-katari'>可是，由莎拉体内那秘藏起来的力量</span><br><span class='scene-font-katari'>所编织的悲哀宿命的因果，</span><br><span class='scene-font-katari'>此刻还不得而知。</span>
info,,1,scene_evt140531_cp1_q4_s30
