id,name,text,trans
0-chapter_name,,第139章　生徒会会長選挙,第139章 学生会会长选举
0-synopsis,,投開票日当日の早朝。パティアは魔物の襲撃で己の無力を痛感し、失意の中にいた。そこへ現れたキティオンは選挙を辞退する意を示し、自分をパティアの剣にしてほしいと告げる。キティオンは自分がラクレイスとザラストラの強い信頼関係に憧れていたと気付き、命の恩人であるパティアを支えたいと考えていた。パティアはキティオンに励まされ、その想いを受け取るのだった。,投票开票日当天清晨。帕缇亚在魔物的袭击中感到自己的无能为力，处于失意之中。这时基缇昂出现了，表示要退出竞选，并表示自己想成为帕缇亚的剑。基缇昂意识到自己向往的事拉克雷斯和扎拉斯托拉之间的强烈信任，并希望能够支持自己的救命恩人帕缇亚。帕缇亚受到她的鼓励，接受了她的请求。
1,パティア/帕缇亚,…………,…………
2,,生徒会長選挙投開票日当日。\n早朝の校門前には、\nパティアの姿があった。,学生会会长选举投票开票当日。\n帕缇亚出现在清晨的校门口。
4,キティオン/基缇昂,……ん？\n何やってんだお前。\n今日は選挙活動は出来ないぜ。,……嗯？你怎么回事？\n选举宣传今天已经结束了哦。
5,パティア/帕缇亚,何も……\nキティオンさんは、\nこんな朝早くにどうしたんですか？,没什么……\n基缇昂同学，你今天怎么起得这么早？
6,キティオン/基缇昂,委員会室で筋トレしようと思ってさ。\n寮でやってたら、\n相部屋の奴を起こしちまうだろ。,我只是想在委员会室里锻炼一下筋骨。\n如果在宿舍里做的话，\n会吵醒同屋的家伙的。
7,パティア/帕缇亚,こんな日なのに筋トレ？,都今天了还在锻炼？
8,キティオン/基缇昂,こんな日だからだ。,正因为是今天啊。
9,キティオン/基缇昂,この間から、\nどうにもスッキリしねーんだよな……,从前几天开始，\n我总觉得哪里不痛快……
10,キティオン/基缇昂,っと……そういや、この間、\nお前に助けられたのに\n礼を言ってなかったな。,哦……对了，\n上次你救了我，我还没谢你呢。
11,キティオン/基缇昂,アタシもドジったもんだぜ。\nこれじゃあ、\nあの人にはまだまだ──,我也太大意了。\n看来我跟那个人还差得远呢——
13,パティア/帕缇亚,うう……\nっ、あぅ……うぐ……\nぅぅぅ……！,呜呜……\n啊，呜……呜呜……！
14,キティオン/基缇昂,……！？\nな、なんだ！？　どうした！？\nアタシ、なんか変なこと言ったか……？,……！？\n什、什么！？怎么了！？\n 我说了什么奇怪的话吗……？
15,,突如、大粒の涙を流すパティアに、\nキティオンはおろおろと\n身振り手振りを加えて尋ねる。,见到帕缇亚突然泪流满面，\n基缇昂慌张得手忙脚乱。
16,パティア/帕缇亚,ちがっ……違くて……,不是……不是的……
17,パティア/帕缇亚,私が馬鹿だから……\n私が大馬鹿だったから……,因为我是个笨蛋……\n因为我是个大笨蛋……
18,キティオン/基缇昂,はぁ……？,啊……？
19,パティア/帕缇亚,私、期待しちゃって……\n自分に……\n自分でも出来るかも、って……,我，期待着……自己……\n也许自己也能做到……
20,パティア/帕缇亚,生徒会長なんて、\n最初は考えたことも無かった。\nそんなの、絶対無理だって……,学生会会长什么的，我从没想过去当。\n因为那是绝对不可能的……
21,パティア/帕缇亚,でもさぁ……,可是……
24,ザラストラ/扎拉斯托拉,しかし、君ならば出来る、\nやってくれると信じているから、\n私はあの場で推薦を明かしたのだ。,但是，我相信你能做到，你会做到的，\n所以我当场就给出了推荐。
27,ルリア/露莉亚,だから、\n投票の日まで、一緒に頑張りましょう！,所以，让我们一起努力，直到投票日！
30,パティア/帕缇亚,こんな私に\n期待してくれる人がいて……,有人却对这样的我抱有期待……
31,パティア/帕缇亚,もしかしたら出来るかも、って……\n私でも、\n人の期待に応えられるかも、って……,也许我能行……\n就算是我，也可以回应别人的期望……
32,パティア/帕缇亚,でも、そんなの間違ってた。\n魔物が島を襲ったとき、\n結局、何にも出来なくて……,但我错了。\n当魔物袭击岛屿的时候，我什么都做不了……
33,パティア/帕缇亚,馬鹿みたいだよねぇ……\n私、イケるかも、なんて、\n自分に期待しちゃって……,我真是太傻了……\n我竟然会对这样的自己抱有期望……
34,パティア/帕缇亚,そんなわけないのに。\nそんなの、\n自分が一番良く知ってるのに……！！,这根本是不可能的。\n这种事，我自己应该知道得最清楚才对……！
35,キティオン/基缇昂,…………,…………
36,パティア/帕缇亚,恥ずかしい。申し訳ない。\nもう無理……逃げたい。,抱歉，我失态了。\n我已经撑不下去了……我想逃避。
37,パティア/帕缇亚,私でも何か大きなことが出来るとか、\n何かを変えられるかもしれないとか、\nそんなの全部勘違いだった。,就算是我也能做出什么大事，\n或许能改变什么，\n这些都是我的错觉。
38,パティア/帕缇亚,自分が変われるなんて、\n盛大に勘違いしてた……,我还以为自己能够改变，\n真是大错特错了……
39,,一通り気持ちを吐露すると、\nパティアは大きなため息をつく。,一口气倾诉完心里话之后，\n帕缇亚深深地叹了口气。
40,パティア/帕缇亚,今日、投票だよね。\n会長に後でなんて謝ろうかなぁ……,今天是投票日，对吧。\n我一会儿该怎么跟会长道歉呢……
41,パティア/帕缇亚,こんなだから……\n私に期待なんて、\nしてほしくなかったのに……,明明……\n我那么不想让他对我抱有期待的……
42,,口を噤んだパティアの隣に\n並ぶようにしながら、\nキティオンはぽつりと言葉をこぼす。,帕缇亚闭口不言，\n基缇昂和她并肩站着，\n轻轻说出一句话。
43,キティオン/基缇昂,アタシもこの間から、\n考えてたことがあったんだよな。,这段时间我也一直在想一件事。
44,キティオン/基缇昂,どうにも引っかかって……\nなんか違うんじゃねーか、って……,总觉得无法释怀……\n好像有哪里不太对劲……
45,キティオン/基缇昂,それでさ、\nお前に一個頼みがあるんだけど、\n聞いてくれるか。,所以，我想请你帮个忙，\n你能听我说说吗。
46,パティア/帕缇亚,……いいですよ。\n恥ずかしいところ見られちゃったし。,……可以啊。\n刚才给你添麻烦了。
47,,パティアの返答に満足そうに頷くと、\nゆっくりと、どこか愉快そうに\nキティオンは語り始める。,基缇昂满意地点点头，\n她开始慢慢地讲述起来，\n话语中带着几分愉悦。
48,キティオン/基缇昂,考えてたんだよ、ずっと。\nアタシは先輩の\n何に憧れてんだろうな、って。,我一直在想，一直在想。\n我想知道，我到底憧憬学长的什么。
49,キティオン/基缇昂,最初は強さだと思ってた。\n強くなれば、\n先輩みたいになれるって。,一开始我以为是力量。\n只要我变得足够强大，我就能像学长一样。
50,キティオン/基缇昂,でも違ったんだな、これ。\nどうもそういうことじゃねぇって、\nこの間気づいたんだよ。,但我想错了。\n我最近才发现，事情不是这样的。
51,キティオン/基缇昂,じゃあ何なんだ、ってのが、\nずーっとわかんなくて……\nでも、今やっとわかった。,那这到底是什么呢？\n我一直搞不懂……\n但现在我终于明白了。
52,キティオン/基缇昂,アタシが憧れてたのは、\n先輩の生き方だったんだ。,我向往的是学长的生活方式。
55,キティオン/基缇昂,ザラストラ会長との関係っていうかさ。\n羨ましかったんだよな、\nそういう相手が居るのが。,或者说你和扎拉斯托拉会长的关系。\n我很羡慕你，\n有可以以这样的关系相处的人。
58,,自らの話に納得するように、\n何度か頷きを挟みながら、\nキティオンは話を続ける。,基缇昂频频点头，\n像是在肯定自己的想法。\n然后她继续说道:
59,キティオン/基缇昂,で、ここからが頼み事な。,现在，我要你帮我个忙。
60,,キティオンは\nおもむろにパティアの手を取ると、\n真剣な表情で告げる。,基缇昂缓缓拉起帕缇亚的手，\n一脸诚挚地发问:
61,キティオン/基缇昂,アタシをお前の剣にしてくれ。,让我成为你的剑。
62,パティア/帕缇亚,……は？,……啊？
63,パティア/帕缇亚,っと……\nつまりどういうこと……？,你是说……\n什么意思……？
64,キティオン/基缇昂,アタシはお前を支える。\nだから生徒会長にはパティアがなれ。,我会支持你的。\n所以你来当学生会会长吧。
65,パティア/帕缇亚,は……\n<span class='scene-font-4'>はぁああぁあ！？</span>,哈……哈啊啊啊啊啊！？
66,パティア/帕缇亚,<span class='scene-font-4'>なんで！？</span>\nていうか、\n応援してくれた人のこととかは……,为什么！？那么那些支持你的学生该怎么办……
67,キティオン/基缇昂,元々アタシは、\n自分のために立候補しただけだぜ。\nそれも先輩を超えたいから、って。,我本来就只是为了自己才参选的。\n那也是因为我想超越学长。
68,パティア/帕缇亚,えええ……,嗯嗯……
69,パティア/帕缇亚,いや、でも……\nなんで私……？,不，但是……\n为什么是我……？
70,キティオン/基缇昂,ムカついたから。,因为我很不爽啊。
71,パティア/帕缇亚,えっ……,哎……
72,キティオン/基缇昂,自分に自信が無いだの、\n自分には何もできないだの、\nぐだぐだぐだぐだ言いやがって……,你整天在那唠叨什么\n“对自己没信心”\n“自己什么都做不了”之类的……
73,キティオン/基缇昂,お前は人に出来ないことが出来る\nすげー奴だよ。\nアタシが保証する。,你能做到别人都做不到的事，\n是个很厉害的家伙。\n我可以保证。
74,キティオン/基缇昂,なんたって、\nお前はアタシの命の恩人だしな。,毕竟，你救了我的命。
75,パティア/帕缇亚,そんな……\nあの時、私、何も考えてなくて……,怎么会……\n那个时候，我什么都没想……
76,キティオン/基缇昂,だからすげーんだろーが。\nお前、自分をずっと脇役みたいに\n思ってるみたいだけどな……,就是厉害在这啊。\n虽然你好像一直觉得自己是个配角……
77,キティオン/基缇昂,考え無しに人を救えるなんて、\n主人公以外の何者でもねーんだよ。,但是，不经思考就去救人这种事，除了主人公还有谁能做到啊。
78,パティア/帕缇亚,…………,…………
79,パティア/帕缇亚,それなら……\n私、勝てるかな、この選挙で。,那么……\n我，我能赢下这场选举吗。
80,キティオン/基缇昂,それは今のお前が\n一番よくわかってんじゃねーのか？,现在的你应该再清楚不过了吧？
83,,パティアはキティオンの言葉に\nわずかに微笑むと、\n気合を入れるように拳を握りしめる。,听了基缇昂的话，帕缇亚微微一笑，\n然后鼓起勇气握紧拳头。
84,,新たな門出を祝福するように、\n朝日はふたりを明るく照らすのだった。,早晨的太阳照亮了两人的身影，\n像是在她们即将开始的崭新旅程送上祝福。
info,,,scene_cp139_q1_s10
译者,,,雨降星
