id,name,text,trans
1,ベアトリクス/贝阿朵丽丝,ふふん！　あけましておめでとう！<br>姬塔！　どうだ？<br>バッチし決まってるだろ♪,哼哼！新年快乐！<br>姬塔！怎么样？<br>我可是一下子就决定了哦♪
2,ベアトリクス/贝阿朵丽丝,この振袖、本当に可愛いよなぁ～<br>髪留めと帯のリボンフリフリだし、<br>裏地が絹よりも柔らかくて着心地最高！,这件振袖真的好可爱啊～<br>发髻和腰带的蝴蝶结也轻飘飘的，<br>内层布料比绢布还柔软穿着超舒服！
3,ベアトリクス/贝阿朵丽丝,なによりこの文様だ！<br>ゼタとお揃いなんだぞ～！　いいだろ！<br>可愛いだろ！　ふっふ～ん♪,最厉害的是这个花纹！<br>和泽塔是一样的哦～！很棒吧！<br>很可爱吧！哼哼♪
3-sel1_txt,,<span class='scene-font-katari'>可愛いよ</span>,<span class='scene-font-katari'>很可爱哦</span>
4,ベアトリクス/贝阿朵丽丝,ふふふん！<br>そうだろそうだろ～！<br>今日の私は最高だろ～？,哼哼哼！<br>是吧是吧～！<br>今天的我超棒的对吧～？
4-sel1_txt,,<span class='scene-font-katari'>本当に可愛い、すごく可愛い</span>,<span class='scene-font-katari'>真的很可爱，超级可爱的</span>
6,ベアトリクス/贝阿朵丽丝,えっ、あっ、あはは……<br>えっと、何度も言われると……<br>ちょっとハズかしいな……,诶，啊，啊哈哈……<br>那个，被夸这么多次……<br>有点害羞啊……
6-sel1_txt,,<span class='scene-font-katari'>信じられないぐらい可愛い、最高</span>,<span class='scene-font-katari'>令人难以置信的可爱，超赞的</span>
7,ベアトリクス/贝阿朵丽丝,えっ、あっ……顔熱くなってきた……<br>な、何も言えなくなるだろ……<br>やめろって……もう……,诶，啊……脸变热了……<br>这，这不是没法回话了吗……<br>别说了啦……真是的……
7-sel1_txt,,<span class='scene-font-katari'>かわい──</span>,<span class='scene-font-katari'>可爱――</span>
9,ベアトリクス/贝阿朵丽丝,ああ、もう！　ありがとっ！,啊啊，够了！谢谢！
10,ベアトリクス/贝阿朵丽丝,ほらっ！　はやく初詣一緒に行くぞ！,喂！快点一起去新年参拜了！
11,ベアトリクス/贝阿朵丽丝,……えへへ……,
info,,,scene_s5_newyear_3050_v4_0_2001_5_3030261000
译者,,,
