id,en,jp,trans
0-chapter_name,,十天の試練,十天众的试炼
0-synopsis,,ニオの力を試すため、次に現れたのはフュンフだった。ニオの体調を気遣うフュンフに対し、ニオは自らフュンフと手合せしたいと申し出る。フュンフは、「今のニオにとって戦う事が役に立つなら、あちしも全力でいく！」と、ニオの申し出に応じる。,为了测试妮欧的力量，接下来出现的是五妹。对于担心妮欧身体状况的芬芙来说，尽管想要按照自己的想法治好妮欧。 但是她回应了妮欧的提议，“如果现在和妮欧对决有用的话，我会努力的！”
1,,ニオーっ！,妮欧！
2,,……こんにちは。,……你好。
3,,ニオ、調子悪いって？<br>お腹痛い？　頭はどう？,妮欧，你身体怎么样？肚子疼吗？脑袋怎么样？
4,,大丈夫。<br>まだ、少し耳鳴りは残ってるけれど。,没事的。就是还是有些许的耳鸣。
5,,見せて見せて！,让我看看让我看看！
7,,ふむふむ……なるほど……<br>これは厄介ですなー,唔姆唔姆……原来如此……这还挺棘手的——
8,,だから私、<br>みんなに手合せをお願いしてるの。<br>フュンフも、いい？,所以，我想要跟大家切磋。芬芙，可以吗？
9,,うーん……<br>あちし、できればニオを<br>治してあげる方で力になりたいけど……,嗯……虽然我可以的话还是尽力去治好你比较好啦……
11,,でも、今のニオにとって<br>戦う事が役に立つなら、<br>あちしも全力でいく！,但是，如果现在和妮欧战斗可以帮助到妮欧的话，我会尽全力的！
13,,うん。<br>よろしくね。,嗯。请多指教。
info,,1,scene_ult_chr130_q4_5_s10
