id,en,jp,trans
0-chapter_name,,十天の試練,
0-synopsis,,ニオの技を讃えるオクトーに対し、ニオは「……ごめんなさい。あなた、ちょっと怖いの」と本音を吐露する。オクトーはニオの発言を気にした様子もなく、ニオの礼の言葉を受けて、その場を後にするのだった。,
0,,ニオよ、うぬは例えるならば<br>片目を奪われた虎。それを補う技の冴え、<br>見事だった。,妮欧，要形容汝，则为被夺去一目之虎。汝已达成填补其之技，漂亮。
1,,…………,…………
2,,徒口であったな。うぬは好まぬか。<br>それもまた練れ者らしきこと。,亦毫无赘言。汝此行为佳。此亦精纯者所为。
3,,……ごめんなさい。<br>あなた、ちょっと怖いの。,……对不起。我有点害怕你。
4,,うむ。左様か。確かに女子供は<br>我が風体と気色を好まぬ。刀と業ばかり<br>求めすぎた故か。,嗯。诚如此言。女子确不喜吾之风体与气息。为寻求刀与业之故。
5,,でも、ありがとう、オクトー。,但是，多谢你，奥克托。
6,,礼には及ばん。<br>此度の戦いは我が道のよき手本よ。,不必多礼。此战可助长吾求之道。
7,,身の衰えというのは誰にも訪れる。<br>我もいずれな。,盛者必有衰老之日。吾亦如此。
8,,ではな。,再会。
info,,1,scene_ult_chr130_q4_8_s20
