id,en,jp,trans
0-chapter_name,64: Night of Reflection,第64章　逡巡の夜,64：逡巡之夜
0-synopsis,"The night that 姬塔 and company are treated to a hearty welcome by the villagers, Rosetta walks in on Eugen maintaining his rifle. Rosetta asks him what he will do now that the Erste Empire and Black Knight have been defeated. A downcast Eugen tells of his disillusionment. Rosetta offers Eugen a suggestion, giving him newfound determination.",姬塔一行が村人達から歓待を受けたその日の夜、オイゲンが部屋で銃の手入れをしているとロゼッタが訪ねてくる。エルステ帝国や黒騎士と決着のついたいま、オイゲンが今後どうするのかを尋ねるロゼッタ。それに対しオイゲンは、覇気の無い様子で迷いを語る。そんなオイゲンにロゼッタはわずかな示唆を与え、オイゲンは新たな決意を固めるのだった。,姬塔和同伴受到村民们的热烈欢迎的那天夜里，欧根正在维护着他的步枪，此时萝赛塔走了进来。萝赛塔问他，现在埃尔斯特帝国和黑骑士都被打败，今后他会做些什么。而消沉的欧根则是说出了自己的迷茫。萝赛塔为欧根提供了建议，让他重新坚定了决心。
0,...,…………,...
1,"With a set of tools laid out before him, Eugen looks over his trusty rifle in silence.",<span class='scene-font-katari'>様々な工具を広げ、</span><br><span class='scene-font-katari'>オイゲンは黙々と愛銃の整備を続ける。</span>,<span class='scene-font-katari'>桌上摆放了各种各样的工具，欧根正在静静地整备自己的爱铳。
2,"His face is stern, as if he's trying to shake off the worries on his mind.",<span class='scene-font-katari'>その表情は険しく、</span><br><span class='scene-font-katari'>まるで己の中の悩みを</span><br><span class='scene-font-katari'>振り払おうとしているかのようだった。</span>,<span class='scene-font-katari'>他的脸很严肃，就好像是在试图摆脱心中的担忧。
3,A shadow appears behind him.,<span class='scene-font-katari'>そんなオイゲンの背中に</span><br><span class='scene-font-katari'>近づく影があった。</span>,<span class='scene-font-katari'>他身后出现了人影。</span>
4,"You seem very focused. I guess when you use a gun long enough, you grow attached to it.",ずいぶん熱心なのね……<br>やっぱり長く使っている銃は、<br>愛着が違うのかしら？,看上去相当地专注呢。果然，这枪用了这么久，已经爱上它了吗？
5,"Eugen turns to the voice, and then shrugs.",<span class='scene-font-katari'>声に振り向いたオイゲンは、</span><br><span class='scene-font-katari'>呆れたように肩をすくめる。</span>,<span class='scene-font-katari'>欧根转向背后，呆呆地耸了耸肩。
6,"Look, I know you like to pop in and out of places, but could you knock?",おいおい……<br>いくら神出鬼没とはいえ、<br>ノックくらいしたらどうだ？,喂喂，再怎么喜欢神出鬼没，也还是应该进来前敲个门吧？
7,Oh dear. My apologies. The door was open and when I saw you...,あら、ごめんなさい……<br>ドアが開いていて、<br>背中が見えたから……,啊啦，对不起。门是开着的，我就看到了你的背影。
8,...you seemed lonely somehow.,なんだか少し、<br>寂しそうな背中が、ね……,……总觉得看上去是有点寂寞的背影呢。
9,"Ha ha ha. So you're worried about this old man, eh?",はっはっは……<br>こんなジジイも<br>気にかけてくれるたぁな……,哈哈哈。所以你是担心我这个老头吗？
10,"I wouldn't say I'm lonely, but... well...",寂しい、なんて青臭ぇもんじゃねぇさ。<br>ただ、まぁ……ちぃっとな……,我不会说我很孤单这种不成熟的话，但……还是有点……
