id,en,jp,trans
0-chapter_name,67: Crimson Chronicles,第67章　緋色の過去,67：绯色的过去
0-synopsis,"The crew arrives at the source of the rumble. There, 姬塔 and company find Scarlet Knight Baragona and the Golden Knight standing face-to-face. Seeing the crew approach, the Golden Knight soon takes her leave. Baragona explains the battle that took place and reminds the crew that they have no power to get involved. With a smile, Baragona asks that they not concern themselves any further, but the truth behind his smile is filled with darkness.",光の柱が立ち上ったという辺境までたどり着いた姬塔一行。そこでは緋色の騎士と黄金の騎士が相対していた。黄金の騎士は一行の姿に驚いた様子を見せ、その場を去っていく。先の衝撃は彼らの打ち合いによるものだとわかるものの、七曜の騎士を捕縛できるはずもなく、一行に笑みを見せるバラゴナは、その笑みに一行の踏み込めぬ闇を湛えているのだった。,姬塔一行人一直前进，抵达了之前竖立过光之柱的边缘地带。在那里绯之骑士与黄金骑士正针锋相对。黄金骑士见到一伙人吃惊的样子之后，离开了那个地方。虽然知道了刚刚的冲击是因为两人打斗引起的，但是他们无权抓捕七曜骑士。巴拉戈纳微笑着看着众人，但众人无法踏入这微笑的背后藏着的黑暗的真实。
0,"Heading toward the source of the disturbance, 姬塔 and company find themselves in a remote area.",<span class='scene-font-katari'>衝撃の発生個所にして、</span><br><span class='scene-font-katari'>光の柱が立ち上ったという、</span><br><span class='scene-font-katari'>辺境までやって来る姬塔一行。</span>,<span class='scene-font-katari'>在冲击发生的地点有一道竖立的光柱，姬塔一行人为了调查此事来到了边缘地区。</span>
1,"There, they see a familiar but unexpected face.",<span class='scene-font-katari'>そこで一行は、</span><br><span class='scene-font-katari'>思わぬ再会を得ることになるのだった。</span>,<span class='scene-font-katari'>在那里等着众人的，竟是一次不曾预料的重逢。</span>
2,Haaa... Haaa...,はぁ……はぁ……,哈...哈...
3,...,…………,...
4,What's this? What's happening here?,なんだこれは……<br>いったい何が起きたというんだ……？,这是什么？这里到底发生了什么事？
5,"The two knights stand off against each other, the ground rupturing beneath their feet.",<span class='scene-font-katari'>大きくえぐられた大地の上では、</span><br><span class='scene-font-katari'>ふたりの騎士が対峙していた。</span>,<span class='scene-font-katari'>因战斗而裂开的大地上，两名骑士互相对峙着。</span>
6,The Scarlet Knight calmly raises his sword.,<span class='scene-font-katari'>緋色の甲冑を纏う屈強な騎士は、</span><br><span class='scene-font-katari'>悠々と己の剣を構える。</span>,<span class='scene-font-katari'>身着绯色甲胄的顽强的骑士，沉着地架起了剑。</span>
7,"Short of breath, the Golden Knight glares back at him.",<span class='scene-font-katari'>それに対し黄金の甲冑を纏う</span><br><span class='scene-font-katari'>線の細い女騎士は、</span><br><span class='scene-font-katari'>荒い息で相手を睨みつけていた。</span>,<span class='scene-font-katari'>与之相对的身着黄金铠甲的细瘦的女骑士，呼吸急促地瞪着对手。</span>
