id,en,jp,trans
0-chapter_name,64: Night of Reflection,第64章　逡巡の夜,64：逡巡之夜
0-synopsis,"The night that 姬塔 and company are treated to a hearty welcome by the villagers, Rackam visits an upset Io in her room. While Rackam reveals his wishes to continue the journey, it turns out Io has yet to find a reason to stay. Believing strongly in Io's potential, Rackam gives her harsh but solid advice.",姬塔一行が村人達から歓待を受けたその日の夜、部屋でうつむくイオの元へラカムが訪ねてくる。イオから今後の旅について問われたラカムは旅を続ける意思を露わにするが、イオは自らが旅を続ける理由を見つけられないでいた。そんなイオに対しラカムは、イオを信じるがゆえに、あえて厳しい言葉を投げかけるのだった。,在姬塔等人受到村民热烈欢迎的那天夜里，伊欧在房间里低着头，而拉卡姆此时来访。拉卡姆被伊欧问到关于今后旅行的事，拉卡姆的回答表明了他继续旅途的愿望，但是伊欧自己却找不到继续旅游的理由。拉卡姆对陷入迷茫的伊欧说出了一番认为她会相信才敢说出的严厉的话语。
0,...,…………,...
1,Io sits on the bed with a serious look on her face.,<span class='scene-font-katari'>イオはひとりベッドに腰掛け、</span><br><span class='scene-font-katari'>真剣な表情でうつむいていた。</span>,<span class='scene-font-katari'>伊欧坐在床上，脸上带着严肃的表情。
3,"Suddenly, there's a knock at the door that echoes throughout the quiet room.",<span class='scene-font-katari'>そんな部屋の中に、</span><br><span class='scene-font-katari'>不意にノックの音が響く。</span>,<span class='scene-font-katari'>突然，安静的房间里响起了敲门声。
4,Who is it?,……？<br>だれ……？,是谁？
6,"Hey, uh... I just wanted to say... I'm sorry about what happened.",おう……<br>なんつーか、その……<br>さっきは悪かったな……,嘿，呃……怎么说呢...刚才真的是抱歉了。
7,Leave.,……帰って。,回去。
8,"Io pushes Rackam out of the room, and places her hands against the door.",<span class='scene-font-katari'>そう言うと、</span><br><span class='scene-font-katari'>イオはラカムを部屋から押し出し、</span><br><span class='scene-font-katari'>扉に手をかける。</span>,<span class='scene-font-katari'>这么说着时，伊欧把拉卡姆推出了房间，双手抵在门上。
9,"Hold on! You left in the middle of dinner, didn't you?",ま、待てって！<br>ほらお前、飯食ってる途中で<br>部屋に戻っちまっただろ？,等一下！你在晚餐途中离开了不是吗？
10,So I... thought you might be hungry.,だから、<br>腹減ってんじゃねーかと思ってさ……,所以我想……你会不会觉得饿了呢...
11,Rackam shows her a plate of different foods he's brought for her.,<span class='scene-font-katari'>ラカムは持ってきた小皿に載せた、</span><br><span class='scene-font-katari'>色とりどりの料理を指し示す。</span>,<span class='scene-font-katari'>拉卡姆递出了他为伊欧带来的各种食物。</span>
12,Humph...,む……,哼...
13,"Io, acknowledging his effort, wordlessly invites him in.",<span class='scene-font-katari'>それを見たイオは、</span><br><span class='scene-font-katari'>無言でラカムを部屋に</span><br><span class='scene-font-katari'>招き入れるのだった。</span>,<span class='scene-font-katari'>伊欧见状，无言地让他进来。</span>
14,...,…………,...
15,I'm sorry. I guess you're still angry.,悪ぃ……やっぱまだ怒ってるよな。,对不起，果然还是在生气吧。
16,But I wasn't trying to say you should go back to Valtz.,いや、本当に<br><span class='scene-font-place'>バルツ</span>に帰れ、ってつもりは<br>無くてよ……,但我并非是想让你真的回<span class='scene-font-place'>瓦尔兹</span>去。
17,I mean... There's no need for you to get tangled up in this. I'm sorry.,なんつーか……<br>もう縛られる必要は無いって<br>言いたかったんだが………すまん。,该说什么好呢……你没有必要再束缚在那件事上了。对不起。
18,Why are you apologizing?,なんでラカムが謝るわけ？,为什么拉卡姆要道歉呢？
19,"Huh? What do you mean, why?",は……？<br>なんで、ってそりゃお前……,咦？为什么……那当然是因为你……
20,"I felt like you were abandoning me, in spite of all we've been through together.",あんな風に言われて……<br>いままで一緒に旅をしてきたのに、<br>突き放された感じがしたけど……,明明过去我们一直一起旅行，但突然我就感觉被你们抛弃了。
21,I mean... what you're saying isn't wrong.,でも……<br>ラカムの言ったことは間違ってない。,但……拉卡姆所说的并没有错。
22,But I... I can't think of a reason to keep traveling with everyone.,あたし……<br>あたしがこれからもみんなと一緒に<br>旅をする理由を見つけられなかった……,我……我找不到今后与大家一起旅行的理由。
23,The Empire I chose to fight is gone now.,あたしが戦おう、って決めた帝国は、<br>もうなくなっちゃってて……,我决心与之战斗的帝国现在已经消失了。
24,"I have no reason to keep going, but I want to be with everyone.",あたしにはもう、<br>旅を続ける理由が無くて……<br>まだみんなと一緒に居たいのに……,我没有理由继续前进，明明我还希望和大家在一起。
25,And it's... it's not fair!,だから……<br>あたし、それが悔しくて……！,所以……我真的对此很不甘心！
26,Io balls her hands into fists as she holds back her tears.,<span class='scene-font-katari'>涙をこらえながら、</span><br><span class='scene-font-katari'>イオは両の拳を固く握りしめる。</span>,<span class='scene-font-katari'>她忍住泪水，握住了拳头。
27,Io...,イオ……,伊欧...
28,"Well, Rackam. I wonder what I should do.",ねぇ、ラカム……<br>あたし、何をすればいいのかな……,呐，拉卡姆，我到底该怎么做才好呢？
29,...,…………,...
30,What'll you do? Will you keep going?,ラカムは……どうするの？<br>旅、続けるの？,拉卡姆会怎么做？你会继续这段旅途吗？
31,"Yeah... Well, if I'm gone, there's no way 姬塔 will fly that airship.",ああ……そりゃあな。<br>そもそも、俺が居ねぇと、<br>姬塔は艇を飛ばせねぇし……,哦，当然啊。话说我不在的话，姬塔本来就没办法驾驶骑空艇。
32,And I want to take the Grandcypher as far as she'll go.,それに俺自身……<br>グランサイファーと行けるところまで<br>行ってみてぇんだ。,而且我自己也想让格兰赛法尽可能飞得更远一些。
33,"Honestly, I'm not sure if it'll make it beyond the sky.",空の果てまで行けるかなんざ、<br>正直いまだに半信半疑だけどよ……,老实说，我对它是否能驶向天空的尽头还感到半信半疑的。
34,But we won't know if we don't try. I guess that's the pilot in me!,けど、挑んでみたいとは<br>思っちまうんだよな……<br>操舵士のサガってのか？,但是不挑战一下怎么会知道结果呢？操舵士的浪漫与冒险不就是这么一回事吗？
35,"I've got amazing friends and an amazing airship. If I don't try everything I can, I'll regret it.",最高の仲間がいて、最高の艇がある……<br>となりゃあ、やれるとこまでやらねぇと<br>バチが当たるってもんだろ？,我有最棒的伙伴和飞艇。如果我不尽我所能，会遭报应的吧？
36,That's your reason?,そーいうものなの……？,就是这样的理由吗？
37,"You know, pilots and skyfarers are kind of alike.",操舵士ってのはな。<br>騎空士もまぁ、似たようなもんだろ。,操舵士是这样的，骑空士也是差不多的吧。
38,Those who fly high will always love pushing their limits.,空に生きる奴らってのは、<br>みんな無茶とか無謀が、<br>大好物なんだよ。,在这片天空长大的人，最喜欢这样的莽撞和无谋啊！
39,Oh...,はぁ……,哦...
40,"I guess, I feel the same.",あたしも……そんな感じでいいのかな。,我觉得，我也……这样的想法就好了吗。
41,"Well, that's not for me to say.",さぁな……<br>それについては、俺は何も言えねぇよ。,好吧，关于此我是不会说三道四。
