id,name,text,trans
0-chapter_name,,第99章　痛みの記憶,第九十九章 痛苦的记忆
0-synopsis,,ある少女は夢を見ていた。強力な力を持つがゆえに座敷牢で育ったその少女は、「達成すれば自由を約束する」という父、真王の取引に応じ、戦乱を引き起こしてしまう。そして、戦火の中で、自らの罪の重さを知るのだった。目が覚めたフォリアのもとに、レオナがアベルの仇を討つべく押しかけてくる。フォリアは逃げることなく、レオナを正面から迎え撃つ。,有个女孩正在。 由于太过强大的力量而被关在禁闭室中长大的女孩，答应了父亲只要达成就能变得自由的交易，从而引发了战乱。 在战火中，她明白了自己的罪孽有多重。 面对着觉醒的芙莉雅，蕾欧娜下定决心要为亚伯报仇。 可是却没有逃跑，而是从正面迎击了蕾欧娜。
1,,<span class='scene-font-katari'>ある少女は夢を見る。</span> ,某个女孩，正在做梦。
2,,<span class='scene-font-katari'>少女は生まれついて、</span><br><span class='scene-font-katari'>左右の瞳の色が違っていた。</span>,少女一生下来，左右眼的瞳色就不太一样。
3,,<span class='scene-font-katari'>それは少女の持つ</span><br><span class='scene-font-katari'>強大過ぎる力ゆえであり……</span>,那是因为少女拥有过于强大的力量……
4,,<span class='scene-font-katari'>その押さえつけても溢れ出る力は</span><br><span class='scene-font-katari'>少女の身体にまで影響を及ぼし、</span><br><span class='scene-font-katari'>少女は異様に身体の成長が遅かった。</span>,这种力量影响到了少女的身体，使少女身体的生长变得异常缓慢。
9,,<span class='scene-font-gray'>少女はある国の国王の第一子、</span><br><span class='scene-font-gray'>長女として生まれた。</span>,这个女孩是某个国王的第一个孩子，同时也是长女。
10,,<span class='scene-font-gray'>しかし、その強大過ぎる力を恐れられ、</span><br><span class='scene-font-gray'>地下の座敷牢に幽閉されて育った。</span>,但是，大家都很害怕这种过于强大的力量，于是把她幽禁在地下的禁闭室里长大。
11,,<span class='scene-font-gray'>空も、星も、風も……</span><br><span class='scene-font-gray'>全ては本の中の存在として知り、</span><br><span class='scene-font-gray'>ただ憧れだけを抱いて育った。</span>,天空也好、星星也好、就连风儿…… 一切都只存在于书本之中，少女怀着这样那样的憧憬，慢慢长大了。
12,,<span class='scene-font-gray'>世界への想像を膨らませ続けたある日、</span><br><span class='scene-font-gray'>転機が訪れた。</span>,少女对世界的想象不断地膨胀着，终于在某一天，事情出现了转机。
17,？？？,お前に仕事を頼みたい。,我想给你一份工作。
18,？？？,これを達成した暁には、<br>お前に自由を約束しよう。,一旦你达成了这个目标，我向你保证，你会得到自由。
19,,<span class='scene-font-gray'>実の父親からの取引というのも、</span><br><span class='scene-font-gray'>いまにして思えば妙な話だ。</span>,现在回想起来，和亲生父亲进行这种交易也非常奇怪。
20,,<span class='scene-font-gray'>しかし、</span><br><span class='scene-font-gray'>少女は人並みの自由が、</span><br><span class='scene-font-gray'>幸福が欲しかった。</span>,但是，少女只是想要自由、和单纯的幸福而已。
21,,<span class='scene-font-gray'>空を見てみたかった。</span><br><span class='scene-font-gray'>星を見てみたかった。</span><br><span class='scene-font-gray'>風を感じてみたかった。</span>,我想看看天空。 我想看看星星，我想感受一下什么是风。
22,,<span class='scene-font-gray'>思い切り走ってみたかった。</span><br><span class='scene-font-gray'>妹から聞いた世界に触れたかった。</span><br><span class='scene-font-gray'>たくさんの人に会ってみたかった。</span>,我想尽情地奔跑。 我想接触我的妹妹接触这个世界。 我还有很多想见的人。
23,,<span class='scene-font-gray'>その時、少女は盲目だった。</span><br><span class='scene-font-gray'>無限に広がる未知の前に、</span><br><span class='scene-font-gray'>少女の目は曇っていた。</span>,那时候，少女还非常盲目。 在无限延伸的未知面前，少女的眼睛确实蒙上了一层阴影。
