id,name,text,trans
1,サルナーン/萨鲁纳恩,むぅ……！,唔……！
2,サルナーン/萨鲁纳恩,おや姬塔、ハロウィンは<br>楽しんでいますか？,哟，姬塔，万圣节玩的开心吗？
3,サルナーン/萨鲁纳恩,私は……よくわかりません。,我……不太清楚。
4,サルナーン/萨鲁纳恩,ハニーの提案で団員の皆さんと<br>ハロウィンを楽しむ事にしたのですが<br>皆さんとどう関わればいいのか……,我决定按照哈尼的提议跟团员们一起享受万圣节，但是不知道该怎么去找大家玩……
5,サルナーン/萨鲁纳恩,いえ、思い出づくりの一環ですよ。<br>ハニーと色々話し合いましてね。,不，这是创造回忆的一环。<br>所以我跟哈尼聊了很多。
6,サルナーン/萨鲁纳恩,これまでしてこなかったような事に<br>挑戦してみてはどうかという<br>結論に至りました。,结论是尝试挑战一下以前没有做过的事情。
7,サルナーン/萨鲁纳恩,ハニーとの時間を割くのは<br>やや不本意ではありますが、この旅路に<br>後悔を残したくありませんからね。,虽然要把与哈尼一起的时间分出去一点我不是很愿意，<br>但是也为了这趟旅途不留下遗憾。
9,ハニー,…………、……,…………，……
10,,<span class='scene-font-katari'>頭をかきながら悩むサルナーンの背中を</span><br><span class='scene-font-katari'>ハニーは穏やかな目で見送った。</span>,<span class='scene-font-katari'>哈尼温柔地目送着抓头烦恼的萨鲁南的背影。</span>
info,,,scene_s4_halloween_3008_v1_0_2004_4_3040008000
译者,,,
