id,en,jp,trans
0-chapter_name,,第6話　迷妄、払いて,第六章 迷惘、消除
0-synopsis,,母と共に騎空士である父の帰りを待つ幼い姬塔。先に眠るよう促されるも姬塔は母に違和感を得て、家の外へと逃げ出す。しかし、そこにはヒドラが待ち構え、姬塔を冷たく睨みつける。,年轻的姬塔等着我父亲和我母亲一起回家。甚至提示首先睡觉姬塔为我的母亲感到不协调并且跑出了房子。然而，凯多拉在那里等着你，冷冷地盯着姬塔。
5,,<span class='scene-font-katari'>騎空士である父の帰りを</span><br><span class='scene-font-katari'>今か今かと待つ幼い我が子に</span><br><span class='scene-font-katari'>母親は優しく声をかける。</span>,妈妈温柔地对着满心期待作为骑空士的父亲的归来的孩子说道。
6,,ほら、姬塔。<br>もう遅いわ、ねんねする時間よ？,好了，姬塔。已经这么晚了，到了该睡觉的时间了哦？
7,,ふふっ……そうね、困ったお父さんね。<br>お仕事が長引いてるのかしら……,呵呵……是呢，真是令人困扰的爸爸呢。又在加班了呢……
8,,姬塔の言う通りね。<br>お父さんはとっても強いから、<br>必ず無事に帰って来るわ。,就像姬塔说的一样。爸爸十分强大，所以一定会平安回来的。
9,,でも、今日はお父さん遅くなりそう。<br>ほら、ビィも<br>早く寝ようって言ってるわ。,但是，今天爸爸好像会晚点回来呢。好了，你看碧也在对你说快去睡觉呢。
10,,<span class='scene-font-katari'>小さなドラゴンのぬいぐるみを持って</span><br><span class='scene-font-katari'>誘う母に、姬塔は</span><br><span class='scene-font-katari'>瞼をこすりながらいやいやをする。</span>,姬塔对着拿着小龙样的布偶催促自己睡觉的母亲，揉着眼睛表示拒绝。
11,,ふふ、もう眠いんでしょう？<br>子守唄を歌ってあげましょうね。<br>それとも絵本がいいかしら……,呵呵……这不是已经困了吗？我来给你唱首摇篮曲吧。还是说给你读绘本呢……
12,,<span class='scene-font-katari'>優しく微笑む母は</span><br><span class='scene-font-katari'>姬塔に手を伸ばし</span><br><span class='scene-font-katari'>抱き上げようとする。</span>,母亲温柔地笑着，伸出手来，抱起了姬塔。
12-sel1_txt,,<span class='scene-font-katari'>眠りたくない……</span>,我不想睡​​...
12-sel2_txt,,<span class='scene-font-katari'>……あなたは、誰？</span>,……你是谁？
15,,<span class='scene-font-katari'>姬塔はどうしても</span><br><span class='scene-font-katari'>眠りたいと思えず</span><br><span class='scene-font-katari'>母の腕から逃れた。</span>,姬塔无论如何都不想睡觉，逃出了母亲的怀抱。
16,,あらまぁ、追いかけっこ？<br>ほ～ら、待て待て～！,阿啦，捉迷藏吗？好了~等一下等一下~！
17,,……あっ！！<br>ダメよ、姬塔！<br>おうちの外に出ちゃ！！,……啊！！不可以，姬塔！不可以出去！！
21,,待ちなさい、姬塔！,站住，姬塔！
27,,<span class='scene-font-katari'>自分が呟いた言葉に</span><br><span class='scene-font-katari'>姬塔は</span><br><span class='scene-font-katari'>目を丸くした。</span>,无意识地说出这句话的姬塔惊讶得瞪圆了眼睛。
28,,何を……言っているの、<br>姬塔？<br>寝ぼけちゃってるのかしら……,你在……说什么呢，姬塔？是睡傻了吗……
29,,<span class='scene-font-katari'>困った様子で微笑む母が</span><br><span class='scene-font-katari'>不意に恐ろしいものに思え、</span><br><span class='scene-font-katari'>姬塔は背を向ける。</span>,苦恼着微笑的母亲，好像突然变成了可怕的东西。姬塔背过身去。
30,,<span class='scene-font-katari'>そして姬塔は、</span><br><span class='scene-font-katari'>逃げるように</span><br><span class='scene-font-katari'>外に向かうドアへ駆け寄った。</span>,然后逃向了大门。
33,,待ちなさい、姬塔！,站住，姬塔！
36,,<span class='scene-font-katari'>扉を開き外へ駈け出した姬塔。</span><br><span class='scene-font-katari'>その目の前に、</span><br><span class='scene-font-katari'>恐るべき魔物が姿を現す。</span>,姬塔打开屋门冲出了屋外。在她面前出现的，是可怕的魔物。
37,,<span class='scene-font-4'>グルルルルル！！</span>,Gurururururu！ ！
38,,<span class='scene-font-katari'>息を飲んだ姬塔を、</span><br><span class='scene-font-katari'>魔物の冷たく光る瞳が</span><br><span class='scene-font-katari'>睨みつけていた。</span>,魔物正用冰冷的目光死死盯着吓坏了的姬塔。
info,,1,scene_evt160531_cp6_q1_s10
