id,en,jp,trans
0-chapter_name,,第3話　回廊探索,第三章 回廊探索
0-synopsis,,悪夢の欠片と呼ばれる魔物達と戦いながら夢の回廊を進む姬塔達。夢の回廊で命を落とせば現実の世界には身体だけが残る、とヴェトルは説明し、一行に注意を促す。,众人一边与被称作恶梦碎片的魔物战斗一边再回廊中前进。薇特尔向大家说明了如果在回廊中死亡现实中也会只留下躯体的事情。敦促众人注意安全。
0,,夢の回廊にも<br>魔物が出るんだな……<br>気をつけねぇとな！,梦之回廊之中也会出现魔物……要注意啊！
1,,あれは、悪夢の欠片……<br>誰かの夢の中から滲み出てきたモノ。,那个是，恶梦的碎片……是从某人的梦境中渗出的东西。
2,,今の私達は……体から抜け出た、<br>魂とか心とか、そういうモノ……,现在的我们是，从身体里抽出来的，灵魂啊心之类的东西。
3,,もし、ここで死んだら……<br>……からっぽの体だけが、残る。<br>そうなったら……おしまい。,如果，在这死掉的话……就会只剩下，空空的身体。那样的话，就完了。
4,,器から水が零れたら……<br>戻せないのと一緒。,就像泼出去的水一样……回不来了。
5,,……ゴクリ。,（咽口水
6,,弱ったなぁ……道を塞いでる<br>悪夢の欠片がいますね……,真是为难……道路被阻塞了，又有恶梦碎片……
7,,戦うしかなさそうです。<br>でも、ケガにはくれぐれも<br>気をつけてくださいね！,……只能战斗了。但是请注意不要受伤！
info,,1,scene_evt160531_cp3_q2_s20
