id,en,jp,trans
0-chapter_name,,第1話　忍び寄る影,第一章 悄然而至的暗影
0-synopsis,,城砦都市アルビオンで姬塔達と別れ、ヴィーラの元に残ったカタリナ。アルビオンの兵士が淹れてくれたハーブティーを飲みながら自らの選択を振り返り、カタリナは姬塔一行の旅の無事を静かに願うのだった。,在堡垒城市阿尔比昂与姬塔等人分别，留在维拉身边的卡塔丽娜，喝着士兵泡的香草茶，回想着自己的选择。静静地为姬塔等人祈祷旅途平安。
5,,…………,…………
6,,カタリナ様、お茶を<br>お持ちいたしました。,卡塔丽娜大人，我端茶来了。
7,,ん……？　あぁ、すまない。<br>少しぼんやりしていたようだ。,嗯……？啊啊，抱歉，我好像发呆了。
8,,こちらをどうぞ、<br>城下で人気のハーブティーだそうです。<br>体が温まりますよ。,请喝茶。这好像是城中很有人气的香草茶，可以温暖身体。
9,,そうか、ならルリア達も呼んで<br>お茶の時間にしよう。,是吗，那么叫露莉娅他们一起来喝茶吧。
10,,あの……カタリナ様？,那个……卡塔丽娜大人？
11,,ん？　どうした？,嗯？怎么了吗？
12,,その……ルリア様達は、<br>既にこのアルビオンを発たれました。<br>お忘れですか？,那个……露莉娅大人他们，已经从阿尔比昂出发了。您忘记了吗？
13,,…………！<br>そうか……そうだった。,……！这样吗……是这样啊。
14,,<span class='scene-font-kokoro'>（私に代わって領主として</span><br><span class='scene-font-kokoro'>アルビオンに縛り付けられた</span><br><span class='scene-font-kokoro'>ヴィーラのため……）</span>,（为了代替我被束缚在阿尔比昂成为领主的维拉，我留在了阿尔比昂。）
15,,<span class='scene-font-kokoro'>（私は、アルビオンに残った。</span><br><span class='scene-font-kokoro'>そうすればルリア達の旅を</span><br><span class='scene-font-kokoro'>ヴィーラが阻むこともない、と。）</span>,（这样做的话维拉就不会继续阻挠露莉娅他们的旅途。）
16,,……すまない、本当に<br>ぼんやりしていたようだ。,抱歉……我可真是犯傻了。
17,,いえ、お疲れだったのでしょう。<br>この後の学生との訓練、<br>お休みになった方が良いのでは？,没什么，您是太疲劳了吧。在这之后的与学生的训练，停一下比较好吧？
18,,いや、そこまでではないさ。<br>以前からの約束じゃないか、<br>生徒達の練度を確かめさせて貰おう。,不，还没到那个地步。要确认学生们的练度，这不是之前就约好的吗。
19,,ヴィーラ様に認められる実力者である<br>カタリナ様に胸を貸していただけるとは<br>学生達にはよい経験となるでしょう。,能与被维拉大人所承认的强者，卡塔丽娜大人交手，也会成为学生们宝贵的经验吧。
20,,はは、持ち上げないでくれ。<br>……ハーブティーをいただいたら<br>すぐに向かうよ。,哈哈，不要太抬举我了。……喝完茶我马上就会过去。
21,,了解しました。<br>どうぞ、お召し上がりください。,了解了。请慢用。
23,,<span class='scene-font-kokoro'>（……ひとりで飲むお茶というのは、</span><br><span class='scene-font-kokoro'>味気ないものだな……）</span>,（……一个人喝茶，也并没有什么意义呢……）
24,,<span class='scene-font-kokoro'>（それでも、この身が</span><br><span class='scene-font-kokoro'>仲間達の旅路の</span><br><span class='scene-font-kokoro'>礎となれたのなら本望だ。）</span>,（即使如此，如果这能成为同伴们旅途的基石的话也心满意足了。）
25,,<span class='scene-font-kokoro'>（……どうか、無事</span><br><span class='scene-font-kokoro'>イスタルシアへとルリアを</span><br><span class='scene-font-kokoro'>導いてくれ……姬塔）</span>,（请务必，带着露莉娅平安地到达伊斯塔尔西亚……姬塔）
26,,<span class='scene-font-katari'>静かに祈り、</span><br><span class='scene-font-katari'>ハーブティーを飲み干したカタリナは</span><br><span class='scene-font-katari'>学生達の元へと向かった。</span>,静静地祈祷后，卡塔丽娜将茶一饮而尽，前往学生们的训练场。
info,,1,scene_evt160531_cp1_q3_s20
