id,name,text,trans
0-chapter_name,,第149章　断罪の島,第149章 断罪之岛
0-synopsis,,襲って来た魔物達は、術で姿を変えた人間の一団で、分が悪いとみるや撤退する。姬塔達は事情を聞くため、ザラストラ、ギヨタと共にギヨタの事務所へ向かう。一方、<span class='scene-font-place'>ドゥアト島</span>の監獄塔内の牢獄では、囚われたラクレイスが気力を失うまいと孤独な戦いを続けているのだった。,袭来的魔物们原来是用法术变身的一群人类，他们认为形势不妙就撤退了。姬塔等人为了询问事情的经过，与扎拉斯托拉和吉优塔一起前往吉优塔的事务所。另一方面，在杜亚特岛的监狱塔内的牢狱中，被囚禁的拉克雷斯为了保持元气而持续着孤独的战斗。
2,ゴブリン,ち……！,啧……！
3,,姬塔の一撃を受けた獣人が\n身じろぎすると──,受到姬塔的一击，\n兽人的身子动了一下——
8,騎士,なるほど、これは分が悪い……\n撤退だ！,嗯，现在状况不妙……\n撤退！
9,,何かしらの術で獣人に姿を変えていたと\n思われる一団は、その場で散開して\n行方をくらませてしまった。,大概是因为某种法术而变成兽人模样的一群人，\n当场分散开来，逃得不知去向了。
12,ギヨタ,助かったァ……\nケド、ヤッバイなこれェ……,得救了……\n这可真是不得了了……
13,,地面にへたり込むギヨタへ、\n一行は事情を尋ねる。,一行人向瘫坐在地上的吉优塔询问\n事情的原委。
15,ギヨタ,キミが姬塔サンだネ？\nザラストラクンから話は聞いてる。\nありがとう、ホントに感謝だョ。,你就是姬塔吗？\n扎拉斯托拉跟我提起过你。\n谢谢，真的很感谢。
16,ギヨタ,アタシは公立弁護人のギヨタ。\nザラストラクンが起こした裁判の\nお手伝いをする人さ。,我是公立辩护律师吉优塔。\n现在正在协助扎拉斯托拉应对审判。
16-sel1_txt,,詳しく話を聞かせてほしい,我希望你能告诉我详细情况
17,ギヨタ,力を貸してもらえるってコトかィ？\n頼もしいヨ。,这是要来助我一臂之力的意思？\n真可靠啊。
18,ギヨタ,詳しい話はアタシの事務所でしようか。\n外はちょっと──\nいや、激烈に危ないからネ。,详情还是到了事务所再谈吧。\n外面有点──\n不，非常危险。
19,オイゲン/欧根,だな。\nちょいと相手が悪そうだ。,是啊。\n这次的对手好像挺难缠。
20,ギヨタ,んン……だねェ……\nやっぱそう思うヨねェ……,嗯……是啊……\n我也是这么想的……
21,,オイゲンとギヨタの言葉に\n顔を見合わせる一行。,一行人面面相觑地听着欧根和吉优塔的对话。
22,,ともあれ何が起きているのか\n把握するため、ギヨタの事務所で\n話を聞くことになった。,为了弄清迄今为止都发生了什么，\n一行人前往吉优塔的事务所。
27,ラクレイス/拉克雷斯,…………,…………
28,,ドゥアト島、監獄塔。,在杜亚特岛的监狱塔。
29,,物音ひとつしない暗がりの中、\nラクレイスが石の床に\n体を横たえていた。,在没有一丝声响的黑暗中，\n拉克雷斯躺在石头地板上。
30,ラクレイス/拉克雷斯,あ、あー……うん。,啊、啊……嗯。
31,,自分の声を確かめるように、\n小さく呻いてみる。看守不在の\n監獄の中では、話す相手もいないのだ。,仿佛在确认自己的声音似的，\n他轻轻地呻吟了一声。\n这座监狱没有看守，\n连找个人说话都无法做到。
32,ラクレイス/拉克雷斯,…………,…………
34,,ふと、重い体を起こして、\nラクレイスは部屋の隅に目を向ける。,突然，拉克雷斯挺起沉重的身躯，\n把目光投向房间的角落。
35,,うすぼんやりとした光とともに、\nいくらかの食事がのった盆が\nどこからともなく現れた。,伴随着微弱的光亮，\n一个托盘不知从哪里冒了出来，\n上面放着一些食物。
36,ラクレイス/拉克雷斯,…………,…………
37,,手にしたパンをかじる気力もなく、\nしばらく見つめていた。,他似乎连啃咬手中面包的精力都没了，\n盯着它看了一会儿。
38,ラクレイス/拉克雷斯,（……だめだ。ちゃんと食べないと）,（……不行，饭还是要好好吃的）
39,,堅いパンを冷めたスープに浸し、\nどうにか口へと運ぶ。,将硬面包浸入冰冷的汤中，\n勉强送入口中。
40,ラクレイス/拉克雷斯,（……この食事は、\nどこで、誰が作っている？）,“这顿饭是什么人、\n在哪里做的？”
41,,看守のいない監獄の中、\n気力を振り絞って食事をとる。,在这座没有看守的监狱里，\n拼命打起精神来进食。
42,,ザラストラが真王の処断に\n異議を唱えた一方で、ラクレイスもまた\n孤独な闘いを続けていた。,就在扎拉斯托拉对真王的判决\n提出异议的同时，\n拉克雷斯也一直在孤独地战斗着。
info,,,scene_cp149_q4_s10
译者,,,雨降星
