id,en,jp,trans
0-chapter_name,,风と木の骑士様, 风和树的骑士大人
0-synopsis,,新たに骑空団に合流したジークフリート。その姿を见たルナールは、まるで理想の骑士そのものだと冲撃を受ける。ルナールは、ジークフリートをモデルにデッサンを重ねるも、理想と现実の差に打ちひしがれスランプに陥るが、ジークフリートの励ましの言叶で热意を取り戻し、ついに理想の一枚を描きあげる。その絵を受け取ったジークフリートが微笑んだ瞬间、ルナールは兴奋の余り卒倒するのだった。, 齐格飞正式和骑空团一起行动了。看见他的露娜露、就像发现了理想中骑士一样兴奋。露娜露、虽然成功让齐格飞当模特、但是理想和现实之问的差距却让她陷入了低潮、经过齐格飞的鼓励后成功取回热情、总算把画出了一幅理想画了。收下那幅画的齐格飞露出了微笑、看到微笑的露娜露就在兴奋当中晕过去了。
0,,<span class='scene-font-katari'>――その日、ルナールは必ず</span><br><span class='scene-font-katari'>かの人を描かねばなるまいと</span><br><span class='scene-font-katari'>确信した。</span>,<span class='scene-font-katari'>——那一天、露娜露</span><br><span class='scene-font-katari'>找到了一位绝对要</span><br><span class='scene-font-katari'>画下来的人。</span>
8,,さて。これからしばらく<br>世话になるぞ、姬塔。, 那么。接下来一段时间<br>就要麻烦你了、姬塔。
9,,はい！　よろしくお愿いします！<br>ジークフリートさんと一绪に旅が<br>出来るなんて、とっても心强いです！, 好的！　我也要请你多多指教了！<br>能和齐格飞先生你一起旅行<br>真的让我十分安心！
10,,<span class='scene-font-katari'>骑空団に同行する事になった</span><br><span class='scene-font-katari'>ジークフリートを歓迎する</span><br><span class='scene-font-katari'>姬塔达。</span>,<span class='scene-font-katari'>姬塔他们</span><br><span class='scene-font-katari'>正在欢迎将要和</span><br><span class='scene-font-katari'>骑空团一起行动的齐格飞。</span>
11,,<span class='scene-font-katari'>その様子を、少し离れた场所から</span><br><span class='scene-font-katari'>じっと见つめる一つの影があった。</span>,<span class='scene-font-katari'>在稍微离开一点的地方</span><br><span class='scene-font-katari'>有一个黑影静静地看着他们。</span>
12,,<span class='scene-font-kokoro'>（わっ！　何、何アレ、何てこと！</span><br><span class='scene-font-kokoro'>理想の骑士様が目の前に……！）</span>,<span class='scene-font-kokoro'>（哇啊！　这、这是什么、发生什么了！</span><br><span class='scene-font-kokoro'>理想中的骑士大人出现在眼前了……！）</span>
13,,<span class='scene-font-kokoro'>（うぅ～……禁欲的かつ</span><br><span class='scene-font-kokoro'>神秘的な雰囲気と贞実さを両立させた</span><br><span class='scene-font-kokoro'>露出皆无の甲冑男子……！）</span>,<span class='scene-font-kokoro'>（呜呜～……充满禁欲感</span><br><span class='scene-font-kokoro'>神秘的气质还有忠义的举止</span><br><span class='scene-font-kokoro'>不露一点肌肤的盔甲男……！）</span>
14,,<span class='scene-font-kokoro'>（ふふふ……何より颜が隠れてるのが</span><br><span class='scene-font-kokoro'>逆に色々妄想を掻き立てられて</span><br><span class='scene-font-kokoro'>堪らないわっ！）</span>,<span class='scene-font-kokoro'>（嘿嘿嘿……最重要的是把脸藏了起来</span><br><span class='scene-font-kokoro'>反而激起了各种各样的妄想</span><br><span class='scene-font-kokoro'>我忍不住了！）</span>
