id,en,jp,trans
0-chapter_name,,泣き虫王子とオレ様執事, 爱哭鬼王子和唯我独尊执事
0-synopsis,,一行は魔物図鑑制作の手助けを依頼され、魔物絵師のルナールが魔物をスケッチする手伝いをする。依頼を終えて彼女の部屋を訪れると、裸の男が絡み合う絵が大量に見つかり、ルナールは自らが耽美絵師を目指していることを明かす。しかし、耽美絵物語は希少で勉強もできないと嘆く彼女に、ルリア達は旅に同行して島々を探さないかと提案する。, 接了委托帮忙完成魔物图鉴的一行人、去帮魔物画师露娜露完成魔物素描了。完成委托后受邀到了她的房子、被发现有大量裸男在交缠的画之后、露娜露她说明了自己想成为耽美画师的意向。不过、因为耽美图画本太稀有没法学习而在叹息、对这样的她我们提出了一起旅行去各式各的岛收集的邀请。——mirror0420
0,,グォン……！, 嘎噢……！
1,,うわっ！<br>そっち行ったぞ、ルリア！, 哇啊！<br>去你那边了、露莉亚！
2,,任せてください！<br>ええっと、エサ、エサ……, 交给我吧！<br>那个、诱饵、诱饵……
3,,あ、おい！<br>急がねぇと逃げちまうぜ！, 喂、喂！<br>不快点的话要被逃了！
4,,はわっ！？<br>エ、エサがもうなかったです……！, 哈哇哇！？<br>诱饵、已经没有了……！
5,,グオォォォン！, 嘎噢噢噢噢噢！
6,,なんてこった……<br>ルナール、もう描き終わったか！？, 怎么会这样……<br>露娜露、你画好了吗！？
7,,……まだよ。, ……还没有。
8,,ああっ！<br>お願い、まだ逃げないでー！, 啊啊啊！<br>求你了、别再逃了好吗ー！
13,,<span class='scene-font-katari'>遡ること数時間前。</span><br><span class='scene-font-katari'>一行はシェロカルテに呼ばれ、</span><br><span class='scene-font-katari'>依頼の話を聞いていた。</span>,<span class='scene-font-katari'>回到数小时之前。</span><br><span class='scene-font-katari'>一行人被榭洛科特叫来、</span><br><span class='scene-font-katari'>听了听委托的内容。</span>
14,,お仕事の依頼で～す！<br>実は知人の商会がですね～<br>最新版の魔物図鑑を作ってるんです～, 有工作的委托来～了！<br>其实是我相熟的商会呢～<br>正在做一份最新版的魔物图鉴～
15,,それで～<br>魔物の絵を担当してる絵師さんの、<br>お手伝いをして頂きたいんですよ～, 然后呢～<br>想请你们去帮一帮、<br>负责画魔物的画师～
16,,わかったぜ！<br>でも、手伝いって何をするんだ？, 交给我们吧！<br>不过、是要帮忙做什么？
17,,それがですね～<br>彼女が魔物をスケッチする間、<br>観察しやすいようにして欲しいんです～, 这个呢～<br>她说想要在素描魔物的时候、<br>可以更加轻松地观察～
18,,なるほど……<br>彼女ということは、女の人なんですか？, 这样啊……<br>你说她、是个女画师吗？
19,,はい～<br>彼女はルナールさんといって～<br>「魔物絵師」と呼ばれてます～, 是的～<br>她叫露娜露～<br>其他人都叫她「魔物画师」～
20,,ふふふ～<br>まるで生きてるみたいな大迫力の絵で～<br>とても有名なんですよ～, 哼哼哼～<br>她画出来的画就像活的一样有迫力～<br>是个非常有名的画师～
21,,ではでは～<br>よろしくお願いしますね～, 那么～<br>就拜托你们了～
26,,<span class='scene-font-katari'>なんとか依頼を終えた一行は、</span><br><span class='scene-font-katari'>近所にあるルナールの自宅で、</span><br><span class='scene-font-katari'>休憩させてもらうことになった。</span>,<span class='scene-font-katari'>总算完成了委托的一行人、</span><br><span class='scene-font-katari'>被邀请到就在附近的露娜露家、</span><br><span class='scene-font-katari'>稍稍休息一会。</span>
27,,ふぅ……<br>思ったより大変でしたね……<br>でも、絵が出来て良かったです！, 呼……<br>比想象中的更棘手呢……<br>不过、画能完成真是太好了！
28,,完成はしてないわ。<br>これから着彩するのよ。, 还没有完成的。<br>之后还要上色。
29,,え？<br>こ、これからですか？<br>ちょっと休んだほうが……, 欸？<br>现、现在就开始吗？<br>还是先休息一下吧……
30,,さっさと終わらせたいの。<br>脳裏に魔物が焼きついてるうちにね。, 我想尽快完成它。<br>趁现在脑海里魔物的形象还很鲜明。
31,,わぁ……<br>なんかカッコイイです！<br>仕事熱心なんですね！, 哇啊……<br>我觉得你这样很帅啊！<br>是热心工作的人呢！
32,,逆よ。<br>仕事だから、効率重視。<br>インスピレーションとか必要ないし。, 相反。<br>因为是工作、所以才重视效率。<br>反正这工作又不用灵感之类的。
33,,え、えっと……<br>そ、そうなんですか……, 那、那个……<br>是、是这样的啊……
34,,──ウッヒャァァァ！！, ──呃啊啊啊啊啊！！
35,,ビィさん！？<br>あ、あっちの部屋からです！, 碧！？<br>是、从那个房间传来的！
36,,わたしの仕事部屋……？<br>もう、勝手なことして……！, 我的工作室……？<br>真是的、别随便乱碰……！
40,,だ、大丈夫ですか！？<br>いったい何が……, 你、没事吧！？<br>到底怎么了……
41,,信じられねぇ……<br>なんなんだよ、この大量の絵は！？, 真不敢信……<br>这是怎么一回事、这大量的画是！？
42,,え……？<br>それは、だって絵師さんですし……,什么……？欸……？<br>这是、因为是画师嘛……
43,,ひゃあぁぁぁ！<br>おおお、男の人の裸がいっぱい……！？, 唔呀呀呀呀！<br>有有有、很多裸体的男人……！？
44,,見ろ！<br>こっちのはもっとオカシイぜ！<br>ルナールのヤツ、とんでもねぇ──, 你看！<br>这边的画更加奇怪！<br>露娜露这家伙、了不起啊──
