id,en,jp,trans
0-chapter_name,,戦场に咲いた一轮のキミ, 战场上绽放的你
0-synopsis,,ようやく件の耽美絵师の家に辿り着いた一行であったが、その扉をノックして出てきたのは无爱想な大男だった。闻けば、その絵师は既にどこかへ引っ越したという。落胆するルナール达が引き返そうとすると、突如、大男の妻の悲鸣が闻こえてくる。, 好不容易终于找到那位画师的一行人、敲门之后出来的却是一个扳着脸孔的男人。询问后、知道了那位画师已经搬走了。觉得失望的露娜露一行正打算离开、突然、听到了那个男人的妻子的尖叫。
0,,<span class='scene-font-katari'>魔物を倒しながら、</span><br><span class='scene-font-katari'>目的の絵师の家に辿り着いた一行。</span><br><span class='scene-font-katari'>おそるおそる扉を叩いてみると……</span>,<span class='scene-font-katari'>一边打倒魔物、</span><br><span class='scene-font-katari'>一边来到目标的画师家。</span><br><span class='scene-font-katari'>战战兢兢地敲了敲门……</span>
1,,うぅ～……<br>本当に失礼じゃないかな……？, 唔唔～……<br>真的不会打扰他吗……？
2,,でも、初めてだわ……<br>耽美モノの絵师さんに会うの……<br>案外、意気投合したりして？, 但是、这是第一次啊……<br>和耽美画师见面……<br>说不定、会和他意气相投？
3,,……友达になったりして？, ……说不定还能当个朋友？
4,,呜呼、そんな！<br>分不相応な期待は駄目よ、ルナール！, 啊啊、不敢！<br>不能期待这种不合身份的事啊、露娜露！
5,,お？<br>谁か出て来る気配だぜ！, 哦？<br>有谁要出来了！
6,,うあ……！, 呃啊……！
9,,なんだぁ、あんたら？<br>……うちになんか用かよ？, 你们是谁啊？<br>……来我家有什么事吗？
10,,え？<br>あ、ええと、オイラ达は……, 诶？<br>啊、那个、我们是……
11,,あの……<br>耽美絵师さんって男の人も……？, 请问……<br>也有男人当耽美画师的吗……？
12,,…………, …………
13,,チッ、あのなぁ……<br>用事があんならさっさと言えよ。, 啧、我说啊……<br>有什么事的话就赶紧说。
14,,えっとぉ……<br>オイラ达、絵师の家を探しててよ。<br>ここって闻いて来たんだけど……, 那个……<br>我们是、来找一位画师的。<br>听说就住在这里的……
15,,え？<br>ああ、そういえば闻いたことあんな。<br>だが何年も前に引っ越したぜ。, 诶？<br>啊啊、说起来的的确有听说过。<br>但是他几年前已经搬走了啊。
16,,そんな……<br>どこに引っ越したのかは……, 怎么会……<br>你知道搬到哪里去了吗……
17,,いや、知らねぇな。<br>もういいかい、俺ぁ仕事中なんだよ。, 不、不知道。<br>已经可以了吧、我是在工作的啊。
18,,ぅ……はい……<br>すみません、ありがとうございました。, 呃……好的……<br>抱歉打扰你了、谢谢你告诉我这些。
19,,うぅ……<br>残念ですね……, 嗯……<br>真可惜呢……
20,,……仕方ないわよ。<br>そんな简単に物事は运ばないわ。, ……这也没有办法啊。<br>果然事情是不可以这么顺利。
21,,きゃあぁぁぁ！, 呀啊啊啊啊啊！
22,,うわっ！<br>なんだなんだ！？, 呃哇！<br>发生什么了！？
23,,まさか……！<br>い、今のは妻の悲鸣だ！<br>魔物に出くわしちまったのか！？, 不会吧……！<br>这、这是我妻子的尖叫！<br>有魔物出现了吗！？
24,,大変です！<br>助けに行きましょう、姬塔！, 糟了！<br>我们去帮忙吧、姬塔！

info,,1,scene_chr238_q2_s10
