id,name,text,trans
0-chapter_name,,紫煙を辿る,
0-synopsis,,キャサリンはリックの自宅を漁るマフィアを見つけ、様子を伺う。リックが追っていた強盗事件の犯罪グループには刑事の内通者がおり、リックが集めた証拠を消そうとしているようだった。キャサリンは内通者の愛人を利用してリックの居場所を吐かせる。内通者や愛人を気絶させた後、リックのシガーケースを取り返したキャサリンは、その中にあるものを見つけるのだった。,
1,,刑事リック失踪の謎を追う\nキャサリンは手掛かりを掴むため、\n以前聞いていた彼の自宅を訪れる。,
5,キャサリン/凯瑟琳,聞いてもないのにべらべら\n喋ってくれて、助かったわ……\n探す手間が省けたもの。,
6,キャサリン/凯瑟琳,……不用心。\nもっと鍵を厳重にしなさいな……,
7,キャサリン/凯瑟琳,でも、意外に綺麗にしてるのね。\n……帰ってこれてないのかしら。,
8,,整然とした部屋を眺めつつ、\nキャサリンはあるものに\n目が留まる。,
9,キャサリン/凯瑟琳,いっちょ前にヒュージケース……\n葉巻、高いのに無理しちゃって。\nまさか前に褒めたから……？,
11,キャサリン/凯瑟琳,ん……,
12,キャサリン/凯瑟琳,この葉巻……ふふ、やっぱり。\n私が褒めたものじゃない。\n甘い香りがしていいって……,
13,キャサリン/凯瑟琳,……この辺のノートも、\n全部夜煙のことばかり\nまとめてある……,
14,キャサリン/凯瑟琳,私と私のこと、\nどれだけ本気なのかしらね……\nま、悪い気はしないけど。,
16,キャサリン/凯瑟琳,……！？,
17,,物音を聞いたキャサリンは\nすぐさま窓の外へ飛び出る。,
18,,窓枠の僅かな隙間に立ち、\n気配を殺しながら彼女は\n中の様子を伺っていた。,
21,男１,取り掛かるぞ。,
22,男２,全部か。\n整然としてて助かるな。,
23,男１,くまなくやれよ。,
24,キャサリン/凯瑟琳,（アイツら……\nリックが集めた私の証拠を……）,
25,キャサリン/凯瑟琳,（間違いなくリック失踪に\n繋がるやつらね……）,
26,キャサリン/凯瑟琳,（けど、手際が良すぎる。\n私と同じプロ……？\nなら、拷問の意味はない……）,
27,キャサリン/凯瑟琳,（泳がせましょうか……）,
28,,キャサリンは冷静に、\n部屋を去っていく男達の後を\n気配を殺して追う。,
31,,辿り着いた場所は、\n街の高級宿屋であった。,
32,,男達がとある部屋に入った後、\nキャサリンは\n隣の空き部屋に移動する。,
33,キャサリン/凯瑟琳,修理代、\nあとで払わなきゃね。,
37,,キャサリンは\n天井に音もなく穴をあけ、\n天井裏に侵入する。,
