id,en,jp,trans
0-chapter_name,,冬の日、二人の戯れ,冬天里，两人的玩耍
0-synopsis,,年の瀬が近づいたある冬の日、歳神引き継ぎのためヴァジラとガルジャナがマキラの元を訪ねて来る。マキラの提案で、マキラが製作した超小型騎空艇こっことガルジャナに乗ったヴァジラとで駆けっこの競争をすることに。競争後、すぐにこっこの更なる改良に没頭するマキラと、その邪魔をしないように気を遣うヴァジラ。互いを尊重し合うことこそがふたりの絆の形なのだった。,在年底的某个冬日，瓦姬拉和卡鲁加纳为了交接岁神的任务到了玛琪拉这里。玛琪拉提案，自己乘坐着她做好的超小型骑空艇咕咕和骑着卡鲁加纳的瓦姬拉一起竞速。在比赛后，马上开始改良咕咕而开始埋头演算的玛琪拉，和关心她而不去打扰她的瓦姬拉。正是因为她们相互尊重才形成了这样的难以割舍的牵绊。
1,,<span class='scene-font-katari'>年の瀬も近づいたある冬の日。</span>,在年末的冬日里。
2,,はぁ……寒いなぁ。<br>こっこが機械の翼で良かった。,哈....真是冷呢。还好咕咕的翅膀是机器的。
3,,そうじゃなければ<br>こんなに寒かったら<br>凍えて飛べない……,如果不是这样的话，这么冷的天气里，肯定会被冻上飞不起来的……
4,,おーい！　マキー！,喂！玛琪！
5,,ん……？,嗯……？
8,,マキ！<br>久しぶり！,玛琪！好久不见呀！
9,,…………,…………
10,,ども、こんにちは。<br>ヴァジラ君にガル君。,你们好呀。瓦姬拉君和卡鲁君。
11,,<span class='scene-font-katari'>勢いよく駆け寄ってきた</span><br><span class='scene-font-katari'>ヴァジラを見て、マキラは</span><br><span class='scene-font-katari'>首を傾げる。</span>,看着快速朝这边跑来的瓦姬拉，玛琪拉歪了歪头。
12,,あの、ヴァジラ君が<br>どうして鳥神宮に？,那个，瓦姬拉君为什么会到鸟神神社这里？
13,,歳神のお役目の<br>引き継ぎの為に来た！,我是为了交接岁神的任务才来的！
14,,……えとね、それは<br>私の方から訪ねるはずじゃなかった？,……那个，关于这个不是应该由我去拜访你那里才对吗？
15,,どっちでも良くないか？<br>散歩のついでだから、と思ってさ。,怎样都无所谓吧，我想着是一边散步一边就来了。
16,,そですか……<br>ヴァジラ君は、相変わらず<br>細かいことを気にしないね。,是这样呢…… 瓦姬拉君还是和以前一样不拘小节呢。
17,,それに、時期も少し早いような？,但是，这时候是不是有些早呀？
18,,ん～だって、<br>マキに早く会いたかったからな！,恩~因为，我想早一些见到玛琪呀！
19,,あはは。<br>それは嬉しい。,啊哈哈，这样的话我很高兴。
20,,マキ……なんかいつもより<br>元気そう。,玛琪，看起来比以前还要精神呢。
21,,……そかな？,……是这样吗？
22,,うん！<br>何か、いいことでもあったか？,恩！发什了么什么好事吗？
23,,さすがヴァジラ君。<br>いつもながら、なんでわかるの？<br>やっぱり匂い？,不愧是瓦姬拉君。像以前一样，为什么会知道呢？果然是靠气味吗？
24,,匂いかぐまでもなく、<br>顔見たらわかる！,不需要气味，只是看表情就知道啦！
25,,十二神将の仲間のことだからな！,因为是十二神将的伙伴啦！
26,,私、わかりにくい方だと思うけど……,我倒是，觉得难以理解……
27,,ん？　どうした？,恩？怎么了？
28,,ううん、だいじょぶ。,嗯，没事。
29,,ところでヴァジラ君にガル君。<br>時間があるなら、<br>ひとつお願いがあるんだけど……,说起来瓦姬拉君和卡鲁君。如果有时间的话，想拜托你们一些事情...
30,,マキからお願い？<br>珍しいなー,玛琪拜托我们？好稀奇呀。
31,,なんでも言ってくれ！,什么可以哦！
32,,それじゃあお言葉に甘えて……,那么我就不客气了……
33,,うんうん。<br>なんだなんだ？,嗯嗯。是什么是什么？
34,,私と競争してくれませんか？,能和我一起比赛吗？
35,,競争？,比赛？
36,,うん、競争。<br>駆けっこ……,恩，比赛。赛跑……
37,,あ、私は走らないけど。,啊，虽然我是不会跑的。
38,,ヴァジラ君は<br>ガル君に乗って走ってね。,瓦姬拉骑着卡鲁跑。
39,,え？<br>それ、勝負になるか？,诶？这样没法比试吧？
40,,ふっふっふ、それが、<br>いいせんいくと思うんだよね。,哼哼哼，那可不一定哦？
46,,じゃーん。,锵锵—。
47,,ああっ！<br>それって！,啊！这是！
48,,うん。<br>完成した超小型騎空艇。,恩。这是完工的超小型骑空艇。
49,,すごい！<br>やったなー！<br>さすがマキ！,太厉害了，你成功了呀，不愧是玛琪！
50,,えへへ、そうでしょうとも。,诶嘿嘿，或许是这样呢。
51,,ずっとがんばってたもんな。<br>おめでとう！,一直在努力着啊。恭喜！
52,,ありがとう。<br>あ、名前は「こっこ」っていうの。,谢谢。啊，名字是“咕咕”哦。
53,,あ！　つまり、こっこに乗ったマキと<br>ガルに乗ったわしで<br>競争ってことだな。,啊，也就是说，乘坐着咕咕的玛琪和骑着卡鲁的我来比赛吗。
54,,うん。<br>どう？<br>やってくれる？,恩。怎样？能做到吗？
55,,あったりまえだ！,当然可以啦！
56,,マキからそんなこと<br>言われるなんて初めてだし、<br>なんか嬉しい！,玛琪还是第一次提出这种请求，感觉很高兴啊！
57,,良かった。<br>それじゃあさっそく行こ。,太好了。那么赶快来试试吧。
63,,<span class='scene-font-katari'>嬉々として広い場所に移動した</span><br><span class='scene-font-katari'>二人と一匹は、宣言通りに</span><br><span class='scene-font-katari'>その速さを競った。</span>,两个人和一只狗高兴地移动到了一个宽敞的地方，像之前所说的一样开始了竞速。
70,,あはははっ！<br>楽しいっ！<br>もう一回やろうマキ！,哈哈哈哈！真开心啊！我们再来一次吧玛琪i！
74,,うーん……,恩……
78,,あれ？　マキ？,咦？玛琪？
79,,やっぱりガル君の強みは<br>とっさの瞬発力……こっこも、<br>もう少し小回りをきかせるには……,果然卡鲁君的强项是突然的爆发力……咕咕对于这种需要随机应变的地方……
80,,えっと……推進力は……<br>あ、それより尾翼の制御が……,呃……推进力……哦，还有尾翼的控制……
81,,<span class='scene-font-katari'>呟くマキラは、地面に膝をついて</span><br><span class='scene-font-katari'>計算式を展開し始める。</span>,玛琪拉小声说着，跪坐在地上开始了演算。
83,,あーいつもの始まった。,啊，又开始变成以前那样了。
84,,マキ、本当に楽しそうだなぁ、<br>ガル。,玛琪，看起来真的很开心啊，卡鲁。
85,,…………,…………
86,,邪魔しないように、<br>わし達はあっちに行ってよう。,就不要打扰她了，我们一起去那边吧。
87,,まだ動き足りないし、島をぐるっと<br>回ってくるか！,还没有跑够把，我们围着岛转圈吧！
88,,そんで、今晩はマキと一緒に<br>あったかい鍋でも食べたいな～,然后，今晚我想和玛琪一起吃热乎乎的火锅啊，
89,,<span class='scene-font-katari'>こうしてヴァジラは、</span><br><span class='scene-font-katari'>地面に座り込んだマキラを残して、</span><br><span class='scene-font-katari'>そっとその場を離れる。</span>,这样说着的瓦姬拉，将坐在地上的玛琪拉留在了原地，自己向着其他地方跑去。
90,,<span class='scene-font-katari'>久しぶりの再会、</span><br><span class='scene-font-katari'>つもる話はまだまだ山ほどあるが……</span>,很久不见的再会，虽然还想说的话堆积了像是一座山那么多……
91,,<span class='scene-font-katari'>こうして、無理せずに</span><br><span class='scene-font-katari'>互いを尊重し合うのが、</span><br><span class='scene-font-katari'>彼女達の絆の形なのであった。</span>,但就像这样，相互尊重对方的乱来，也是她们之间难以割舍的牵绊的象征吧。
info,,1,scene_fate_xro_077_ep1
