id,name,detail
skydom,ファータ・グランデ空域,法塔・格兰德空域
skydom,ナル・グランデ空域,纳尔・格兰德空域
10001,赞克汀泽,时光悠然流逝的起始之岛<br>苍之少女的出现结束了安宁<br>启程驶向空之彼方，约定之地
20001,微风港群岛,文化、経済が交流する開かれた島<br>常盤の風に腕の良い騎空士達が集まる。
20002,瓦尔茨公国,工業で発展したドラフ達が生活する島<br>錆の大地には滾る炎が流れ続ける。
20003,奥古斯特列岛,海と呼ばれる水塊の上にただよう島<br>蒼の水面には島を見守り続けた獣が映る。
20004,露玛茜群岛,忘れられた森が静かに息づく島<br>翠緑の森は忘却の歴史を柔らかに包む。
20005,城砦都市阿尔比恩,騎士の矜持を育む街<br>妄執は空を包む野望すらも飲み込む。
20006,环雾之岛,怪しげな霧に沈む島<br>真実も想いも全ては霧の彼方に。
20007,加隆佐岛,空に遊ぶ騎空士達が憩う島<br>約束は幼くも絶対の束縛を生む。
20008,阿玛提亚岛,秩序と規律を司る島<br>秩序は世界を正し、悪を形作る。
20009,旧王都美佛拉修,史実と真実が眠る島<br>明かされる過去は野望の真相を導く。
20011,王都阿加斯蒂亚,帝国の繁栄を象徴する島<br>崩壊する歴史の影に、野望は嗤う。
20012,ダイダロイトベルト,異なる空を繋ぐ島<br>空を律する七曜は各々異なる正義を抱く。
20014,无尽之北 白风之境,白銀が統べる最果ての地<br>新たなる運命は密やかに胎動を始める。
21001,メルクマール島,歪な砦を戴く島<br>爪痕は失われた星の相克を伝える。
21002,グロース島,溢る恵みを享受する島<br>偉大なる王の元には勇士が集う。
21003,クルーガー島,賢者の教えを受け継ぐ島<br>教えの最奥はただ脈々と継承される。
21004,ベスティエ島,百獣の母に獣達が侍る島<br>母からの独立を、人は成長と呼ぶ。
21005,ライヒェ島,星に繁栄を約束された島。<br>煌びやかな興隆の影に、闇は潜む。
21006,シュテルケ島,力を巡る謀略に沈んだ島。<br>喪失を抱えようと、人は前へ進む。
21007,境界の世界,境界を漂う福音の地。<br>絡み合う宿命は覚悟を問う。
