id,en,jp,trans
0-chapter_name,,虚の穴,虚之洞穴
0-synopsis,," 姬塔一行がアリサとともにルナを捜索することを決めた頃、当のルナ本人は、父母の霊とともに楽しく山中を散歩していた。ルナが１人で歩いているのを見つけた２人のならず者は、ルナのことを金持ちの子供だと思い、親を揺すって金を手に入れようと甘い言葉で拐かそうとする。しかし、ならず者達が友達になる約束をした途端、ルナは「じゃあ、殺すね」とならず者達に襲いかかるのだった。",当姬塔一行人决定和亚里莎一起去寻找露娜的时候，露娜正在和她父母的灵魂一起在山中散步。两个盗贼看到露娜一个人在山里走，看她的装扮觉得露娜是有钱人家的孩子，于是就想用花言巧语诱拐露娜。但是就在露娜和他们约好成为朋友的时候，露娜说着：“那，要杀了呢”。向两人袭来。
0,,<span class='scene-font-katari'>姬塔らが</span><br><span class='scene-font-katari'>ルナの捜索を手伝う事を決めた頃、</span><br><span class='scene-font-katari'>当の本人はというと……</span>,当姬塔等人决定寻找露娜的时候，露娜本人正在……
1,,わぁ……！<br>たかーいお山だね、<br>パパ、ママ！,哇……！<br>好高的山啊，爸爸、妈妈！
2,,<span class='scene-font-gray'>そうね、ルナ。</span><br><span class='scene-font-gray'>いい景色だわ。</span>,<span class='scene-font-gray'>是呢，露娜。</span><br><span class='scene-font-gray'>很棒的风景呢。</span>
3,,<span class='scene-font-gray'>ああ。本当だ。</span><br><span class='scene-font-gray'>お散歩に出たかいがあったね。</span>,<span class='scene-font-gray'>啊啊。确实是。</span><br><span class='scene-font-gray'>很适合出来散步。</span>
4,,気持ちいいな！<br>楽しいな！<br>ね、パパ、ママ！,好舒服呐！<br>好开心呐！<br>对吧，爸爸、妈妈！
5,,<span class='scene-font-gray'>ふふふ。本当に。</span>,<span class='scene-font-gray'>呵呵呵。确实是。</span>
6,,<span class='scene-font-gray'>ルナ、足元には気を付けるんだよ。</span><br><span class='scene-font-gray'>転んでけがをしないようにね。</span>,<span class='scene-font-gray'>露娜，注意脚下。</span><br><span class='scene-font-gray'>不要摔伤了啊。</span>
7,,うん！,嗯！
8,,<span class='scene-font-katari'>両親とのお散歩を楽しむルナ。</span><br><span class='scene-font-katari'>それを眺める何者かがいた。</span>,<span class='scene-font-katari'>和父母一起开心的散步的露娜。</span><br><span class='scene-font-katari'>有谁在远远的眺望着她。</span>
11,,おいおい、妙な魔物が出るっていうから<br>来てみりゃあ……見つかったのは<br>ひとりぼっちのガキとはな。,喂喂，以为是有奇怪的魔物出现才来看一看的……这不久就只有一个小鬼吗。
12,,あのガキも肝試しに来たのかねえ。<br>おい、ちょっとからかってみようや。,那个小鬼是来试胆的吧。<br>喂，过去看看吧。
13,,ああ。,走。
17,,おーい！　お嬢ちゃん！<br>こんな所で何してんだぁ。,喂，小姑娘！<br>你在这里做什么。
18,,…………ん？<br>ルナね、パパとママと<br>お散歩してるんだよ。,…………嗯？<br>露娜，在和爸爸妈妈散步呢。
19,,パパとママだぁ？<br>どこにもいねえじゃねえか。,爸爸和妈妈？<br>哪里都没看到啊。
20,,こりゃあ……捨てられたか？<br>……おい、カネ儲けのチャンスだぜ。,这是……是被丢下了吗?<br>……喂，这是个赚钱的好机会。
21,,身なりからして金持ちのガキなのは<br>間違いねえ。これネタに親ぁ揺すれば<br>しばらく遊んで暮らせそうだな。,看这装扮肯定是有钱人家的小鬼。<br>把她劫走的话，肯定有够玩很久的赎金。
22,,おじさん、ゆするって、ナニ？,大叔，带走是什么意思？
23,,ああ、気にすんな。<br>俺らが家まで送ってやるよ。,啊啊，不要在意。<br>我们会送你回家的哟。
24,,ここいらは魔物も出るからな。<br>厄介な奴らは俺らが追い払ってやるさ。,这里会有魔物出现的。麻烦的家伙就由我们赶走。
25,,おじさん達、ルナに優しく<br>してくれるんだね！　じゃあ、特別に<br>ルナのお友達にしてあげる！,大叔们对露娜都好温柔呢！那，例外让你们成为露娜的朋友！
26,,ああ、お友達だ。<br>ずっと一緒に暮らそうぜ。<br>ククク……,啊啊，是朋友呢。<br>一直一起生活。<br>哼哼哼……
27,,やったぁ！<br>パパ、ママ！<br>お友達が増えたよ！,好呐！<br>爸爸、妈妈！露娜的朋友增加了呢！
28,,ヒヒヒ……<br>ガキをネタに金持ち跪かせるか、<br>たまんねえな。,嘿嘿嘿……拿着钱跪着来换小鬼，想想就爽啊。
29,,……っ！？<br>ひざま……<br>ずく……,……呃！？<br>下……跪……
30,,……おじさん達、何の話してるの？,……大叔们，在说什么呢？
31,,いや、なんでもねえさ。<br>それより急いだ方がいいぜ。<br>日が暮れちまうと危ねえからな。,不，没什么。<br>话说回来快点出发比较好哦。<br>到晚上就很危险了。
32,,……うん、そうだね！<br>パパとママも暗くなる前に<br>帰りなさいって言ってるし。,……嗯，是的呢！<br>和爸爸妈妈也说好了在天黑之前回去的。
33,,ああ。その通りだな。<br>さ、行くぞ！,啊啊，就是那样。<br>撒，出发吧。
34,,うん！<br>じゃあ、おじさん達のこと殺すね！,嗯！<br>那，就要杀了大叔们呢！
35,,<span class='scene-font-4'>へ？</span>,<span class='scene-font-4'>诶？</span>
info,,1,scene_evt20170222_cp2_q1_s20
