id,name,text,trans
0-chapter_name,,第2話 謎の四天王、あらわる！,第2话 迷之四天王，现身！
0-synopsis,,新たな人材として研究艇に加わったフィリーとディジーの活躍により、先の戦闘で壊れたロボミ量産機の整備が順調に進む。そこへ再び、けたたましく警報音が鳴り響く。ギガントスーツを着装したシロウと、整備を終えたロボミ量産機は、街に現れた壊獣の元へと急ぐ。,因为新进来的芙莉和迪西的活跃，之前战斗损坏的萝伯美量产机的整备顺利地进行了。这时警报再次响起。士郎穿上基刚特战服带着萝伯美量产机向坏兽发生地赶去。
0,フィリー/芙莉,ふう……\nこれで量産機の半分は\n修理できたかな？,呼……\n这样就修好一半量产机了吧？
1,ディジー/迪西,さすがお義姉様！\nはやーい！,不愧是义姐大人！\n真快！
2,フィリー/芙莉,ふふふふふ……\n特別な加工、してあげちゃった！,呵呵呵呵……\n我还做了特别的加工！
3,ディジー/迪西,え……？　どれどれ？\nわぁ……！　さすがお義姉様！,诶……？ 让我看看？\n哇啊……！ 不愧是义姐大人！
4,,羅生門研究艇の新たな乗員\nフィリーとディジー。,罗生门研究艇的新船员芙莉和迪西。
5,,変わり者に見えたふたりであるが、\nその腕は確かであった。,虽然是两个怪人，\n但却很有实力。
6,シロウ/士郎,すごいな……\n本当にあっという間に\n修理を終わらせちまったぞ。,厉害啊……\n真的一下子就修完了。
7,フィリー/芙莉,ふふ……\nシロウさんの設計がいいからだよ。,哼哼……\h是士郎设计的功劳啊。
8,ディジー/迪西,そうそう！\n生産性と整備性がきちんと両立されてて\nびっくりしたよ、ボク！,对对！\n生产性跟整备性两边都有好好考虑，\n我都吓到了！
9,シロウ/士郎,これも、ロボミがくれたノウハウの\nおかげさ。まだまだ完全な再現には\n至ってないんだけどな。,这也是多亏了萝伯美的机械技术。\n还没办法完全再现出来就是了。
10,ディジー/迪西,ロボミか……壊獣と戦った\n伝説の鋼の戦士……\n実物、見てみたかったな。,萝伯美吗……与坏兽战斗的传说中的钢之战士……\n真想看看实物呢。
11,シロウ/士郎,あの戦いぶりは凄かったぜ。\n本当に強かった……,那个战斗的样子很厉害。\n真的很强……
13,シロウ/士郎,…………！　出たか！,…………！ 出现了吗！
14,フィリー/芙莉,壊獣！？\nどうしよう、お義兄様！,坏兽！？\n怎么办啊义兄大人！
15,ディジー/迪西,ボク達は避難しよう！\nシロウさん、後は……お願いします。,我们也去避难吧！\n士郎，之后……就拜托你了。
16,フィリー/芙莉,……気をつけてね、シロウさん。,……要小心喔，士郎。
17,シロウ/士郎,ああ。俺はスーツの着装に向かう！\nふたりは量産機の出撃準備を頼む！,啊啊。我去穿战服！\n拜托你们两个做好量产机的出击准备！
20,羅生門博士/罗生门博士,……今回も出るのか、シロウ君。,……这次也要出动吗，士郎。
21,シロウ/士郎,もちろんです！\n博士、すみませんが\n少し手伝ってください！,当然了！\n博士，不好意思了，\n麻烦帮下我忙！
22,ビィ/碧,来たな、メカ兄ちゃん！\nオイラ達も行くぜ！,来了吗，机械小哥！\n咱们也出动吧！
23,シロウ/士郎,すまない、ビィ君！,抱歉了，阿碧！
24,マリエ/玛丽艾,大丈夫なの？　シロウさん。,没问题吗？  士郎。
25,シロウ/士郎,ああ。装甲と体の間に緩衝材……\nって言っても布きれだが、\n詰め込んで衝撃対策はしてる！,啊啊。这次装甲跟身体之间加了缓冲材……\n虽然只是布料，\n但做好冲击对策了！
26,シロウ/士郎,いくぞ、着装！,要上了，穿戴！
57,シロウ/士郎,……っく！,……咕！
58,マリエ/玛丽艾,…………,…………
59,シロウ/士郎,……着装完了！　出撃準備よし！\nいくぞ、姬塔！,……穿戴完毕！  出击准备完成！\n走吧，姬塔！
65,,説明しよう！,我来说明一下！
66,,かつてロボミの格納庫として\n使われていた部屋は、\nシロウの居室に改装された。,曾经作为萝伯美格纳库的地方，现在已经改造成士郎的居室了。
67,,それにより、ロボミの緊急発進口……\n研究艇の貯水プールは現在、シロウの\n通用口として機能しているのだ！,因此，原来作为萝伯美的紧急发射口……\n也就是研究艇的蓄水池，\n现在变成了士郎用的出入口！
68,シロウ/士郎,ギガントスーツ着装完了！\nシロウ、出撃する！,基刚特战服穿戴完毕！\n士郎，出击！
75,ロボミ量産型,────！,————！
76,シロウ/士郎,よし、量産機も調子がいいな……\nあのふたり、いい仕事するじゃないか！\nこれなら勝てる！　いくぞ！,好，量产机的状态也不错……\n那两个人，干得不错嘛！\n这样能赢！  要上了！
info,,,scene_evt160630_cp2_q3_s20
译者,,,卡纸
