id,name,text,trans
0-chapter_name,,第4章　大いなる意思,
0-synopsis,,グランサイファーの中、フィルキスはルンバという地の世界の飲み物を飲みたいとぼやく。聞き出した特徴はどこか珈琲に似ていたが、フィルキスによると全くの別物だという。一方、サンダルフォンは空に浮かぶ６つの島々を前に息をのむ。それらはかつて自身が落下させたはずの島だった。この浮上は何らかの意図が働いているとしか思えず、サンダルフォンは動揺するのだった。,在格兰赛法内部，菲尔基丝嘟囔着说想喝地之世界的饮品伦巴。根据菲尔基丝的描述，众人认为它和咖啡很像，但菲尔基丝却坚称二者截然不同。另一方面，圣德芬则在6座岛屿面前倒抽了一口凉气。那些岛全都是他曾经击坠过的。圣德芬认为这一现象是出于某人的意图，暗自心惊。
1,フィルキス,グランサイファー、すごいんだね。\nこんなにいろんな部屋があるなんて。,格兰赛法真气派啊。\n居然有这么多房间。
2,ルリア/露莉亚,えへへ、私達の自慢なんです！,诶嘿嘿，这可是俺们船的得意之处！
3,ダリダラ,広いとは聞いてたが、\n確かにその通りだ。\n疲れちまったぜ。,早听说这里很宽敞，\n看来并非虚言呢。\n我都要走累了。
4,ビィ/碧,あ～……\n珈琲でも一杯、\nごちそうしたいところだけどな……,啊……\n真想来上一杯咖啡啊……
5,フィルキス,こういう時はルンバを飲みたいな。,这种时候就该喝杯伦巴呢。
6,ビィ/碧,なんだ、ルンバって。,伦巴是什么啊。
7,フィルキス,ルンバっていうのは、\nだいたい食後とかおやつの時間に\n飲むものだよ。,伦巴一般是在饭后\n或者吃甜点的时候喝的。
8,フィルキス,飲むと、ほっとする感じ。,喝了会让人觉得很安心。
9,ビィ/碧,あぁ、そりゃ珈琲のことだな。,啊，那不就是咖啡嘛。
10,フィルキス,こぉ～ひぃ……？\nあぁ、それは学んだけど違うものだよ。\n苦くて、酸味と甘みもあってね。,咖~啡……？\n哦，这东西我学到过，它们并不一样。\n伦巴很苦，但其中也带有酸或甜的滋味。
11,ビィ/碧,やっぱり珈琲だろ。,就是咖啡吧。
12,フィルキス,珈琲じゃない。,才不是呢。
13,ビィ/碧,なにぃ……？,什么……？
14,ダリダラ,地の世界の一般的な飲み物らしいぞ。\nお目にかかったことはないがな。,听说伦巴在地之世界\n是很普遍的饮品。\n虽然我还一次都没有见到过。
15,ダリダラ,地の民と会話してると他にも\n聞いたことねぇ言葉が飛び出してくる。\nこっちは想像するしかなくてな……,和地之民交流的时候，\n经常会冒出闻所未闻的新词。\n我听着就只有想象的份……
16,ダリダラ,学者連中は新たな研究材料とか言って\n喜んで調べてるのもいるみてぇだが、\n俺にはチンプンカンプンだぜ。,有些学者说是得到了新的研究材料，\n欢天喜地地调查来调查去，\n我倒是云里雾里的。
17,ダリダラ,ちなみにルンバについては\n空の世界には来てないみたいだぞ。\n探してるのもいるようだがな。,顺带一提，\n伦巴似乎并没有流传进空之世界。\n不过有些人也还没有放弃寻找。
18,フィルキス,そうなんだ……\nルンバが飲めない世界なんて……,这样啊……\n喝不上伦巴的世界……
19,フィルキス,ま、いいか。,算了，也行吧。
20,ビィ/碧,立ち直りが早いな……,你这心情转换得真快啊。
21,ルリア/露莉亚,空の世界との違いも、\nなんだか面白いですね。,地之世界与空之世界的差异\n很有趣呢。
22,ダリダラ,ま、とりあえず珈琲でもくれよ。,嗯，总之先来上一杯咖啡吧。
23,ルリア/露莉亚,あ、それがですねぇ。\n喫茶室はありますけど、\nサンダルフォンさんがいなくって……,啊，听我说，\n虽然船上设有咖啡厅，\n但现在圣德芬先生不在……
24,フィルキス,喫茶室まであるとは。\n……サンダルフォンって誰？,连咖啡厅都有啊。\n……你说的圣德芬是谁？
25,ビィ/碧,その喫茶室の店長だな。,是这家咖啡厅的店长。
26,ルリア/露莉亚,えっと……\n天司長って言った方が\nいいんじゃないですか？,嗯……\n还是称他为天司长比较好吧？
27,ビィ/碧,じゃあ店長兼天司長だな。,那就店长兼天司长。
28,ルリア/露莉亚,サンダルフォンさんは\nいま別行動中なんです。,圣德芬先生现在有别的任务。
29,ルリア/露莉亚,サンダルフォンさんが帰ってきたら\nおいしい珈琲を\nいれてもらいましょうね！,等他回来了，\n我们再让他泡美味的咖啡喝吧！
34,サンダルフォン/圣德芬,これはいったい……どういうことだ？,这到底……是怎么回事？
35,,サンダルフォンが見下ろすのは、\n空に浮かぶ６つの島……,圣德芬俯瞰的，\n是6座漂浮在空中的岛屿。
36,,その島のすべてに見覚えがあった。,这些岛每一个都看起来十分眼熟。
37,サンダルフォン/圣德芬,大浮上の一環で起きた\n自然現象などではない……,这绝不是大浮上引起的\n自然现象之一……
38,サンダルフォン/圣德芬,なんらかの意図がなければ、\n起こりえないことだ……,如果没有人为因素在，\n是绝不可能发生这种事的……
39,サンダルフォン/圣德芬,しかも、それは……俺に関連している。,而且，这件事……与我有关。
40,,かつて“災厄”と呼ばれた頃、\nサンダルフォンが起こしたこと──,那是圣德芬在被称为“灾厄”的时期\n所犯下的——
45,サンダルフォン/圣德芬,この島はすべて……\n俺が落下させた島だ……,这些……\n都是我曾击坠过的岛屿……
46,,動揺するサンダルフォンに対し、\nなにも語らぬ島々は\nただそこにあるだけだった。,面对深感震惊的圣德芬，\n那些岛屿只是无言地漂浮在那里。
53,,　\n　\n　　　　　──── to be continued.,
info,,,scene_pt02_cp004_q5_s10
译者,,,雨降星
