id,en,jp,trans
0-chapter_name,,第111章　境界の世界,第111章边界世界
0-synopsis,,姬塔一行が困惑する中、ローブをまとった人々が現れる。その中の少女、シトリの仲介もあって、一行はここが福音を司る星晶獣ヱビスの背の上であると知る。ここは赤き地平と空の世界のどちらでもなく、時間や場所も一切関係ないのだという。ローブをまとった人々は「境界の民」と名乗り、シトリは一行が元の世界に戻るのは無理だと思ってほしいと告げるのだった。,在姬塔一行人陷入混乱之中时，出现了一群裹着长袍的人。通过其中的一名少女志鸟的中介，众人知道这里是掌管福音的星晶兽惠比寿的背上。这里并非赤红的地平线或空之世界，与任何时间、空间也无关。裹着长袍的人们自称“境界之民”，志鸟告诉众人，最好认为回到原来的世界是不可能的。
1,,この島が……星晶獣だと？,你说这个岛是......星晶兽？
2,,<span class='scene-font-katari'>驚愕の表情を浮かべるカタリナに対し、</span><br><span class='scene-font-katari'>ルリアはおずおずと、</span><br><span class='scene-font-katari'>しかし確かに頷きを返す。</span>,对着满脸惊讶的卡塔利娜，露莉亚虽然有些犹豫，但是仍点头以示肯定。
3,,それって、<br>島と星晶獣が契約してるとか、<br>一体化してるとかじゃなくて？,而且，不是星晶兽与岛结下契约，一体化之类的情况？
4,,はい……<br>私達の立ってるこの場所、<br>この島自体が星晶獣みたいなんです。,是的......我们所站立的地方，这个岛本身似乎就是星晶兽。
5,,じゃ、オイラ達がいま居るのは……,也就是说，咱们正站在......
5-sel1_txt,,<span class='scene-font-katari'>星晶獣の上</span>,星晶兽上
6,,どうやらそのようね。,似乎就是那样呢。
7,,きっと、<br>雲の中に棲んでる星晶獣っていうのは、<br>この島そのもののことなんだわ。,肯定，所谓住在云中的星晶兽，就是说的这个岛吧。
8,,い、いや……<br>いままでも確かに、<br>デカい星晶獣はいたけどよ……,不、不一定... ......至今为止也确实遇上了巨大的星晶兽......
9,,ってこたぁ、<br>オレ達は空の底に落ちるはずが、<br>この星晶獣に救われた、ってぇわけか！,那就是说，我们本应落到天空的底部，但是被这只星晶兽救了这么回事！
10,,いや、安心するのはまだ早いぜ。<br>俺達、ここに居て大丈夫なのか？,不，现在就安心还太早，我们在这里真的没关系吗？
11,,そ、そうだな……<br>いまはほとんど<br>動いていないみたいだが……,也是啊......虽然现在几乎没有怎么动......
12,,もし、こんな状況で、<br>この星晶獣に暴れられでもしたら……,如果在这种情况下，这只星晶兽突然大闹的话......
16,,え、えっと……,那，那个......
17,,この子……<br>すごく穏やかで落ち着いてて……,这孩子......非常的安定......
18,,うん……<br>とりあえず、<br>暴走することはないと思う……,嗯......总之，我想应该是不会暴走的......
21,,だけど……,但是......
21-sel1_txt,,<span class='scene-font-katari'>だけど？</span>,但是？
22,,なんだか上手く掴めなくて……<br>どれだけ話しかけても……,不知怎么掌握不好诀窍......不管怎么跟他对话......
23,,ううん。<br>そこに居るのに、<br>どう話しかけていいかわからなくて……,也不是。他明明就在那里，不知道该怎么跟他对话......
24,,ルリアちゃんでも干渉できない星晶獣、<br>ということね。,也就是说，是连露莉亚都无法干涉的星晶兽。
25,,自分達の足場にするには、<br>不安だな、そいつは。,作为自己的落脚点来说，这家伙还是有点让人感到不安啊。
26,,しかし、<br>どうやってここを脱出する？,但是，我们怎么从这里来脱出？
27,,グランサイファーがまだ飛べるとしても<br>浮力消失高度以下では──,即使格兰塞法还能飞，但是在浮力消失高度以下的话──
34,,──構えろ、姬塔。<br>誰か来る。それも複数だ。,──保持警戒，团长。有人来了，还是多人数。
35,,んなっ！？<br>ここにオイラ達以外にも<br>人が居るってのか！？,什么！ ？这里除了咱们以外还有其他人在！ ？
36,,グランサイファーを動かせない以上、<br>逃げも隠れも出来ねぇ……,格兰塞法不能启动的话，没法逃跑或者躲起来啊。
37,,迎え撃つしかないってことね……,只能迎击了啊......
38,,<span class='scene-font-katari'>姬塔達は各々得物を構え、</span><br><span class='scene-font-katari'>緊迫した様子で、</span><br><span class='scene-font-katari'>足音の主の訪れを待つ。</span>,众人拿出各自的武器摆好架势，等待脚步声的主人的到来。
41,,…………,............
42,,<span class='scene-font-katari'>そこに現れたのは、</span><br><span class='scene-font-katari'>見慣れぬローブをまとった者達の</span><br><span class='scene-font-katari'>集団だった。</span>,出现的是一群裹着没见过的长袍的人。
43,,…………,............
44,,…………,............
45,,貴方達は……<br>空と星、どちらに与する者かな。,你们是......空和星，哪个势力的人？
46,,空と……,空和......
47,,星……？,星......？
47-sel1_txt,,<span class='scene-font-katari'>貴方は誰？</span>,你们是谁？
48,,……！<br>君、その顔は……,......！你，那张脸......
49,,他人のそら似か……？<br>いや、それにしては偶然が過ぎる。,只是和那人相像而已嘛......？不，那也太过巧合。
50,,必然……これも運命か。<br>やはりここには運命が集う。,必然......这也是命运吗？果然命运再次于此相聚。
51,,ということは、<br>君達の訪れも導きによるものか。,也就是说，你们的到来也是命运的指引吧？
52,,ならば私達は君達を歓迎しよう。<br>ここは境界の地。<br>あらゆる因果が集う場所。,那么我们欢迎你们。这里是境界之地，一切因果相聚之地。
