id,en,jp,trans
0-chapter_name,,第1章　風の出会い,第1章  与风邂逅
0-synopsis,,街に着いた<span>姬塔</span>一行は操舵士を仲間にすべく、旅の世話をしてくれるよろず屋へと向かう。街の操舵士達は皆出払っているという中、名前の上がったとある男を訪ねるため、アンガド高原を目指す。,<span>姬塔</span>一行抵达城镇，为招募操舵士拜访旅行助手万事屋。因为城里的操舵士大多都已外出，一行人为寻找在册的男人，向Angads高原前行。
0,,"<span class='scene-font-katari'>姬塔一行は空を渡る手段を求め、</span><br>
<span class='scene-font-katari'>騎空団の旅支度を整えてくれるという</span><br>
<span class='scene-font-katari'>よろず屋に来ていた。</span>",<span class='scene-font-katari'>姬塔一行为了寻找航行天空的手段，来到能够为骑空团提供旅行准备的万事屋。</span>
1,,"いらっしゃ～い！<br>
ご用件はなんですか～？",欢迎光临！有什么事吗？
2,,"旅に必要な道具の手配から、<br>
仕事の仲介、騎空士の斡旋まで、<br>
よろず屋シェロちゃんにおまかせ～",无论是安排旅途的必要工具，还是找工作或者物色骑空士，都交给万事屋榭洛酱吧～
3,,"旅の準備なら、<br>
よろず屋によろ～ず！<br>
うぷぷぷぷ……",旅行的准备，万事都交给万事屋！ 唔呵呵呵呵……
4,,"こんなちっちゃい子なのに<br>
お店を切り盛りしてるなんて……<br>
偉いですね！",这么小的孩子就能妥善经营店铺了……真了不起！
5,,"ちっちっち～<br>
人を見かけで判断しちゃいけませんよ～",不行哦〜不要以貌取人〜
6,,"こう見えて、<br>
海千山千百戦練磨の商人なんですから～<br>
甘く見てると痛い目見ちゃいますよ～？",别看我这样，我也是个饱经世故身经百战的商人呐～太小看我会吃亏哦〜？
7,,"ははは……頼もしいな。<br>
ところで店主、私達は<br>
空を渡る手段が欲しいのだが……",哈哈哈……真是可靠。对了店主，我们想要航行天空的手段……
8,,"密航ですか～？<br>
それならいまキャンペーンが……",是指偷渡吗～？那现在刚好搞活动呢……
9,,"い、いや、違う！<br>
私達は操舵士を<br>
仲間にしたくてここに来たんだ。",不，不是！我们是想找一位操舵士入伙才来的。
10,,"操舵士さんですか～<br>
うーん……残念ですけど、<br>
出払ってる方がほとんどですね～",操舵士啊……嗯……很遗憾，操舵士基本上都外出了～
11,,"忙しい時期なんで～<br>
腕の良い操舵士は<br>
どこでも引っ張りだこなんですよ～",毕竟是繁忙的时期〜技术好的操舵士大家都抢着要呢〜
12,,"そうなんですか……<br>
どうしよう……",是这样啊……怎么办……
13,,"なぁ、操舵士ってんなら、<br>
あいつがいいんじゃねぇか？",我说，他们要找操舵士的话，那家伙不就行？
14,,"あいつって、ラカムのこと？<br>
確かに腕もいいし、<br>
暇そうにしてたけど……",那家伙，是说拉卡姆？他的确技术好，也应该很空，可是……
15,,ああ、だってあいつはもう……,也对，那家伙已经……
16,,"気が変わってるかもしれないだろ！<br>
なぁ、トカゲ、<br>
お前もそう思うよな？",万一他改变主意了呢！嘿，蜥蜴，你也这么想吧？
17,,"いや、オイラに聞かれても困るぜ……<br>
っていうか、トカゲゆーな！　噛むぞ！",不，就算你问咱……话说，不要叫咱蜥蜴！咬你哦！
18,,"ははは、落ち着けビィくん。<br>
怒っていても可愛いぞ？",哈哈哈，冷静点阿碧。生气的样子也很可爱哦？
20,,"ううう、うっせー！<br>
それでその、<br>
ラカムって奴はどこにいるんだよ？",真、真烦啊！那么，那个叫拉卡姆的家伙在哪里？
21,,"あいつはいつも、<br>
街の外をひとりでぶらぶらしてるよ。",他总是在郊外一个人晃悠。
22,,"アンガド高原にある騎空艇の近くだ。<br>
すぐに見つかるとは思うが……<br>
魔物も出る場所だ、用心しろよ。",在Angads高原的某艘骑空艇附近。我想你们很容易就能找到……不过那里有魔兽出没，要小心点。
23,,"行ってみましょう、姬塔<br>
どんな人か、<br>
まずは会ってみてからです！",去找他吧，姬塔。见了才知道他是怎么样的人！
info,,1,scene_cp1_q2_s10
备注,,,ver-1: @煌月夜 2018/4/1
