id,name,text,trans
0,コウ/蔻,バレンタインの贈り物……\nですよね。,这是情人节的礼物……\n对吧。
1,,コウは贈り物を受け取ると、\n顔を手で隠し、\nうつむいてしまう。,蔻接过礼物后\n慌忙用双手捂住脸\n深深低下了头。
2,コウ/蔻,今年でもう3回目。\nそろそろ慣れてくるかな……,今年已经是第三次了。\n还以为差不多该习惯了......
3,コウ/蔻,なんて思っていましたけど……\nまだまだその日は遠そうです。,虽然这么想着......\n看来离习惯的日子还早得很呢。
4,コウ/蔻,あ、あまり見ないでくださいね。\n予想以上に、\n真っ赤だと思いますから……,啊、请不要盯着看。\n因为现在的脸红程度......\n恐怕远超你的想象......
5,,姬塔は\n屈んでコウの顔を覗き込む。,姬塔弯下腰\n凑近观察蔻的面容。
6,,コウの頬に薄い桜色が差していた。\n戸惑ったような彼と、\n姬塔の視線が絡む。,蔻的脸颊泛起淡淡樱花色。\n少年不知所措的神情\n与姬塔的注视交织在一起。
7,コウ/蔻,あっ……,啊......
8,コウ/蔻,姬塔さんは\n意地悪です……,姬塔\n太坏心眼了......
info,,,scene_s3_valentine_3146_v1_0_2002_3_3040242000_0
译者,,,
