id,en,jp,trans
0-chapter_name,,第3章　帝国の真意,第三章  帝国的企图
0-synopsis,,帝国兵をなんとか撒くが、<span>姬塔</span>一行には暗い雰囲気が漂い始める。しかし、ルリアは決して希望を捨てはしなかった。,<span>姬塔</span>一行设法摆脱了帝国兵，但却陷入一种阴沉的氛围。然而，露莉亚绝不放弃希望。
0,,"もう帝国の人達は、<br>
追ってきていないみたいです……",看来帝国的人没再追来了……
1,,"そりゃそうだろうぜ……<br>
あとは放っておいても、<br>
この島に居る奴はみんな……",那是当然啊……毕竟放着不管，岛上所有的人都会……
2,,"ビィくん、それ以上は言うな。<br>
まだ私達は、<br>
諦めるわけにはいかないのだからな……",阿碧，别说了。我们，还不能放弃……
3,,"必ず何か、手はあるはずだ……<br>
何か、必ず……",肯定，有办法的……肯定有什么办法……
4,,"ティアマト……<br>
<span class='scene-font-place'>ポート・ブリーズ</span>の守り神であり、<br>
風の……大星晶獣。",提亚玛特……<br><span class='scene-font-place'>微风港</span>的守护神，风的……大星晶兽。
5,,"いまは悩んでる場合じゃねぇ……か。<br>
早く先に進まねーとな！",现在不是想这个的时候……么。还是赶紧前进吧！
info,,1,scene_cp3_q4_s20
备注,,,ver-1: @煌月夜 2018/4/4
