id,en,jp,trans
0-chapter_name,,第2章　操舵士の決意,第2章  操舵士的决意
0-synopsis,,追い詰められる<span>姬塔</span>一行だったが、ラカムの助けによって窮地を脱する。<span>姬塔</span>達は、覚悟を決めたラカムと共に、ドランクとスツルムが引き連れる帝国兵に対抗する。,被逼入绝境的<span>姬塔</span>一行，在拉卡姆的帮助下摆脱了困境。<span>姬塔</span>等人与下定决心的拉卡姆一起，对抗德朗克与斯特姆率领的帝国兵。
1,,ラカム！　お前、よく無事だったな！,拉卡姆！你没事真是太好了！
2,,"ったく……俺も街の奴も助けるって<br>
大見得切ったなら、<br>
ちゃんと助けに来いよな。",真是的……不是说城里的人和我都要救的吗，倒是来救我啊。
3,,ぐっ……面目ない。,唔……真是抱歉。
4,,"でも、無事で本当に良かったです！<br>
ねっ！　姬塔！",不过，你没事真的太好了！对吧！ 姬塔！ ！
5,,"しかし意外だ……<br>
貴殿のことなら、捕縛を逃れたら、<br>
私達を放って逃げるかと思ったが……",不过我有些意外……还以为你要是顺利脱身，肯定会丢下我们逃走……
6,,"信用ねぇのな……<br>
まぁ、確かにそれも考えたさ。",不信任我啊……不过，我也的确想过直接逃跑。
7,,"けどな……あんたが言ったんだろ？<br>
目の前に守れる奴がいるのに、<br>
放っておけるか、ってよ。",不过……你也说过吧？能够守护的家伙就在眼前，不可能丢下不管。
8,,"嬢ちゃんが危ないとこ見たら、<br>
自然に身体が動いちまってたよ。",我看到小妹妹很危险，情不自禁地就过来了。
9,,"ふふっ、そうか……<br>
ともかく、助かった。<br>
改めて礼を言わせて欲しい。",呵呵，这样啊……无论如何，你救了我们。我再次向你道谢。
10,,"ばっ……やめろ！　恥ずかしい！<br>
そういうのは<br>
全部終わってからにしようぜ！",笨……别这样！ 很不好意思的！道谢什么的，等一切都过去再说吧！
11,,"だな！　街まであとほんの少しだ！<br>
もうひとふんばりだぜ！",也是！马上就能到城里了！再努力一把！
info,,1,scene_cp2_q4_s10
备注,,,ver-1: @煌月夜 2018/4/2
