id,name,detail
npc,欧罗巴,3040190000
special,金牛座光辉,水属性伤害(特大)/我方全体获得三连击率UP
special-トーラス・ブロンテー,,水属性伤害(特大)/冰结Lv上升1(最大10)/我方全体获得三连击率UP
skill-1,法力冲击,<div class=prt-text-small>对敌方随机造成3次水属性伤害/敌方全体冰结Lv上升1(最大10)/我方全体HP回复/净化1个弱化效果<span class=text-blue>◆敌人冰结Lv在5以上时，攻击次数翻倍</span></div>
skill-2,推罗的城壁,<div class=prt-text-small>我方全体获得星域效果<br><span class=text-blue>◆星域效果中攻击力UP/受到的伤害转为火属性/火属性伤害减轻/免疫驱散/受到2次伤害后解除效果</span></div>
skill-2++,推罗的城壁,<div class=prt-text-small>我方全体获得星域效果/屏障效果<br><span class=text-blue>◆星域效果中攻击力UP/受到的伤害转为火属性/火属性伤害减轻/免疫驱散/受到3次伤害后解除效果</span></div>
skill-3,昴星团,<div class=prt-text-small>对敌方单体造成7倍水属性伤害/自身获得必定三连击/水属性追击效果<br><span class=text-blue>◆敌人冰结Lv在10时，追加乱击(3hit)效果</span></div>
skill-4,昴星团,<div class=prt-text-small>自身与自身后位的水属性角色获得慈爱的星芒效果/再攻击效果/自动复活效果<br><span class=text-blue>◆仅在星华Lv10时可使用/再使用不可</span></div>
support-1,圣泉的星华,<div class=prt-text-small>自身三连击时获得1层「星华」(最大5层)<br><span class=text-blue>◆根据「星华」层数自身获得攻击力UP/回复性能UP</span></div>
support-1+,圣泉的星华,<div class=prt-text-small>自身三连击时或使用技能时获得1层「星华」(最大10层)/三连击时对敌方造成2次水属性伤害/技能1的cd缩短1回合<br><span class=text-blue>◆根据「星华」层数自身获得攻击力UP/回复性能UP/防御UP/水属性追击效果</span></div>
support-2,神虏的丽姬,我方全体的强化效果「水属性攻击力UP」效果UP(累积除外)
support-2+,神虏的丽姬,我方全体的强化效果「水属性攻击力UP」效果UP(累积除外)/水属性攻击UP效果中，伤害上限UP
skill-lb,LB技能,自身获得火属性伤害减轻
intro,华丽水星的美姬,受到水的祝福的少女降临到空之世界，为了完成敬爱的天司授予的使命，以及实现自己内心的愿望……然后，少女了解到了人类的世界……了解了人类拥有的美丽光辉……这些都是少女不曾知晓的世界。而当少女了解了世界的时候，她第一次对人类产生了兴趣，同时也希望，能够看到更加美丽的东西……
