id,name,detail
npc,阿雷提亚,3040002000
special,白刃一扫,土属性伤害(特大)/下一次使用「序」和「破」时，技能发动2次
special-白刃無双,白刃无双,土属性伤害(特大)/下一次使用「序」和「破」时，技能发动2次/可即刻使用
special-Gilt-Edged Swordsweep,白刃无双,土属性伤害(特大)/下一次使用「序」和「破」时，技能发动2次/可即刻使用
skill-1,序,对敌方单体造成3.5~4.5倍土属性伤害
skill-1+,序,对敌方单体造成4~5倍土属性伤害
skill-1++,序,对敌方单体造成4~5倍土属性伤害/驱散1种强化效果
skill-2,破,对敌方全体造成1.5~2.5倍土属性伤害
skill-2+,破,对敌方全体造成2.5~3.5倍土属性伤害
skill-2++,破,对敌方全体造成7倍土属性伤害/无属性伤害(999999)
skill-3,急,自身可即时发动奥义
skill-4,风姿花传,对敌方单体造成4次合计48倍土属性伤害/自身奥义性能UP(1次)<span class=text-blue>◆发动技能可使使用可能回合与cd缩短1回合</span>
support-1,剑圣,攻击UP/奥义值上升量UP
skill-lb,LB技能,有极小概率回避并反击敌方单体的攻击(1倍)
intro,剑之贤者,经过许多年的漫长旅行，他驰名于天下，流传于各地的传说数不胜数。即使如此老奸巨猾的他仍旧靠毫不衰弱的探究心驰骋于空之世界，若说有不能理解的东西的话，唯有自己儿子的心思。
