id,name,detail
npc,卡莉奥斯特萝,3040225000
special,水炼金术,<div class=prt-text-small>水属性伤害(特大)/获得1层玉水的刻印/我方全体获得会心</div>
skill-1,新技术,<div class=prt-text-small>我方水属性角色暴击率UP/会心/自身获得1层玉水的刻印<br><span class=text-blue>◆当玉水的刻印5层时变为诺托里阿之书</span></div>
skill-アルス・ノートリア,诺托里阿之书,<div class=prt-text-small>我方水属性角色暴击率UP/会心/水属性追击/伤害上限<br><span class=text-blue>◆消耗5层玉水的刻印</span></div>
skill-2,幻景,<div class=prt-text-small>恢复指定角色HP/水中乌洛波罗斯(攻击UP/防御UP/连续攻击率UP/消去不可)</div>
skill-2+,幻景,<div class=prt-text-small>恢复指定角色HP/水中乌洛波罗斯(攻击UP/防御UP/连续攻击率UP/消去不可)</div>
skill-3,瓦解,<div class=prt-text-small>对敌方单体造成2次攻击/驱散1个强化效果<br><span class=text-blue>◆玉水的刻印3层以上时可消耗1层再次发动</span></div>
support-1,可爱的真谛,当水属性角色打出暴击伤害时，进行水属性追击</span>
support-2,这叫沙滩风情☆,根据水属性角色各自玉水的刻印增加暴击率<br><span class=text-blue>◆前后排均有效</span>
skill-lb,LB技能,通常攻击时有几率赋予自己1层玉水的刻印
