id,name,detail
npc,乌诺,3040030000
special,天逆鉾/（终突）千枪无量曼荼罗,<span class=prt-text-small>水属性伤害（特大）/敌方单体mode条减少/（终突后）我方全体剩余HP越多，攻击强化量越大/我方全体获得屏障效果</span>
skill-1,螺旋回鉾,对OD状态的敌方单体造成10倍水属性伤害/敌方mode条减少
skill-1+,螺旋回鉾,对OD状态的敌方单体造成11倍水属性伤害/敌方mode条减少
skill-1++,螺旋回鉾,对OD状态的敌方单体造成11倍水属性伤害/敌方mode条减少/伤害上限UP
skill-2,刹那一闪,成为攻击目标/获得反击效果（回避时/3次）
skill-2+,刹那一闪,成为攻击目标/获得反击效果（回避时/3次）
skill-2++,刹那一闪,成为攻击目标/获得反击效果（回避时/3次）/自身攻击大幅UP
skill-3,城郭之格局,减免我方全体所受伤害（100%）
skill-4,一伐之祈愿,我方全体全属性伤害减轻（50%）/HP吸收效果   <span class=text-blue>◆无法再次使用</span>
support-1,开眼者,第一次无法战斗时以HP1继续战斗
support-1+,开眼者,第一次无法战斗时以HP1继续战斗/有几率减免自身50%伤害
support-2,罗刹的豪枪,对火属性敌人伤害UP
skill-lb,LB技能,对削弱效果「技能封印」的抗性UP
active,1,
