id,name,detail
npc,欧姬丝,3040111000
special,终焉使者,暗属性伤害(特大)/自身「人偶指令」屏障效果全回复
special-リゾブル・ブリンガー,决断使者,暗属性伤害(特大)/自身「人偶指令」屏障效果全回复/「忘却」立即可用
skill-1,人偶指令,<div class=prt-text-small>自身获得「人偶指令」/屏障效果<span class=text-blue>◆「人偶指令」的屏障效果消失时解除效果/自身获得攻防DOWN/无法连续攻击</span></div>
skill-2,先灵,我方全体获得暗属性攻击力UP/光属性伤害减免(70%)
skill-2++,先灵,我方全体获得暗属性攻击力UP/光属性伤害减免(70%)/弱化无效(1次)
skill-3,忘却,对敌方随机造成3次暗属性伤害/自身获得奥义值UP(20%)
skill-3+,忘却,<div class=prt-text-small>对敌方随机造成6次暗属性伤害/自身获得奥义值UP(20%)/我方全体获得连续攻击率UP/暗属性追击效果</div>
support-1,少女之心,自身获得防御力DOWN/回合开始时概率在本回合获得全回避效果
support-1+,少女之心,<div class=prt-text-small>自身获得防御力DOWN/回合开始时概率在本回合获得全回避效果/HP越多我方全体攻击力越高<br><span class=text-blue>◆仅前排有效</span></div>
support-2,自律式人偶·洛伊德,自身处于「人偶指令」时获得攻防UP/暴击率UP/连续攻击率UP
support-2+,自律式人偶·洛伊德,<div class=prt-text-small>自身处于「人偶指令」时获得攻防UP/暴击率UP/连续攻击率UP/活性效果/伤害上限UP/受到的单次光属性伤害最大值锁定为3500</div>
skill-lb,LB技能,回合开始时自身概率在本回合获得全回避效果
intro,人偶少女,本不应诞生的存在在奇迹中得到了生命和身体。少女思考……自己诞生在这个世界的意义。与重要的人约好再见后，少女为了找到这个问题的答案，一个人踏上了旅途。
