id,name,detail
npc,斑比,3040057000
special,鲜血洗涤,暗属性伤害(特大)<span class=text-blue>◆对处于魅惑效果的目标获得奥义伤害UP</span>
special-ブラッディ・アブソープション,鲜血汲取,<div class=prt-text-small>暗属性伤害(特大)/自身获得2层「血族之血」<br><span class=text-blue>◆对处于魅惑效果的目标获得奥义性能UP</span></div>
special-Bloody Absorption,鲜血汲取,<div class=prt-text-small>暗属性伤害(特大)/自身获得2层「血族之血」<br><span class=text-blue>◆对处于魅惑效果的目标获得奥义性能UP</span></div>
skill-1,血契,对敌方单体造成暗属性伤害/驱散1个强化效果
skill-1++,血契,<div class=prt-text-small>对敌方单体造成暗属性伤害/驱散1个强化效果<br><span class=text-blue>◆消耗1层「血族之血」:暗属性防御力DOWN</span></div>
skill-2,猩红赠礼,<div class=prt-text-small>敌方单体获得1点CT吸收<br><span class=text-blue>◆吸收成功时我方全体获得奥义值UP(20%)</span></div>
skill-3,迷魅心跳,敌方单体获得魅惑效果/自身获得攻防UP/连续攻击率UP
skill-3+,迷魅心跳,<div class=prt-text-small>敌方单体获得魅惑效果/自身获得攻防UP/连续攻击率UP/吸收效果<span class=text-blue>◆消耗1层「血族之血」:强化该技能/回合结束时对敌方全体造成暗属性伤害</span></div>
support-1,任性的皇族,自身获得暴击率UP
support-2,女王充能II,<div class=prt-text-small>战斗开始时自身获得1层「血族之血」(最大2层)<br><span class=text-blue>◆根据「血族之血」层数获得攻击性能UP/暗属性追击效果</span></div>
skill-lb,LB技能,自身普通攻击处于魅惑效果的目标时附加暗属性追击效果
intro,吸血姬,在暗夜中起舞的幼小公主带着丰富多彩的表情自由奔放地穿梭在苍穹之间。她任性的行为虽然牵连了很多人，但其烂漫闪耀的心也将束缚着同胞的古老枷锁逐渐解开。
