id,name,detail
npc,刻耳柏洛斯,3040016000
special,三重诅咒,暗属性伤害(特大)/自身TA率UP
special-トリニティ・ディザスター,三位一体灾难,暗属性伤害（特大）/赋予自己冥界的咆哮效果/随机缩短1个技能的冷却时间3回合
skill-1,吸收,对敌方单体造成3次暗属性伤害/恢复自身HP
skill-1++,吸收,无视目标随机对敌方单体造成3次暗属性伤害/恢复我方全体HP
skill-2,幻灭,对敌方单体造成3次暗属性伤害/弱体耐性DOWN（累积）
skill-3,三重诡计,赋予敌方单体魅惑/盲暗/灼烧效果
skill-3+,三重诡计,对敌方单体造成3次暗属性伤害/赋予敌方单体魅惑/盲暗/灼烧效果
support-1,地狱天堂,三连击率UP/三连击时，使敌人对弱化效果的抗性DOWN(累积)
support-2,三位一体♪,每使用3次技能，获得1次三动效果
skill-lb,LB技能,根据攻击自己的敌人身上的弱体效果的数量提高回避率
intro,冥界看门狗,出现在弃置的魔法阵中的是拥有三个头的冥府监视者。她在为自己的使命尽忠的同时，也为了享受难得的机会漫步在这崭新的世界里。
