id,name,detail
npc,克里斯提娜,3040018000
special,女皇的惩戒,风属性伤害(特大)
special-エンプレス・アフェクション,女皇的仁慈,风属性伤害(特大)/效果中自己必TA/风属性追击效果
skill-1,发二张,对敌方单体造成2次1.2倍风属性伤害/弱化效果抗性DOWN(10%)
skill-1++,发二张,<div class=prt-text-small>对敌方单体造成2次风属性伤害/弱化效果抗性DOWN(累积)<br><span class=text-blue>◆消费3层加注：自己的技能可立刻使用</span></div>
skill-2,头奖预兆,对敌方单体造成风属性伤害/掉落率UP(2层)
skill-2++,头奖预兆,<div class=prt-text-small>敌方单体造成风属性伤害/掉落率UP(3层)<br><span class=text-blue>◆消费3层加注：随机发动3~5次</span></div>
skill-3,天堂阶梯,回复我方全体HP/净化1个弱体效果/奥义值UP(20%)
support-1,赌场女王,我方全体攻击UP
support-2,赌场的统治者,根据加注层数提升造成的伤害/敌对心UP。使用伤害技能及发动奥义时，加注层数提升1（最大3）
skill-lb,LB技能,普攻有极小概率赋予敌人掉落UP效果
intro,赌徒的女帝,在充满了欲望与热情的赌场，掌握着赌徒们的命运的女帝。与她对赌博的无可理喻的热情相反，她冷淡至极的公平紧紧抓住了赌徒的心，今天奴隶志愿者也依旧聚集在她的身边。
