id,name,detail
npc,帕西瓦尔,3040050000
special,炎狼,火属性伤害(特大)
special++,炎狼,火属性伤害(特大)/自己的奥义槽UP(20%)/下一次使用「撕裂者」时，技能发动2次
skill-1,撕裂者,对敌方单体造成3.5～4.5倍火属性伤害/赋予自己业火的刻印
skill-1+,撕裂者,对敌方单体造成4～5倍火属性伤害/赋予自己业火的刻印
skill-1++,撕裂者,对敌方单体造成4～5倍火属性伤害/将伤害转化为自身HP/赋予自己业火的刻印
skill-2,炎帝,赋予敌方单体恐怖效果/SLOW效果
skill-3,梦幻曲,赋予自己浑身效果
skill-3+,梦幻曲,<div class=prt-text-small>赋予自己浑身效果/火属性追击效果<br><span class=text-blue>◆根据业火的刻印的数量追加强化效果</span></div>
support-1,王者风范,根据业火的刻印的数量提升火属性攻击力
support-2,理想的家臣,战斗成员越多自己的能力值越高
skill-lb,LB技能,普攻时有概率赋予敌人灼烧效果
intro,炎帝,静静地燃烧着的青年炎帝一直追求着隐藏在心中的理想。他的愿望是创造出正确的国家，没有斗争，帮助弱小。他走遍空之世界，追求着能够与他崇高的意志共鸣的伙伴。
