id,name,detail
npc,欧姬丝,3040111000
special,终焉使者,暗属性伤害(特大)/恢复「人偶指令」的耐久值
special-リゾブル・ブリンガー,决断使者,暗属性伤害(特大)/恢复「人偶指令」的耐久值/「忘却」立刻可使用
skill-1,人偶指令,<div class=prt-text-small>能力大幅UP/屏障效果(数值为最大HP的40%，上限8000)<span class=text-blue>◆屏障解除后虚弱2回合</span></div>
skill-2,先灵,我方全体暗属性攻击UP/减轻70%光属性伤害
skill-2++,先灵,我方全体暗属性攻击UP/减轻70%光属性伤害/免疫1次弱体效果
skill-3,忘却,造成3次暗属性伤害，目标随机/自身奥义值20%UP
skill-3+,忘却,<div class=prt-text-small>造成6次暗属性伤害，目标随机/自身奥义值20%UP/赋予我方全体特殊强化（连续攻击率UP）/暗属性追击效果</div>
support-1,少女的心,防御力较低但有时可回避敌人攻击
support-1+,少女的心,防御力较低但有时可回避敌人攻击/欧姬丝的剩余HP越多，我方全体的攻击大幅UP
support-2,机械人偶罗伊德,人偶指令发动后，攻防UP/暴击率UP/必定连续攻击
support-2+,机械人偶罗伊德,人偶指令发动后，能力大幅UP/自己受到的来自敌人的光属性伤害最大值固定为3500
skill-lb,LB技能,有极小概率回避敌方所有攻击
intro,人偶少女,本不应诞生的存在在奇迹中得到了生命和身体。少女思考……自己诞生在这个世界的意义。与重要的人约好再见后，少女为了找到这个问题的答案，一个人踏上了旅途。
