id,en,jp,trans
0-chapter_name,,第1話 伯父さんはいつもぶらぶらと,第1話 总是无所事事的伯父
0-synopsis,,ガラドア曰く、騒ぎの発端は、鉱物の値段や出荷量を管理する鉱山組合が鉱物の値段を大きく引き上げようとしたことだという。銃工房が所属する武器防具ギルドは鉱山ギルドと交渉する為に、銃工房の親方の発案で、金属素材に関する新たな技術を開発することにする。そして開発の為「合金工房」を新たに設立することが決定したのだった。,据加拉德亚所说，争端的开始是因为，对矿物的价格和出货量进行管理的矿山行会要对矿物的价格进行上调。武器防具行会下的制枪工坊为了与矿山行会进行交涉，工坊的老板提出了关于金属素材的新的技术开发的方案。接着为了开发新的技术，「合金工坊」就被设立了起来。
1,,ちょいと遠回りなんだが、<br>まずは何故武器屋と防具屋のギルドが<br>会合を開いたか、ってとこから話すぜ。,虽然这话可能会有点远<br>但首先让我先从为何武器屋和防具屋<br>的行会举行集会开始说吧。
2,,ええと……会合、は<br>ガラドアさんと親方さんが<br>参加してた……んでしたよね。,那个……集会的话<br>是加拉德亚和老板去参加的吧……
3,,あの、でも<br>そもそもギルドってなんですか？,那个，但是<br>说起来这个行会是什么啊？
4,,ああ。まあギルドっつーのはよ、<br>質が良い武器防具を作るために<br>協力してる工房の集まりだ。,啊啊，所谓行会就是<br>为了制作质量好的武器和防具<br>而出力的工坊聚集在一起。
5,,自分のとこの商品が売れるのは大事だが<br>それだけじゃいけねぇ。<br>武器防具は人様の命を預かる道具だろ？,虽然对于自己来说，自己的商品能大卖是<br>很重要的。但仅仅停留在这种层次是不行<br>的，毕竟武器防具可是关乎人性命的道具。
6,,だもんだから、情報をやり取りして<br>武器防具の品質の底上げってのを<br>やってるわけよ。,所以说，来让大家通过这样的集会<br>交换各种信息从而达到<br>使武器防具品质上升的目的。
7,,なるほど……<br>オイラ達にとっちゃ<br>ありがたい話だな！,原来如此……<br>对于我们来说<br>是很令人高兴的事情啊！
8,,んでよ、またそれとは別に<br>鉱山組合ってのがあるんだな。,然而，还有和这个行会分开<br>目的不同的矿山行会。
9,,そっちは、鉱山を持つ島が<br>出荷する鉱物の質を守ったり、<br>価格を調整したりしてるんだよね？,他们的职责是保证从自己岛上的矿山中<br>出产售卖的矿物的质量<br>和对价格进行调整吧？
10,,そうだ。んでよ、この鉱山組合が<br>鉱物の価格を引き上げる、<br>っちゅう話をしてきたわけよ。,是的。然而，这个矿山行会<br>说要上调矿物的价格。
11,,ええっ！？<br>なんでまたそんな……？,诶诶！？<br>为什么又要这么做……？
12,,技術料の引き上げって名目だ。<br>まあ納得できない訳じゃねぇんだが、<br>問題はその額面でよ。,表明上说是因为技术费用上涨了。<br>虽然不是说不能够理解，<br>问题是价格太高了。
13,,あんだけ釣り上げられちゃあ、<br>うちやこの銃工房みてぇな<br>ちょいと大きい工房はともかく──,要是让他们一直这么抬价下去<br>先不提我们火枪工坊这种比较大型的工坊—
14,,ちいせぇ工房は<br>必要最低限の量を買うだけで<br>資金繰りが苦しくなっちまう。,小的工坊仅仅<br>为了购买必需的最低限度的量<br>就因为资金周转而十分痛苦了。
15,,そんなことになって、<br>もし武器や防具の工房が<br>潰れてしまったら──,这样发展下去的话<br>如果武器防具的工坊<br>倒闭的了话──
16,,一番困るのは、<br>その工房がある島の人々だな……,最会头疼的是<br>这些工坊所在岛上的人们啊……
17,,あぁ、そっか！<br>オイラ達騎空士は、騎空艇で<br>別の島の工房へ行きゃいいけど──,啊，对了！<br>我们骑空士虽说可以用骑空艇<br>去别的岛的工坊──
18,,定期便が少ねぇ島だったら、<br>住んでる連中はそう気軽には<br>別の島になんか行けねぇよな……,但是如果是班车比较少的岛<br>住在上面的人就没那么轻松<br>去别的岛了啊……
19,,魔物が多い島なんかだと、<br>一個工房が潰れちまうだけで<br>死活問題なんだよ。,比如说魔物比较多的岛<br>一个工坊倒闭的话<br>就会醸成生死存亡的大祸啊。
20,,ギルドの資金で援助って場合もあるが、<br>今回の場合は援助が必要そうな<br>工房の数が多くてな……,虽说有行会进行资金上的援助<br>但是这次需要援助的工坊<br>数量实在是太多了……
21,,だからよ、鉱山組合の言う値段を<br>そのまま受け入れるっちゅうわけには<br>いかねぇんだ。,所以说啊，矿山行会所说的价格<br>不能就这样接受。
22,,鉱山組合との交渉は<br>どうなってるの？,和矿山行会的交涉<br>进行的怎么样了？
23,,問題はそこよ。<br>どうもあちらさんの態度が<br>頑なでな。けんもほろろなんだ。,问题就在这里啊。<br>怎么看那群人的态度都很顽固<br>对我们的要求毫不理睬啊。
24,,まずは鉱山組合を<br>交渉のテーブルにつかせにゃならねぇ。,首先必须要把矿山行会拉到谈判桌上。
25,,そしたらよ、銃工房の親方が<br>面白いこと考えてくれてな！,那样的话，老板就能把<br>自己有趣的想法告诉他们！
26,,お父ちゃんが……？,爸爸的……？
27,,ああ。鉱山組合も興味を持つような<br>金属素材に関する新しい技術を、<br>ギルドで開発したらどうかってよ。,嗯，矿山行会感兴趣的关于<br>金属素材的新技术<br>被行会开发出来，他们会觉得怎么样呢？
28,,いやガラドアさん、その言い方は<br>俺を持ち上げすぎだぜ。,行了加拉德亚，你说得过于抬举我了。
29,,前からギルドじゃ加工技術だけじゃなく<br>素材に関しても質を上げられねぇかって<br>何度か話題に上がってたんだ。,之前行会就不光针对加工技术<br>也开始对能否提高素材质量<br>进行了好几次热烈的讨论。
