id,en,jp,trans
0-chapter_name,,蛇とリンゴ,蛇与禁果
0-synopsis,,魔物と化した老婆を倒した姬塔は、見知らぬ空間にいた。そこに響いてきた謎めいた声の主は、『幽世』の存在からルリアとビィを守るため、共に戦うかと姬塔に問いかける。一方、ルリアとビィは元の街角におり、襲われた記憶を失っていた。老婆もまた元の姿に戻り、幽世の住人の記憶をなくしていた。ルシオが老婆に貰ったというリンゴを幸せそうに頬張るルリアとビィ。老婆はその様子を微笑みながら見守るのだった。,打败化为魔兽的老妪后，姬塔发现自己身处于一个陌生的空间。神秘的声音响起，询问姬塔是否愿意为守护露莉亚与阿碧而与其并肩作战。另一边，露莉亚和阿碧回到了现实中的街角，忘记了被袭击的事情。老妪也变回了原来的样子，没有任何关于幽世住人的记忆。路西欧将据说是老妪送给他的苹果递给露莉亚与阿碧。老妪则在一旁高兴得注视他们享用苹果的样子。
0,,<span class='scene-font-4'>ギイイイイイ……！！</span>,<span class='scene-font-4'>咿咿咿咿……！！</span>
10,,やったぁ！　ばぁちゃんについてた<br>ぐにゃぐにゃを倒したぞ……！,成功了！把老婆婆身边扭来扭去的东西全部打败了……！
13,,ふぇ……えええええ！？<br>な、なんだよ、これ……！,哎……哎哎哎哎！？这、这是怎么了……！
19,,あ、あれ……？,咦……？
20,,あのぅ、ビィさん……<br>私たち、何してたんでしたっけ……？,那个，阿碧……我们之前，在干什么来着……？
21,,えーっと……<br>オイラ、たしか<br>リンゴを探してたような……？,嗯……咱好像是在找苹果呢……？
27,,<span class='scene-font-katari'>ビィとルリアが元の場所へと戻った時、</span><br><span class='scene-font-katari'>姬塔は、『彼』と</span><br><span class='scene-font-katari'>見知らぬ空間にいた。</span>,<span class='scene-font-katari'>当阿碧与露莉亚回到现实中时，姬塔和『他』来到了一个陌生的空间。</span>
28,,――『幽世』の者たちが、この世界へ<br>現れるには、彼らの呼びかけに<br>応える者が必要だ。,——『幽世』的住人想要显现在这个世界，必须要有呼唤他们的人。
29,,人を陥れようとする者、<br>何を犠牲にしても願いを叶えようと<br>する者、そして――,企图陷害他人的人，不惜一切代价也要实现愿望的人，还有——
30,,彼女のように、悲しみ故に<br>心に虚の生まれた者……,还有，像她一样，内心因悲剧而产生了虚无的人……
