id,en,jp,trans
0-chapter_name,,射手の王,羿王
0-synopsis,,戦いを終えたソーンは、二王弓をその手に掴み取る。「十天衆の誰より強いことを証明し、本当の化け物になる」と話すソーン。ソーンは姬塔の声に耳を貸さず、どこかへ飛び去ってしまう。その後姬塔達は、二王弓について話を聞くためシェロカルテを訪ねる。すると、そこに居合わせた狙撃手・シルヴァが、「ソーンの様子がおかしいのは私のせいだ」と苦い顔で語るのだった。,战斗结束之后，索恩终于得到了二王弓。在说完「证明自己比任何其他十天众都要强，成为真正的怪物」的索恩，对姬塔话充耳不闻，脚一蹬不知飞到哪里去了。姬塔们在那之后，为了打听关于二王弓的情报再次拜访榭洛科特。正好在场的狙击手席尔瓦听到了索恩的名字。于是，一脸苦色的她告诉了众人「索恩变得这么奇怪是自己的错」。
3,,<span class='scene-font-4'>そこっ！</span>,<span class='scene-font-4'>在那！</span>
7,,<span class='scene-font-spword'>二王弓</span><span class='scene-font-katari'>が放つ魔導の矢をかわし、</span><br><span class='scene-font-katari'>反撃を繰り出すソーン。</span>,<span class='scene-font-katari'>面对</span><span class='scene-font-spword'>二王弓</span><span class='scene-font-katari'>放出的魔法箭，</span><br><span class='scene-font-katari'>索恩逐一反击将其破解。</span>
9,,<span class='scene-font-katari'>ソーンの矢は金色の胴で弾け、</span><br><span class='scene-font-spword'>二王弓</span><span class='scene-font-katari'>を岩壁に叩きつけた。</span>,<span class='scene-font-katari'>索恩的箭把金色的弓臂弹开，</span><br><span class='scene-font-katari'>将</span><span class='scene-font-spword'>二王弓</span><span class='scene-font-katari'>重重地摔在岩壁上。</span>
11,,<span class='scene-font-gray'>……見事だ。</span><br><span class='scene-font-gray'>汝の力、認めよう。</span>,<span class='scene-font-gray'>……善。</span><br><span class='scene-font-gray'>汝力，余任也。</span>
12,,<span class='scene-font-katari'>動きを止めた</span><span class='scene-font-spword'>二王弓</span><span class='scene-font-katari'>へと歩み寄り、</span><br><span class='scene-font-katari'>掴み取るソーン。</span>,<span class='scene-font-katari'>索恩向一动不动的</span><span class='scene-font-spword'>二王弓</span><span class='scene-font-katari'>走了过去，</span><br><span class='scene-font-katari'>把它拿在了手中。</span>
15,,<span class='scene-font-gray'>王に並ぶ者はおらず。</span><br><span class='scene-font-gray'>汝のいるべきは常に頂。</span>,<span class='scene-font-gray'>汝应常居于顶，</span><br><span class='scene-font-gray'>无论王侯。</span>
16,,次の試練の話？<br>それで私はまた一歩近づけるのね。<br>本当の化け物に。,关于下一个试炼的事情吗？<br>在那之后我就能更加接近真正的怪物吗。
18,,<span class='scene-font-gray'>然り。射て砕くのだ。</span><br><span class='scene-font-gray'>的は汝を縛る名。</span><br><span class='scene-font-gray'>射抜き、そして真なる王と知らしめよ。</span>,<span class='scene-font-gray'>然也。制汝者名的，以矢贯其身，</span><br><span class='scene-font-gray'>化其尘，告天下为王。</span>
19,,なるほど？　つまり……,原来如此？　也就是说……
20,,私が十天衆の誰より強い事を<br>証明しろというわけね？,也就是说，我要向你证明。<br>我比任何其他十天众都要更强？
22,,<span class='scene-font-gray'>枠は弓。汝は矢。</span><br><span class='scene-font-gray'>全てを穿つべく、放たれよ。</span>,<span class='scene-font-gray'>限若弓，汝若矢。</span><br><span class='scene-font-gray'>为洞万物，射之则已。</span>
23,,わかったわ。,我知道了。
24,,ソーンさん……<br>なんの話をしてるんですか……,索恩姐……<br>你到底在说些什么啊……
25,,なんでソーンさんが、<br>化け物にならなきゃいけないんですか！,为什么索恩姐，<br>必须要变成怪物啊！
26,,そうだよ！<br>それに他の十天衆の連中も<br>ソーンの仲間なんじゃねえのかよ！,就是啊！<br>而且其他的十天众<br>不是索恩你的同伴吗！
31,,<span class='scene-font-katari'>姬塔らの言葉など</span><br><span class='scene-font-katari'>耳にも入らぬ様子で</span><br><span class='scene-font-katari'>ソーンはどこかへ飛び去ってゆく。</span>,<span class='scene-font-katari'>对姬塔们的话充耳不闻的索恩，</span><br><span class='scene-font-katari'>一蹬脚不知向哪里飞去了。</span>
32,,<span class='scene-font-katari'>果たして彼女に何があったのか、</span><br><span class='scene-font-katari'>姬塔らは</span><span class='scene-font-spword'>天星器</span><span class='scene-font-katari'>を打ち直した</span><br><span class='scene-font-katari'>よろず屋に話を聞きに行く。</span>,<span class='scene-font-katari'>认为索恩她果然出了什么事的姬塔们，</span><br><span class='scene-font-katari'>再次来到曾经打造</span><span class='scene-font-spword'>天星器</span><span class='scene-font-katari'>的万事屋，</span><br><span class='scene-font-katari'>打听相关的情报。</span>
38,,<span class='scene-font-spword'>二王弓</span>の正体……ですか～<br>私も詳しい事はわからないですね～,<span class='scene-font-spword'>二王弓</span>的真正面目……吗～<br>说实话我也不知道详细的内容啊～
39,,ご存知の通り、覇空戦争の前後の時代に<br>作られたという事しか<br>私はわからなくて～……,如你们所知，我只知道它是<br>大约在霸空战争的时候<br>被打造出来的～……
40,,うーん……<br>やっぱりそうだよなぁ……,嗯……<br>果然是这样啊……
41,,まさかあの弓が意思を持って<br>話し出すとは、予想外でしたね～……,没想到那个弓竟然有自我意识<br>居然能说话，真是预想之外呢～……
42,,ソーンさん、すごく怖い顔をするように<br>なってしまって……,索恩姐，变成了摆出一副非常恐怖脸色的样子……
43,,うう……<br>なんで、化け物になるだなんて、<br>急に言い始めたのか……,唔唔……<br>为什么突然开始说，<br>想要成为怪物什么的……
45,,…………,…………
46,,<span class='scene-font-katari'>よろず屋の隅で弾薬を見繕っていた</span><br><span class='scene-font-katari'>シルヴァが顔を上げる。</span>,<span class='scene-font-katari'>在万事屋一角选购弹药的席尔瓦，</span><br><span class='scene-font-katari'>听到索恩的名字突然抬起头来。</span>
47,,……ソーンに何があった？,……索恩出了什么事吗？
48,,なんだ、シルヴァ？<br>ソーンの事、心配なのかよ？,怎么了，席尔瓦？<br>你担心索恩的事情吗？
49,,……ああ。<br>詳しい話を聞かせてくれないか。,……嗯。<br>能不能让我听听详细的内容。
