id,en,jp,trans
0-chapter_name,,ソーンの故郷で,重归故里
0-synopsis,,幼馴染はソーンにお礼を一言告げ、それきり黙ってしまう。ルリアは気まずい空気に耐え切れずに、幼馴染とソーンに話を振る。すると、幼馴染とソーンはぽつぽつと会話を始める。ソーンと幼馴染は、話をしていく内にお互いに抱いていた誤解が解ける。そして、ソーンと幼馴染は親しげな様子で、魔物を一緒に倒すことを決める。,向索恩还了句礼的青梅竹马，在那之后就一直沉默不语。露莉亚无法忍受这糟糕的气氛，于是找机会给两人制造话题。接着，两个人渐渐地聊了起来。随着聊天的进行，两个人也解开了彼此的误会。然后，回到从前那般要好的两人，决定一起打倒这些魔物。
0,,<span class='scene-font-katari'>かくして一行は、</span><br><span class='scene-font-katari'>幼馴染のもとへと駆けつけた。</span>,<span class='scene-font-katari'>一行人急忙赶到了青梅竹马的身边，</span><br><span class='scene-font-katari'>解救了被魔物包围的她。</span>
1,,<span class='scene-font-katari'>幼馴染はソーンに礼を一言告げた後、</span><br><span class='scene-font-katari'>それきり黙ってしまった。</span><br><span class='scene-font-katari'>双方、久々の再会を喜ぶ様子もなく……</span>,<span class='scene-font-katari'>向索恩还了句礼的青梅竹马，</span><br><span class='scene-font-katari'>在那之后就一直沉默不语。双方对于</span><br><span class='scene-font-katari'>时隔甚久的重逢却没有一丝喜悦的样子……</span>
2,,…………,…………
3,,…………,…………
4,,うぅ……,唔……
5,,な、なんか気まずそうだな……,好、好像关系不太好啊……
6,,あ、あの……<br>二人は、幼馴染なんですよね？,那、那个……<br>你们两个是青梅竹马吧？
7,,……そうよ。,……是哟。
8,,……昔はよく遊んだね。,……原来还总在一起玩哟。
9,,へ、へぇ～<br>えっと……<br>どんな事して遊んでたんですか？,诶～<br>那个……原来在一起的时候<br>都在做些什么样的事、玩些什么啊？
10,,狩りとか水遊びとか……<br>この辺じゃ、他にする事もなかったし。,打打猎啊，玩玩水啊……<br>毕竟这附近也没有其它什么能干的事情。
11,,…………,…………
12,,怪我して倒れた人達も、<br>みんな仲良かったんだよね。昔は。<br>……昔はね。,那些负伤倒下的人，<br>大家原来关系也都非常好呢。<br>……原来啊。
13,,…………,…………
14,,しっかしよぉ。<br>それがなんで今じゃ気まずそうなんだ？,但是啊。<br>为什么现在关系会变得这么差啊？
15,,……さあ。<br>村を離れた人間は、<br>所詮は余所者なのかもね。,……谁知道呢。<br>也许离开村子的人<br>归根到底还是外人吧。
16,,……えっ？,……诶？
17,,えっ？　何？,诶？　怎么了？
18,,……嫌、なんだと思ってた。<br>あんたの方が。,……我以为是你讨厌我了。
19,,ちょっと待って……<br>それってどういう事？,等一下……<br>那是怎么回事？
20,,だって……<br>ここを離れてすっかり街の人になって。,你从这离开完全变成街上的人了。
21,,こんな田舎者と付き合うの、<br>本当は嫌なんじゃないかって。,会不会觉得，<br>其实很讨厌和我这样的乡下人在一起。
22,,そんなわけない！,那怎么可能啊！
23,,でも、そういう節あったよ？,但是，还是有那样的时候吧？
24,,え！？<br>うーん……言われてみれば……,诶！？<br>唔……被你这么一说的话……
25,,街に降りてすぐの頃は、<br>ちょっと浮かれてたのかも……,刚到街上的时候，<br>确实有点高兴……
26,,そっか……,这样啊……
27,,……ねえ、どう？<br>街の暮らしは。,……呐，怎么样？<br>在街上住的感觉。
28,,なんか……街だと浮いちゃうな。<br>この目、ちょっと見えすぎるみたい。,怎么说呢……住在街上确实很开心。<br>真的是目不暇接啊。
29,,狩りには役立つのにね。<br>あんたは獲物を見つけるのが<br>本当に上手かった。,你的眼睛在打猎的时候帮了大忙了呐。<br>你发现猎物的本领真的很厉害。
30,,そうだね。よく山の天辺から<br>獲物を探してさ……,是啊。总是从山顶开始找猎物来着……
31,,懐かしいね。,真是让人怀念啊。
32,,……うん。,……嗯。
33,,……ねえ。<br>外から来た魔物を倒すの、<br>手伝ってくれない？,……呐。<br>能帮我一起打倒<br>外来的魔物吗？
34,,あんたとまた一緒に<br>狩りをしたくなったよ。<br>あの頃みたいに。,想和你再次一起去打猎。<br>就像原来时候那样。
35,,いいよ。やろう！<br>あんな魔物、私達なら楽勝！<br>すぐ片付くよ。,好啊。来吧！<br>就这魔物，如果是我们的话轻松搞定！<br>马上就能消灭干净。
36,,じゃ、お礼しなきゃね。<br>久しぶりにうちでご飯、<br>食べてくっていうのはどう？,这样的话，我得好好谢谢你啊。<br>你好久没来我家吃饭了，怎么样？
37,,ふふふ。本当に久しぶり！<br>やる気出てきた！<br>さ、行こう！,哈哈哈。真的是好久没去了！<br>你这么说我就有干劲了！<br>走吧！
info,,1,scene_chr129_q3_s10
