id,en,jp,trans
0-chapter_name,,迫る影,影烛
0-synopsis,,ソーンは騎空団での生活にも慣れ、楽しく毎日を過ごしていた。ある夜、ソーンは街が魔物達に襲われる夢を見る。夢の中、ソーンは魔物に囲まれていた砲手を助けるが、砲手はソーンの力に慄き、「バケモノ」と言い放つ。目覚めたソーンは、姿なき何者かの声を聞く。次の頂を目指せとささやく声に従い、ソーンは自身の強さを確かめるべく姬塔に戦いを挑む。,索恩逐渐习惯了骑空团的生活，快乐的度过着每一天。一天夜里，索恩梦见了街区被魔物袭击的样子。梦中，身陷重重魔物的炮手在得救之后，愕然于索恩的力量，将其称为怪物。梦中惊醒的索恩，听到了不知从何而来的低语声。听从迈向更高顶峰的低语的索恩，为了确认自身的力量再次向姬塔发起挑战。
0,,<span class='scene-font-katari'>全空最強の弓使いと謳われたソーン。</span><br><span class='scene-font-katari'>彼女が姬塔の団に入って</span><br><span class='scene-font-katari'>しばしの時間が流れた。</span>,<span class='scene-font-katari'>被誉为全空最强掌弓者的索恩。</span><br><span class='scene-font-katari'>从她加入姬塔的骑空团开始，</span><br><span class='scene-font-katari'>已经过去了很长时间。</span>
1,,ねえ、姬塔さん、<br>ルリアちゃん。この街の喫茶店、<br>評判いいんですって。行ってみない？,呐，姬塔，露莉亚。<br>这条街上的咖啡店<br>听说评价不错哦。去看看吗？
2,,わあい！<br>行きます行きます！<br>どんなお店なんですか？,噢噢！<br>我去、我去！<br>是什么样的店啊？
3,,ふふ……なんとケーキが食べ放題で、<br>おまけに種類も多いんですって。<br>それから……,哈哈……据说点心可以随便吃，<br>而且种类也非常多。<br>还有……
4,,やれやれ……また食い過ぎで<br>夕飯食えなくなっちまうような事に<br>ならなきゃいいんだけどな！,呀嘞呀嘞……别又变成因为吃太多，<br>结果吃不下去晚饭<br>那样就好了！
5,,<span class='scene-font-katari'>楽しい日々を送っているソーン。</span><br><span class='scene-font-katari'>他の団員達とも順調に親睦を深め、</span><br><span class='scene-font-katari'>すっかり輪の中心になっていた。</span>,<span class='scene-font-katari'>欢快度日的索恩</span><br><span class='scene-font-katari'>与其他团员们的关系越来越和睦，</span><br><span class='scene-font-katari'>完全成为了大家的中心。</span>
7,,<span class='scene-font-katari'>しかし──</span>,<span class='scene-font-katari'>然而──</span>
11,,…………,…………
12,,あっ！　シルヴァさんも<br>喫茶店、一緒にどうですか？<br>ソーンさんが教えてくれた……,啊！　席尔瓦姐也<br>一起去咖啡店怎么样？<br>就是索恩姐告诉我的那个……
13,,あ……いや、私は……<br>銃の、整備を……しなければ。<br>すまない。,啊……不了，我……<br>必须得去做枪的保养……<br>抱歉。
14,,<span class='scene-font-katari'>そして、シルヴァはそそくさと</span><br><span class='scene-font-katari'>立ち去ってしまう。</span>,<span class='scene-font-katari'>然后，席尔瓦就慌慌张张地</span><br><span class='scene-font-katari'>离开了。</span>
15,,…………,…………
16,,<span class='scene-font-katari'>ソーンは一瞬、寂しげに</span><br><span class='scene-font-katari'>シルヴァの背中を見送って</span><br><span class='scene-font-katari'>ルリア達に向き直る。</span>,<span class='scene-font-katari'>索恩看着席尔瓦离开的背影。</span><br><span class='scene-font-katari'>在露出了一瞬寂寞的表情后，</span><br><span class='scene-font-katari'>又将视线重新转回露莉亚们。</span>
17,,あの……どうしたんですか？<br>ソーンさん。,那个……怎么了？<br>索恩姐。
18,,ううん、なんでもないの。<br>さ、準備して街に行きましょう？<br>姬塔さんも一緒にね？,没，没什么。<br>让我们去准备一下吧？<br>姬塔也要一起来哟！
19,,はいっ！,好的！
20,,<span class='scene-font-katari'>ルリアとソーンは準備のため、</span><br><span class='scene-font-katari'>部屋へと戻っていく。</span><br><span class='scene-font-katari'>それを見守るビィが首をかしげていた。</span>,<span class='scene-font-katari'>露莉亚和索恩为了做好出门的准备，</span><br><span class='scene-font-katari'>回到了各自房间。</span><br><span class='scene-font-katari'>看着两个人离开的碧一脸疑惑。</span>
21,,……なあ、姬塔。<br>ソーンてシルヴァと仲悪いのか？,……呐，姬塔。<br>索恩和席尔瓦的关系很差吗？
22,,ソーンは誰とでも仲良くしたがるのに、<br>なんでなんだろうな？,索恩明明和谁都关系都很好，<br>为什么会变成这样？
23,,<span class='scene-font-katari'>姬塔自身もそれを</span><br><span class='scene-font-katari'>感じてはいた。しかし、</span><br><span class='scene-font-katari'>どうにも触れづらい話題である。</span>,<span class='scene-font-katari'>姬塔自己也感觉到了异样。</span><br><span class='scene-font-katari'>但是，无论从哪来看这都是很难处理的问题。</span>
24,,<span class='scene-font-katari'>団員同士の関係に</span><br><span class='scene-font-katari'>あまり干渉するわけにもいかず、</span><br><span class='scene-font-katari'>姬塔は見守る事を選択した。</span>,<span class='scene-font-katari'>在对于处理团员之间的关系这方面</span><br><span class='scene-font-katari'>不能进行过多的干涉，</span><br><span class='scene-font-katari'>因此姬塔选择默默注视事态的发展。</span>
25,,それじゃあ、<br>さっそく準備して向かいましょう？<br>姬塔さんも一緒にね？,那么这样的话，<br>让我们快点去准备一下吧？<br>姬塔也要一起来哟！
26,,はいっ！,好的！
27,,<span class='scene-font-katari'>ルリアとソーンは準備のため、</span><br><span class='scene-font-katari'>部屋へと戻っていく。ビィはそのさまを</span><br><span class='scene-font-katari'>微笑ましげに眺めていた。</span>,<span class='scene-font-katari'>露莉亚和索恩为了做好出门的准备，</span><br><span class='scene-font-katari'>回到了各自房间。</span><br><span class='scene-font-katari'>碧看着的两人露出了微笑。</span>
28,,ははっ！<br>あのふたり、すっかり仲良しだな！,哈哈！<br>那两个人，关系已经这么好了！
29,,最初はオイラ、ソーンが自分の事を<br>化け物とか言ってやがったから、<br>おっかねえ奴って思ってたけど……,刚开始时，我听到索恩把自己称作怪物的时候。<br>我还以为她是个可怕的人呢……
30,,今じゃ、そのへんにいる<br>若い姉ちゃんにしか見えねえや。<br>たまに十天衆って事、忘れちまうぜ。,现在的话，在这里能看到的<br>只是一个年轻姐姐的样子。<br>有时候甚至忘了她还是十天众的事。
31,,<span class='scene-font-katari'>姬塔もそれに同意し、</span><br><span class='scene-font-katari'>ビィと顔を見合せて笑った。</span>,<span class='scene-font-katari'>姬塔也很同意他的说法，</span><br><span class='scene-font-katari'>和碧露出了欣慰的笑容。</span>
36,,<span class='scene-font-katari'>こうして姬塔らは</span><br><span class='scene-font-katari'>ソーンとともに街へと繰り出し、</span><br><span class='scene-font-katari'>評判の喫茶店で楽しい時を過ごし──</span>,<span class='scene-font-katari'>就这样姬塔们</span><br><span class='scene-font-katari'>和索恩一起向街道出发，</span><br><span class='scene-font-katari'>在那家有名的咖啡店度过了快乐的时光──</span>
37,,<span class='scene-font-katari'>そして、その夜は訪れた。</span>,<span class='scene-font-katari'>时光飞逝，夜幕降临。</span>
