id,en,jp,trans
0-chapter_name,,その威を示し、王たれと,王者，示其威也。
0-synopsis,,十天衆の誰より強いことを証明するため、他の十天衆に戦いを仕掛けるソーン。シスは、「力に溺れ、惑わされる者を見過ごすわけにはいかん」と、自らソーンの前に姿を現す。そして、ソーンを止めるべく戦いに臨む。,为了证明自己比十天众任何人都要强的索恩，向其他十天众发起了挑战。说着「对沉溺于力量、被其迷惑的人我也是不会放着不管的。」的希斯出现在索恩的面前。接着，为了阻止索恩，希斯进入了临战状态。
2,,天眼の射手、闇に堕つか。,拥有天眼的射手，竟然堕入黑暗了吗。
3,,貴方から来てくれたのね。<br>探す手間が省けたわ。,你竟然自己过来了呐。<br>省的我自己去找了。
4,,力に溺れ、惑わされる者を<br>見過ごすわけにはいかん。,对沉溺于力量、被其迷惑的人<br>我也是不会放着不管的。
5,,惑いなどないわ。<br>正しい道が見えた。<br>それだけの話よ。,我并没有被迷惑，<br>只是看到了正确的道路。<br>仅此而已。
6,,道理も正義も俺は知らん。<br>だが、その道の先に行くお前を<br>俺は見たくはない。,道理也好，正义也罢，我才不管。<br>但是，我不想看着你<br>向着这条道前进。
7,,十天衆がひとりとして<br>この場でお前を止めよう。,就由作为十天众的我<br>在这里阻止你。
10,,<span class='scene-font-4'>キエエエエエエーッ！！</span>,<span class='scene-font-4'>呀啊啊啊啊啊啊！！</span>
info,,1,scene_ult_chr129_q4_5_s10
