id,name,detail
npc,湿婆,3040196000
special,第三之目·开眼,<div class=prt-text-small>火属性伤害(特大)/自身获得攻击UP/「第三之目」<br><span class=text-blue>◆处于「第三之目」时下次奥义变为「摩诃迦罗」</span></div>
special-マハーカーラ,摩诃迦罗,火属性伤害(特大)<span class=text-blue>◆消耗「第三之目」自身获得奥义性能UP</span>
skill-1,三叉戟,<div class=prt-text-small>对敌方单体造成火属性伤害/攻防DOWN/每回合损失HP(上限5万)</div>
skill-1+,三叉戟,<div class=prt-text-small>对敌方单体造成火属性伤害/攻防DOWN/每回合损失HP(上限5万)</div>
skill-2,梵·楼陀罗,我方全体获得攻击力UP/伤害上限UP/格挡效果
skill-2+,梵·楼陀罗,我方全体获得攻击力UP/伤害上限UP/格挡效果
skill-3,坦达瓦之舞,<div class=prt-text-small>自身获得必定三连击/反击效果(回避·受伤/2次)/风属性伤害减轻/暴击率UP</div>
support-1,破坏之舞蹈,<div class=prt-text-small>自身获得普通攻击伤害UP/奥义值上升量DOWN/发动奥义时获得1层「破导」(最大5层)<br><span class=text-blue>◆自身根据「破导」层数攻击力UP/三连击率UP</span></div>
support-2,崇拜之尊神,我方角色获得火属性攻击力UP时效果UP<br><span class=text-blue>◆仅前排有效</span>
skill-lb,LB技能,自身获得风属性伤害减轻
intro,究极不变恶灭善护,司掌救赎的勇猛武神，他非常贴近人们的生活，响应人们坚强的心显现于世。神希望，组成世界的人类能够返回正道。
