id,en,jp,trans
0-chapter_name,,第14章　薔薇散る剣閃,第14章  剑闪花落
0-synopsis,,謎の少女、オルキスによろず屋に来た経緯を尋ねる<span>姬塔</span>一行。そこでロゼッタが騎空艇に居たオルキスを勝手に連れ出したことが判明し、オルキスを無事に帰すべく、再び黒騎士を探して森を進む。,<span>姬塔</span>一行询问神秘少女欧尔姬丝为何来到万事屋。原来是萝赛塔擅自把欧尔姬丝从骑空艇带出来的。众人为让欧尔姬丝平安回到黑骑士身边，再次走进森林寻找黑骑士。
1,,"<span class='scene-font-katari'>黒騎士に連れられていた少女は、</span><br>
<span class='scene-font-katari'>何事もなかったかのように</span><br>
<span class='scene-font-katari'>食事を続けていた。</span>",<span class='scene-font-katari'>黑骑士身边的少女就像什么都没发生一般继续用餐。</span>
2,,もぐもぐ……,嚼嚼……
3,,"えー、なんだ……<br>
嬢ちゃんはここで何してるんだ？",呃，怎么说……小妹妹你在这里做什么呢？
4,,違う。,不对。
5,,え？,嗯？
6,,"嬢ちゃん、じゃない……<br>
私の名前は、オルキス。",别叫我，小妹妹……我的名字是、欧尔姬丝。
7,,……オルキスちゃんっていうんだ。,……原来你叫做欧尔姬丝啊。
8,,"ねぇ、オルキス、<br>
貴女ひとりでここに来たの？<br>
あの黒いのはどこ？",那欧尔姬丝，你是一个人来这里的吗？那个黑骑士在哪里？
9,,……お留守番、してた。,……我在、看家。
10,,"お留守番？<br>
ってことは、黒騎士がここに、<br>
この子を預けていったの……？",看家？也就是说，黑骑士把她留在这里了……？
11,,"違う……<br>
私は騎空艇でお留守番してた。",不对……我本来、留在骑空艇。
12,,"そこを、あの人に連れてこられた……<br>
……おいしいごはんに、屈した。",然后、那个人把我带来这里……<br>……说是能、享用美餐。
13,,ん？　アタシ？,嗯？ 说我吗？
14,,"説明していただこうか……<br>
なぜこの少女……オルキスをここに？",能请你说明一下吗……为什么要带这个少女……带欧尔姬丝来这里？
15,,"大した理由なんてないわ。<br>
見慣れない騎空艇があるから、<br>
その近くを散歩してたら……",没有特别的理由。我发现一艘没见过的骑空艇，就去那附近看了看……
16,,"その子が暇そうにしてたし、<br>
可愛いからついつい連れて来ちゃった。",那孩子好像也很闲，又很可爱，忍不住就带回来了。
17,,てへ☆,嘿嘿☆
18,,"……ねぇ、姬塔、<br>
これ、あたしの知ってるのだと、<br>
誘拐って言うと思うんだけど……",……我说姬塔，这个行为据我所知，是所谓的诱拐吧……
19,,"いや、キッチリしっかり誘拐だぜ！<br>
何してんだあんた！？",不，这完完全全就是诱拐啊！你做了些什么啊！？
20,,"勝手に連れてきちゃったなら、<br>
騎士さん心配してるんじゃ……",这样擅自带她来这里，黑骑士会担心的吧……
21,,"大丈夫、置手紙してきた……<br>
<span class='scene-font-bold scene-font-blue'>『謎のお姉さんに連れて行かれます』</span><br>
って……",没事的、我留了纸条……<span class='scene-font-bold scene-font-blue'>『我被一个奇怪的大姐姐带走了』</span>……
22,,だから大丈夫、ぐっ。,所以没事的，嗯。
23,,"……なぁ、オルキスって言ったか？<br>
黒騎士がどこに行ったかは知ってるか？",……那啥，你是叫欧尔姬丝来着吗？你知道黑骑士去哪儿了吗？
24,,"森……<br>
森の奥に用があるって。<br>
そう、言ってた。",森林……她说、要去森林里办点事。
25,,"……誤解を解くためにも、<br>
黒騎士を見つけて、<br>
直接この子を返すのが得策か……",为了解开误会，最好还是直接找到黑骑士把这孩子交给她吧……
26,,"どっちにしろオレ達にゃあ、<br>
黒騎士を探すしかねぇってことか。<br>
わかりやすくて大いに結構だ！",反正不管怎样我们都得去找黑骑士么。这么简单明了是最好的！
27,,"<span class='scene-font-katari'>謎の少女オルキスを連れ、</span><br>
<span class='scene-font-katari'>一同は改めて森の奥を目指す。</span>",<span class='scene-font-katari'>一行人带着神秘少女欧尔姬丝向森林深处走去。</span>
info,,1,scene_cp14_q1_s10
备注,,,ver-1: @煌月夜 2018/4/16
