id,en,jp,trans
0-chapter_name,,第5話 水神を呼びし者, 第5话  被称为水神的他
0-synopsis,,戦いの末、異形と化したポンメルンを打ち破った姬塔達とユーリ。自分が関わった作戦のせいで島が危機に瀕しているという事実に、ユーリは肩を落とす。しかしルリアは、ポセイドンは島ではなくユーリを狙っていると告げるのだった。, 战斗之后、姬塔他们和尤利一起打倒了变成怪物的伯梅伦。面对因为和自己有关的作战一个岛就要被破坏的事实、尤利非常失落。但是露莉亚却说、波塞顿的目标不是岛而是尤利他。<br>翻译报错到NGA@mirror0420
4,,むぐッ……！<br>な……なんだとォォォ！！, 呃咕……！<br>什……什么么么么！！
6,,まずい！　大尉殿が！, 糟了！　大尉他！
7,,運べ！　脱出するぞ！, 搬走！　要逃了哦！
8,,待て！　ポンメルン！, 别跑！　伯梅伦！
9,,ユーリ！　深追いはするな！, 尤利！　不要再追了！
10,,くそっ！,该死！
15,,……俺が関わった作戦のせいで<br>島が滅ぶとはな……, ……因为这个和我有关的作战<br>这个岛要被摧毁……
16,,帝国の上層部は都合のいい事しか<br>公開しないからな。<br>知らないのも無理はない……, 帝国的高层只公开<br>对自己有利的事。<br>不知道也是当然的……
17,,ところでルリア、<br>星晶獣の様子はどうだ？, 说起来露莉亚、<br>星晶兽的情况怎么样？
18,,すごく怒っています……<br>それに、苦しそう……, 十分愤怒……<br>而且、很痛苦……
19,,でも、どうしてでしょう……<br>その意識が、強くユーリさんに<br>向けられている気がします……, 不过、为什么呢……<br>它的意识、非常强烈地<br>向尤利他冲过来……
20,,俺に……？<br>ポセイドンが、<br>俺を狙っているっていうのか？, 我……？<br>波塞顿的、<br>目标是我吗？
21,,<span class='scene-font-katari'>怒れる気高き水神。</span><br><span class='scene-font-katari'>島の破壊に向かうと思われた矛先は、</span><br><span class='scene-font-katari'>一人の青年、ユーリに向けられていた。</span>,<span class='scene-font-katari'>愤怒的高傲水神。</span><br><span class='scene-font-katari'>将打算破坏岛屿的矛头、</span><br><span class='scene-font-katari'>直直地对着一名青年、尤利。</span>
info,,1,scene_evt140930_cp5_q4_s30
