id,en,jp,trans
0-chapter_name,,第3話 ルネーレの決戦, 第3话  露妮蕾之战
0-synopsis,,隊長の剣がユーリに迫る。すんでの所で受け止めるユーリ。もはや話し合う余地が無い帝国軍の様子に、ユーリも腹をくくる。帝国兵達は、飛び出してきた老婆を家に帰すと、隊列を整える。隊長の号令とともに、第三隊が姬塔一行に襲いかかるのだった。, 队长的剑向尤利迫近。差点没接下来的尤利。面对已经没法好好对话的帝国军、尤利已经做好了最坏的打算。帝国兵们、让跑出来的老妇人先回家、然后排好队列。在队长的号令之下、第三队向姬塔他们冲过来了。<br>翻译报错到NGA@mirror0420
0,,隙あり！, 有破绽！
2,,あっぶねぇ！<br>隊長！　俺の話を……, 好险！<br>队长！　听我说……
3,,裏切り者の戯言など耳に入らんわ！, 我不听背叛者说的废话！
4,,くそっ！<br>やるしかないってのか！, 可恶！<br>只能开打了吗！
5,,ユーリ！<br>部下の不始末は俺がつけてやる！！,尤利！<br>部下的失态就由我来挽回！！
6,,第三隊、前へ！, 第三队、上前！
7,,アンタ達ィ！<br>やめておくれよぉ！, 你们！<br>快住手好吗！
8,,今度はお婆さんが！, 这次是老婆婆吗！
9,,ええい！　邪魔をするな！<br>第三隊！　あの邪魔なご老人を<br>排除して差し上げろ！, 啊啊！　不要碍事！<br>第三队！　把那个阻事的老人<br>处理掉！
10,,はっ！, 知道！
11,,ご婦人！　どうか家の中へ！, 老婆婆！　请你回到房子去吧！
12,,ここは危険であります！, 这里很危险的！
13,,この店は死んだ爺さんが残した<br>大事な物なんだ！<br>騒ぎで壊されちゃたまんないよ！, 这家店是死去的老爷子留下的<br>非常重要的啊！<br>我不能让它因为骚动而没掉的！
14,,聞いたか！<br>総員、店への損害は最小限に留めろ！, 听到了吗！<br>全员、对店子的破坏要尽力控制有最小的范围内！
15,,サー！　イエス！　サー！, SIR！　YES！　SIR！
16,,第三隊、突撃！, 第三队、突击！
info,,1,scene_evt140930_cp3_q3_s20
