id,en,jp,trans
0-chapter_name,,第3話 ルネーレの決戦, 第3话  露妮蕾之战
0-synopsis,,街での戦いは依然収まる気配がない。疲弊する姬塔らの前に、ポンメルンが姿を現す。星晶獣の存在を感じ取ったルリアは、一行に警告を発する。その直後、ポンメルンは<span class='scene-font-place'>アウギュステ</span>で捕縛したという星晶獣、ポセイドンをけしかけてくるのであった。, 街上的战斗还没有要结束的迹象。在疲累了的姬塔面前、伯梅伦出现了。感觉到有星晶兽存在的露莉亚星、对一行人发出了警告。之后、伯梅伦用在<span class='scene-font-place'>奥古斯都</span>捕获的星晶兽、波塞顿攻过来了。<br>翻译报错到NGA@mirror0420
0,,茶番はそこまでですネェ！, 闹剧就到此为止、呢！
1,,貴様……！　ポンメルン！, 你是……！　伯梅伦！
2,,ポ、ポンメルン大尉！, 伯、伯梅伦大尉！！
3,,隊の者はよく頑張ってくれましたネェ。<br>忌々しい騎空士どもをこの場に<br>食い止めてくれましたからネェ！, 你们队已经做得很好了、呢。<br>能把这些可恨的骑空士<br>拖在这里、呢！
4,,魔晶の力、<br>今度こそ思い知らせてやりますネェ！, 魔晶的力量、<br>这次就让你们好好尝一尝、呢！
5,,この感じ……！<br>来ます！　星晶獣です！<br>例の……, 这个感觉……！<br>来了！　是星晶兽！<br>就是之前的……
6,,ルリアが感じ取ったって奴か？, 露莉亚之前感觉到那一只吗？
7,,はい！<br>皆さん、気を付けてください！, 是的！<br>大家、请小心一点！
8,,さぁて……ここからが本番ですネェ！<br>真打登場というやつですネェ！, 那么……现在开始就是正场了！<br>主力登场了、呢！
9,,別の用途に使う予定でしたがネェ！<br>お前達がいるなら<br>ぶつけてみるのも一興ですネェ！, 原本是予定把它用在其他地方的、呢！<br>不过你们在的话<br>让它来打倒你们也挺不错的、呢！
10,,た、大尉！<br>街中でこのような戦いは……！, 大、大尉！<br>在街上展这规模的战斗的话……！
11,,フン！<br>誰かと思えば裏切り者ですネェ！<br>報告は聞きましたネェ！, 哼！<br>还在想是谁原来是背叛者、呢！<br>我已经听过报告了、呢！
12,,まとめて処分してあげますネェ！<br>行きますよォ！<br>星晶獣ポセイドンンンン！, 就把你和他们一起处理掉、呢！<br>上吧！<br>星晶兽波塞顿顿顿顿！
14,,…………<br>……汚レた力……<br>支配……我を……, …………<br>……污秽的力……<br>支配……我……
15,,こノ水神を愚弄……<br>屈……辱……<br>縛メを……解……, 愚弄本水神……<br>屈……辱……<br>束缚……解……
16,,星晶獣ポセイドン……<br>魔晶に縛られ、苦しんでいます……, 星晶兽波塞顿……<br>因为魔晶的束缚、觉得非常痛苦……
17,,来るぞ！<br>ルリア！　私の後ろに下がれ！, 要来了！<br>露莉亚！　躲在我身后！
info,,1,scene_evt140930_cp3_q4_s20
