id,en,jp,trans
0-chapter_name,,その男、静かに燃える,
0-synopsis,,とある乗合馬車で姬塔一行は、親子連れと豪奢な鎧姿の男と出会う。しばらくすると山賊が現れ、一行が乗る馬車を襲う。鎧姿の男は山賊を一掃し、ぐずる子供を力強く諭して関所へと向かう。しかし、門番は山賊と結託しており、怒れる鎧姿の男は門番と山賊を倒し、一行と共に騎空艇に乗り込む。鎧姿の男、パーシヴァルは姬塔を気に入り、家臣にすると告げるのだった。,姬塔一行在乘坐马车的时候，遇到了一起乘坐的母子和身着奢华铠甲的男人。过了一段时间马车遭到了山贼的袭击。穿铠甲的男人横扫山贼并给哭泣的孩子们打气后，一行人便继续向关卡前进。但是看守关卡的门卫却勾结山贼，愤怒的铠甲男人打倒了门卫和山贼，和姬塔一起乘上了骑空艇。穿铠甲的男人帕西瓦尔相当中意姬塔，声称要收姬塔为自己的家臣。
0,,<span class='scene-font-katari'>馭者の悲鳴とともに、</span><br><span class='scene-font-katari'>辺りに謎の轟音が響く。</span>,周围忽然传出谜一般的爆炸声，车夫惊叫了起来。
1,,ちっ……<br>お前達は中で待ってろ！,切...你们在里面等着！
3,,は、はい！,好、好的！
4,,あ、おい！<br>待てって！,啊、喂！等一下！
6,,<span class='scene-font-katari'>舌打ちを残して、</span><br><span class='scene-font-katari'>馬車を飛び出す男。</span><br><span class='scene-font-katari'>一行も慌ててその後に続く。</span>,男子咋了下舌跳出了马车，姬塔一行人也慌慌张张地跟了上去。
7,,<span class='scene-font-katari'>外に出てみると、馭者の姿は無く</span><br><span class='scene-font-katari'>代わりに、一行の行く手に</span><br><span class='scene-font-katari'>無数の大木が倒れている。</span>,下了马车后大家并没有看到车夫，取而代之的是眼前无数根倒下去的树干。
9,,な、何がおきたんだ！,发生了什么事！
10,,山賊だ……,是山贼....
12,,ひっひっひっ……<br>大人しく身ぐるみ剥がされな？,嘿嘿嘿...老老实实站着别动哦？
13,,やれやれ……<br>誰に向かって口をきいている？,哎....你知道你是在对谁说话的吗？
14,,おい、トサカの兄ちゃん！<br>オイラ達も戦うぜ！,喂—鸡冠头小哥！我们也来战斗了！
15,,足手まといになるなよ……,不要拖后腿哦……
16,,おい！<br>ごちゃごちゃ言ってねぇで、<br>金目のものを置いてきな！,喂！不要胡说八道了把财物都放下！
17,,ふっ……野蛮な山猿風情には、<br>身の程の違いを教えてやろう……,哼...野蛮的山猴子们，今天就告诉你们什么叫不知天高地厚...
18,,<span class='scene-font-katari'>男は、今から戦うとは思えない程</span><br><span class='scene-font-katari'>優雅な身のこなしで、</span><br><span class='scene-font-katari'>剣の切っ先を軽く掌で撫でる。</span>,那个男人仿佛置战场于身外一般，优雅地抚了下剑身。
19,,<span class='scene-font-katari'>瞬間、男の剣先に</span><br><span class='scene-font-katari'>冷たく燃える炎が宿る。</span>,瞬间在他的剑上燃烧起了冰冷的火炎。
20,,<span class='scene-font-katari'>その余りに美しい光景に、</span><br><span class='scene-font-katari'>一行と山賊達は</span><br><span class='scene-font-katari'>しばらく目を奪われていた。</span>,姬塔一行和山贼们不禁被这过于美丽的光景所深深吸引。
21,,さぁ……<br>死にたいヤツはどいつだ？,来吧....想死的家伙放马过来。
22,,あ、アイツから<br>ぶっ殺せ！,就、就先做掉那家伙！
23,,<span class='scene-font-katari'>勝負は一瞬でついた。</span><br><span class='scene-font-katari'>男の剣先から放たれた豪炎は、</span><br><span class='scene-font-katari'>敵を凍えさせ、焼き尽くした。</span>,一瞬间就分出了胜负。从那个男人的剑上奔流而出的熊熊烈火将敌人冻住，随即又将敌人化为灰烬。
25,,さ、寒い！？<br>いや……あ、熱い！？,好、好冷！？不...好热！？
26,,どどど、どうなってんだ！<br>ひっ……ひとまず逃げるぞ！,怎怎怎怎么回事！...先逃了再说！
28,,<span class='scene-font-katari'>辺りが静まったのを見計らって、</span><br><span class='scene-font-katari'>馬車の中に隠れていた親子連れが、</span><br><span class='scene-font-katari'>外に姿を現した。</span>,周围安静下来后，在马车里躲藏着的母子们也出来了。
30,,あ、あの……<br>助けていただいて<br>ありがとうございます！,那、那个...谢谢你救了我们！
31,,礼を言われる筋合いは無い……,不用道谢....
32,,俺はただ、自分の身に降りかかる<br>火の粉を払っただけだ。,我只是拍走了落在身上的灰尘。
33,,やれやれ……率先して<br>自分から出てった癖に、<br>素直じゃねぇなぁ……,真是的...明明是自己先出去的，真不直率呢.....
34,,ふふ……見かけと違って、<br>優しい人みたいですね。,呵呵...和外表不一样，似乎是个很温柔的人呢。
35,,お兄ちゃんの魔法の炎？<br>すごくかっこよかった！,大哥哥的魔法火炎？很厉害呀！
36,,ねぇねぇ！<br>今のどうやるの？,大哥哥那个要怎么才能做到？
37,,おい……話は後だ。<br>安堵するにはまだ早い。,喂....先别说话。要安心还早。
38,,賊の追っ手が来る前に、<br>今すぐここを離れるぞ。,趁山贼的援军还没来赶紧离开这里。
39,,今すぐ離れるったって、<br>馬も馭者のおっさんも<br>逃げちまったみてえだぞ？,你说离开这里....马和马夫都跑了呀？
40,,はい……<br>それにこの大木が邪魔で、<br>これ以上、先に進めません。,是啊....前面还有倒下的树木，没法继续前进了。
41,,<span class='scene-font-katari'>山賊を追い払った一行だったが、</span><br><span class='scene-font-katari'>山の中腹で足止めを食らってしまう。</span>,虽然一行人赶走了山贼，但是被拦在了半山腰无法前进。
42,,……これなら問題ない。,....这点树木烧了就好。
