id,en,jp,trans
0-chapter_name,,人生で最高の日,人生中最美好的一天
0-synopsis,,騒ぎの中、新郎が組織の元訓練兵でイルザの教え子だったことが発覚する。新郎はさらわれた新婦の救出をイルザに頼むが、イルザは新郎を厳しく叱り、共に新婦を助け出すため路地裏へ向かう。路地裏にいた人さらいの男は明らかに様子がおかしく、男が『敵』の洗脳を受けた被害者だと判断したイルザは、新郎に隙をついて新婦を救出するよう言い、男の呼んだ魔物を迎え撃つ。,骚乱中，众人发现新郎原来是组织的训练兵，伊尔莎的学生。新郎拜托伊尔莎去救被抓走的新娘，但伊尔莎严厉训斥了新郎，后与他一起前往小巷深处拯救新娘。小巷里的绑架犯很明显有异样，伊尔莎认为他是受到“敌人”的洗脑的受害者，于是交代新郎找机会就出新娘，自己去迎击男人召唤出的魔物。
7,,――……！,——…… !
8,,<span class='scene-font-kokoro'>（自然発生した数ではないな。</span><br><span class='scene-font-kokoro'>誰かが魔物を</span><br><span class='scene-font-kokoro'>おびき寄せているに違いない）</span>,<span class='scene-font-kokoro'>（这不是自然产生的数量。一定是有人在召集魔物）</span>
10,,<span class='scene-font-4'>グルルルルル……</span>,<span class='scene-font-4'>（低吼）……</span>
11,,<span class='scene-font-4'>うわあぁぁっ！！</span>,<span class='scene-font-4'>呜啊啊啊啊！！</span>
12,,――！,——！
17,,怪我はないか？,没受伤吧？
18,,は、はい。<br>僕は無事です。,是、是的。我没事。
19,,って、<br><span class='scene-font-4'>い……イルザ教官殿！？</span>,<span class='scene-font-4'>！伊……伊尔莎教官阁下！？</span>
20,,……っ！,……！
21,,<span class='scene-font-kokoro'>（思い出した。</span><br><span class='scene-font-kokoro'>この男は私の訓練に音を上げて</span><br><span class='scene-font-kokoro'>やめていった元訓練兵だ）</span>,<span class='scene-font-kokoro'>（我想起来了。这男人是在我的训练中示弱最后放弃的训练兵）</span>
22,,お久しぶりです。<br>まさかこの街に<br>ご滞在されていたとは……,好久不见。没想到您会滞留在这个小镇……
23,,<span class='scene-font-4'>世間話をしている場合か、</span><br><span class='scene-font-4'>ふやけパスタ！</span>,<span class='scene-font-4'>现在是聊天的场合吗，你这个泡涨的面糊！</span>
24,,は、はいぃ！！,是，是！！
25,,お前はこんなところで<br>グズグズと何をしている？<br>新婦の避難は済ませたんだろうな？,你在这地方磨磨蹭蹭干什么？新娘应该已经避难了吧？
26,,それが、<br>何者かによってさらわれてしまって……,那个，她被某人摞走了……
27,,なにっ！？<br>お前は隣にいながらさらわれるのを<br>指をくわえて見ていたというのか？,什么！？你明明就在她身边却咬着手指看着她被绑走吗？
28,,魔物から隠れるのに精いっぱいで……,我为了躲避魔物就已经尽全力了……
29,,イルザ教官殿、お願いです。<br>僕の代わりに<br>彼女を助けていただけませんか？,伊尔莎教官阁下，拜托了。能否请你替我去救出她？
30,,<span class='scene-font-4'>寝言は寝て言え！！</span><br><span class='scene-font-4'>クソ甘ふやけパスタ！！！</span>,<span class='scene-font-4'>梦话在睡觉说！你这个天真的要死的泡涨面糊！！</span>
31,,ひぃぃいいっ！！？,噫——！！？
32,,お前……さっき結婚式場で<br>一体何をしてきた？,你……刚才在礼堂做了什么？
33,,彼女を妻とし病める時も健やかなる時も<br>死がふたりを分かつまで守る覚悟が<br>あると誓ってきたのではないのか！,你不是发誓说，你愿意娶她为妻，无论她患病或者平安，直至死亡分开两人为止你都有觉悟保护她吗！
34,,ち……誓いました。,我发……发誓了。
35,,だったら二言はないはずだ。,那就不用多说了。
36,,芯までふやふやの<br>クソまずいパスタ程度のお前が<br>絶対に守ると誓った愛しの彼女……,芯都软弱无比的超难吃面糊程度的你发誓绝对要保护的最爱的那个人……
37,,<span class='scene-font-4'>そんな大事な人の命を</span><br><span class='scene-font-4'>他人に預けるな！</span>,<span class='scene-font-4'>那么重要的人的性命不要交给别人！</span>
38,,でも、挙式だったので丸腰ですし……,但是，因为是婚礼所以我现在没有装备啊……
39,,武器はなくとも拳があるだろう、<br>歯があるだろう！,没有武器你还有拳头啊，还有牙齿啊！
40,,<span class='scene-font-4'>腹を括れ、ふやけパスタ！</span><br>必要なら私が今一度<br>貴様を再教育してやる！！,<span class='scene-font-4'>快下决心，泡涨面糊！如果需要的话我现在再教育你一次！！</span>
41,,は、はい！<br>よろしくお願いします！,是，是的！请多指教！
42,,では行くぞ！,那么我们走！
43,,<span class='scene-font-katari'>イルザは新郎を連れ、</span><br><span class='scene-font-katari'>魔物を蹴散らしながら</span><br><span class='scene-font-katari'>混乱する通りを駆け抜ける。</span>,<span class='scene-font-katari'>伊尔莎带着新郎，一边驱散魔物一边通过混乱的街道。</span>
44,,<span class='scene-font-katari'>危険を察知した姬塔も</span><br><span class='scene-font-katari'>ビィとルリアを呼び、</span><br><span class='scene-font-katari'>イルザ達の後を追いかける。</span>,<span class='scene-font-katari'>察觉到危险的姬塔也叫回碧和露莉亚，跟着伊尔莎追了过去。</span>
50,,離して！<br>嫌よ！,放开我！我不要！
51,,よしよし……<br>さぁ、馬車に乗るんだ……,好吧，好吧……来，坐上马车……
53,,……うーん？,……嗯？
55,,今のは警告だ。<br>次は当てる。<br>すぐにその女性を解放しろ。,刚才是警告。下次就会打中了。马上放开那名女性。
56,,そ、そうだぞ！<br>お、大人しく彼女を解放しろ！,就是啊！乖乖地放开她！
57,,あなたっ……！,亲爱的……！
58,,キャッ！,呀！
62,,今更止めても無駄だ……,现在来阻止也没用……
63,,俺と彼女は駆け落ちする……<br>彼女が望んでいるから、<br>どこか遠くの島へ行くんだ……,我和她要私奔……因为她这么希望，所以我们要去很远的岛……
64,,なんだって！？<br>浮気してたってのか？,什么！？你出轨了？
65,,違うわ！<br>私こんな人と会った事ないもの！,不是这样！我从未见过这个人！
66,,何を言ってるんだ……？<br>俺はずっと前から君と……,你在说什么……？我很久以前就和你在一起……
67,,そんなわけない！<br>ねぇ、あなたは信じてくれるでしょう？,不可能！呐，你会相信我吧？
68,,えぇ？<br>えっと……,咦？呃……
69,,お前は……！<br>私が教えた事を覚えていないのか！,你这家伙……！我教过的东西都不记得了吗！
70,,あの表情！　語調！　目線の動き！<br>どこに嘘をついている様子がある！,那个表情！语调！视线的动向！从哪里看得出来是在说谎！
71,,それに彼女がああやって<br>言っているのに<br>なぜお前が信じてやらんのだ！,而且她都那么说了，你为什么不相信她！
72,,そ、そうですね。,是、是啊。
73,,やいやい、嘘を吐くんじゃないぞ！<br>彼女が嫌がってるんだ。<br>離してくれ！,喂喂，不要说谎了！她不愿意跟你走，快放了她！
74,,嘘じゃない……<br>嘘だったらこんなに胸の中が<br>苦しいはずがない……,这不是谎言……如果是谎言，我的内心不会痛苦……
75,,なんだかあの人様子が変です。<br>言ってることはおかしいのに、<br>本当に苦しそうで……,那个人好像有点奇怪。他说的话有点支离破碎，但看上去确实很痛苦……
76,,ふむ。<br>もしかすると奴は……,嗯。莫非他是……
77,,貴様、<br>その女性の名前を言ってみろ。,喂，你，说说看那名女性的名字。
78,,名前……？<br>名前、かぁ……,名字……？名字，啊……
79,,そんなのどうだっていいじゃないか……<br>愛があればそんなもの……,那种东西无所谓啊……只要有爱，那种东西……
80,,フン……<br>どうやら黒だったらしい。,哼……看来有嫌疑。
81,,何かわかったんですか？,你看出什么了吗？
82,,ああ、<br>奴は<span class='scene-font-spword'>『敵』</span>の洗脳を受けた被害者だ。,嗯，他是被<span class='scene-font-spword'>“敌人”</span>洗脑的受害者。
83,,恐らくは結婚式を台無しにするために<br>あれやこれや吹き込まれたんだろう。,大概是为了破坏婚礼所以被灌输了一些乱七八糟的东西吧。
84,,復興の意欲を削ぎ、<br>街を再び混乱に陥れるためにな。,为了削减居民复兴的意愿，再次让城市陷入混乱。
85,,そんな……ひどいです！,怎么这样……太过分了！
86,,うーん……？<br>お前達、何か企んでいるな……？,嗯……？你们，在企图什么……？
87,,邪魔をする奴には<br>消えてもらおうか……,碍事的家伙就给我消失吧……
91,,<span class='scene-font-4'>グルルルルル……</span>,<span class='scene-font-4'>（低吼）……</span>
92,,ひぃぃっ！？,噫！？
93,,魔物を呼んでいたのも<br>やはりこいつか。,召唤魔物的果然也是这个人啊。
94,,ならば話は早い。<br>あの男は即捕縛し組織で預かる。,那么事情就好办了。马上抓捕那个男人交给组织处置。
95,,姬塔、<br>すまないがまた力を貸してくれ。,姬塔，不好意思还请你再帮个忙。
96,,幸せな結婚式を邪魔するなんて<br>許せません！,我不能原谅你打断幸福的婚礼！
97,,ああ、<br>まずは魔物をなんとかしねーと。<br>行こうぜ、姬塔！,是啊，首先得把魔物搞定。我们上吧，姬塔！
98,,イルザ教官殿、<br>僕はどうすれば？,伊尔莎教官阁下，我该做什么？
99,,……そういえば、<br>結婚祝いがまだだったな。,……说起来，我还没给你结婚祝福啊。
100,,お前に任務をくれてやる。<br>隙をついて彼女を救出しろ。,交个你个任务。找机会救出她。
101,,はっ、<br>了解しました！,是，我明白了。
102,,いいか？<br>彼女にはかすり傷一つ負わせてやるな。<br>ドレスも絶対に汚してはならん。,听好了。连擦伤都不要让她有。婚纱也绝对不要弄脏。
103,,お前がクソまみれのボロ布に<br>成り果ててでも<br>美しいままで救ってやれ！,就算你变成了占着粪的破布，也要保持她的美丽救出她！
104,,はっ！,遵命！
105,,<span class='scene-font-katari'>イルザは親指を立てると</span><br><span class='scene-font-katari'>猛然と近づいてくる魔物に振り向き、</span><br><span class='scene-font-katari'>素早く照準を合わせる。</span>,<span class='scene-font-katari'>伊尔莎竖起大拇指，随后猛然转向靠近过来的魔物，迅速瞄准。</span>
info,,1,scene_chr434_q3_s10
