id,en,jp,trans
0-chapter_name,,人生で最高の日,人生中最美好的一天
0-synopsis,,「敵」による騒ぎの後始末に追われていたイルザは、任務の休憩中に偶然街で会った姬塔達を誘いパフェをご馳走する。鬼教官の印象から警戒気味だった姬塔達はイルザの穏やかな素顔を見て打ち解ける。どこからか聞こえてきた鐘の音に、復興の象徴とも言える結婚式が始まるのだと説明したイルザは、幸せそうに吐息をついて微笑むのだった。,忙于给“敌人”造成骚乱进行善后的伊尔莎，在任务休息时间偶然在街上遇到了姬塔等人，于是邀请她们一起吃芭菲冰激凌。对伊尔莎的印象还停留在鬼教官因而有些警戒的姬塔等人看到她温和的一面便放下了戒心。听到不知何处传来的钟声，伊尔莎解释道这是象征复兴的婚礼要开始了，她有些幸福地叹了口气，脸上露出微笑。
1,,<span class='scene-font-spword'>『敵』</span><span class='scene-font-katari'>の拠点を撃破し、</span><br><span class='scene-font-katari'>侵略を水際で阻止する事に</span><br><span class='scene-font-katari'>成功した組織のメンバー達。</span>,<span class='scene-font-katari'>组织成员们成功地击破</span><span class='scene-font-spword'>“敌人”</span><span class='scene-font-katari'>的据点，在港边阻止了侵略。
2,,<span class='scene-font-katari'>騒ぎの爪痕が色濃く残る街も、</span><br><span class='scene-font-katari'>後始末に追われるイルザ達の活躍もあり</span><br><span class='scene-font-katari'>徐々に活気を取り戻しつつあった。</span>,<span class='scene-font-katari'>残留着相当多的骚乱造成的灾情的城市，因为有忙于善后的伊尔莎等人的活跃，也逐渐开始恢复原有的活力。</span>
4,,こちらイルザ。,这里是伊尔莎。
5,,……ああ、警備の交代時間か。,……啊，到警戒交班的时间了啊。
6,,了解。<br>では休憩に入らせてもらう。,了解了。那么我就开始休息了。
8,,<span class='scene-font-kokoro'>（どこかで一息入れるか……</span><br><span class='scene-font-kokoro'>確か、大通りで良さそうな店が</span><br><span class='scene-font-kokoro'>営業を再開していたな……）</span>,<span class='scene-font-kokoro'>（找个地方喘口气好了……我记得大街上有家不错的店恢复营业了……）</span>
9,,ん？<br>あれは……,嗯？那是……
10,,<span class='scene-font-katari'>街の見回りに出ていたイルザは</span><br><span class='scene-font-katari'>店で買い物をしている</span><br><span class='scene-font-katari'>姬塔達を見かける。</span>,<span class='scene-font-katari'>出来巡视街道的伊尔莎看到了正在店里购物的姬塔等人。</span>
11,,<span class='scene-font-kokoro'>（あの騒ぎの時に</span><br><span class='scene-font-kokoro'>世話になった騎空団の者達だな）</span>,<span class='scene-font-kokoro'>（那是那场骚乱中承蒙关照的骑空团的人啊）</span>
12,,<span class='scene-font-kokoro'>（……少し声をかけてみるか）</span>,<span class='scene-font-kokoro'>（……去搭个话好了）</span>
18,,わぁ、面白い形の<br>お野菜ですね。,哇，这蔬菜形状好有趣。
19,,本当だな。<br>どんな味がするんだろうな？,真的耶。它会是什么样的味道呢？
21,,その野菜はこの島の特産物だ。<br>ほのかに甘く、ミルクで煮込むと<br>抜群の味を発揮する。,那个蔬菜是这个岛的特产。它含有淡淡的甜味，用牛奶中煮一下会发挥出非常好的味道。
22,,おおっ！<br>そうなのか。,哦哦！是这样啊。
23,,って……！,咦……！
28,,貴様ら、どうせクソのような教官の<br>ハンコをもらって得意になって<br>一人前ヅラで出てきたんだろう！,你们这群家伙，多半是从屎一样的教官那里得到了盖章就得意起来，摆出一副我很行的样子来这里的吧！
29,,道端で踏まれて潰れたクソ未満だ！<br>肥料にすらならん！<br>用途があるだけ魔晶カスの方がマシだ！,然而你们连路边被踩烂的屎都不如！连肥料都做不成！那些还有用途的魔晶碎片还更好一点！
30,,だから私が再教育してやる……！<br>クソ生意気にも経験「だけ」が足らんと<br>抜かしていた貴様らクソ共の望み通り！,所以我来重新教育你们……！就像狂妄自大地瞎扯说只差“经验”的你们这群蠢货所希望的那样！
36,,この前の<br>おっかない姉ちゃんじゃねーか！,这不是之前那个可怕的姐姐吗！
37,,やぁ、<br>出立に向けて買い出しか？,哟，你们是在为出发做准备买东西吗？
38,,は、はい……<br>そうです。,是、是的……确实如此。
39,,オイラ達になんか用か？,你找我们有事吗？
40,,先日の騒ぎで世話になったから、<br>何か礼でも出来たらと思ってな。,因为之前骚乱的时候受你们的关照，我想向你们道谢。
41,,お礼……ですか？,道谢……吗？
42,,君達、甘い物は好きか？,你们几个，喜欢甜食吗？
43,,ひとつ、目をつけていた店がある。<br>よければ何かご馳走させてくれ。,有一家店我很中意。如果方便的话让我请你们吃点东西吧。
43-sel1_txt,,<span class='scene-font-katari'>行きます！</span>,<span class='scene-font-katari'>我去！</span>
43-sel2_txt,,<span class='scene-font-katari'>ちょっと今忙しいです……</span>,<span class='scene-font-katari'>现在有点忙……</span>
44,,それはよかった。<br>休憩時間をひとりで過ごすのも<br>味気ないと思っていたのでな。,那太好了。休息时间一个人过我觉得很没意思。
45,,店はこっちだ。<br>ついて来てくれ。,店在这边。跟我来。
47,,イルザさんって、<br>ちょっと怖い方……ですよね……<br>大丈夫でしょうか？,伊尔莎小姐，是有点可怕的人吧……没关系吗？
48,,まぁ、ルリアの気持ちもわかるけどよ<br>本当に礼がしたいだけみたいだぜ。,嘛，露莉亚的心情我也理解，不过看起来真的只是想道谢的样子。
