id,en,jp,trans
0-chapter_name,,第12章　大瀑布の決戦,第十二章  大瀑布决战
0-synopsis,,オイゲンは、リヴァイアサンが同化することによって海が持っていた特殊な治癒能力に、かつて自らの娘の命が救われたことを語る。,欧根告诉众人，利维坦与海同化从而赋予大海的特殊治愈能力，曾经救过他女儿的命。
0,,"リヴァイアサンに恩がある……<br>
と言ったな。",你说利维坦……于你有恩。
1,,"ということは、<br>
オイゲンはリヴァイアサンに<br>
遭遇したことがあるのか？",也就是说，欧根你曾经遇到过利维坦吗？
2,,"いいや……黒騎士も言ってたろ？<br>
リヴァイアサンは海と同化していた。<br>
その姿なんて見たこともねぇさ。",不……黑骑士也说了吧？利维坦与海同化了。我也没见过它的样子。
3,,"けどよ、<span class='scene-font-place'>アウギュステ</span>の海には、<br>
特殊な力があるんだ。<br>
リヴァイアサンのおかげでよ。",但是，拜利维坦所赐，<span class='scene-font-place'>奥古斯特</span>的海有种特殊的力量。
4,,"そういや、そんなことも言ってたな。<br>
人を癒すとかなんとか……",你好像提过，说是能够把人治愈什么的来着……
5,,"ああ、言っちまえば、<br>
奇跡みてぇなもんさ……",啊，说白了，就是像奇迹一样的力量啊……
6,,"だが、その力に<br>
確かに命を救われたんだ……<br>
……オレの娘がな。",而那种力量的确能够救回一条人命……<br>……我女儿的命。
7,,"<span class='scene-font-4'>む……娘だぁ！？</span><br>
おっさん子供いたのかよ！？",<span class='scene-font-4'>女……女儿！？</span>大叔原来你有孩子啊！？
8,,"ちょ、ちょっと！<br>
話し込んでる場合じゃないんだけど！<br>
ちゃんと魔物と戦ってよ！",等、等一下！现在不是闲聊的时候！ 快和魔兽战斗啦！
9,,"ほら、姬塔も！<br>
ぼんやりしててやられても、<br>
あたし、知らないからね！",快点，姬塔！呆在那里被魔兽吃了，我也不管你哦！
info,,1,scene_cp12_q1_s20
备注,,,ver-1: @煌月夜 2018/4/15
