id,en,jp,trans
0-chapter_name,,第9章　雲上の水平線,第9章  云端水平线
0-synopsis,,ラカムの知人であり、<span class='scene-font-place'>アウギュステ</span>を守る傭兵達の隊長を務めるオイゲンに事情を話し、解放される<span>姬塔</span>一行。そこで一行は、<span class='scene-font-place'>アウギュステ</span>が現在、エルステ帝国と戦争状態にあることを聞かされる。,<span>姬塔</span>一行向拉卡姆的旧友，保卫<span class='scene-font-place'>奥古斯特</span>的佣兵队队长欧根交代原委，于是被释放。随后一行人得知<span class='scene-font-place'>奥古斯特</span>与埃尔斯特帝国正在交战。
1,,"<span class='scene-font-katari'>姬塔達はオイゲンに、帝国に</span><br>
<span class='scene-font-katari'>追われている理由は隠しつつ、空図集め</span><br>
<span class='scene-font-katari'>の旅をしていることを説明した。</span>",<span class='scene-font-katari'>姬塔一行向欧根隐瞒了被帝国追捕的理由，告诉他他们在周游各地搜集空图。</span>
2,,"ファータ・グランデ空域を抜けるために、<br>
空図が必要ねぇ……<br>
ずいぶん難儀な旅じゃねぇか。",要离开这个法塔・格兰德空域，必须要有空图么……听起来是一场艰难的旅行啊。
3,,"ふふん……<br>
けど、オイラ達の目指す場所は<br>
この空域の外の、さらに先だからな！",哼哼……不过，我们的目标远不止驶出空域，而是在更遥远的地方！
4,,"ファータ・グランデ空域を<br>
抜けるくらいで<br>
難儀だなんて言ってらんねーぜ！",只是离开法塔・格兰德空域就说艰难，那怎么行！
5,,"あん？<br>
ファータ・グランデのさらに先だと？<br>
ってぇと……どこだったかな……",啊？出了法塔・格兰德空域再往前？这么说……是要去哪儿啊……
6,,"違うんだ、オイゲン。<br>
姬塔の目指す空は、<br>
そんなところで収まってはいない。",不是的，欧根。姬塔想抵达的天空，远不止这点距离。
7,,"オイラ達の目的地は、<br>
空の果て、<span class='scene-font-spword'>星の島イスタルシア</span>だぜ！",咱们的目的地是天空的尽头，<span class='scene-font-spword'>星之岛伊斯塔尔西亚</span>！
8,,<span class='scene-font-spword'>イスタルシア</span>……？,<span class='scene-font-spword'>伊斯塔尔西亚</span>……？
9,,"……くくく、はははははっ！<br>
大きく出るじゃねぇか、<br>
てめぇら！！",……呵呵呵、哈哈哈哈哈！你们啊，口气倒不小！！
10,,"<span class='scene-font-spword'>星の島</span>か……<br>
そりゃいいな、最高だぜ。<br>
騎空士なら誰もが憧れる、夢の世界だ。",<span class='scene-font-spword'>星之岛</span>么……那可真不错，棒极了。那是每个骑空士都憧憬的梦想啊。
11,,"夢じゃねーっつーの！<br>
なぁ！　姬塔！<br>
オイラ達は絶対に辿り着いてみせるぜ！",才不是梦呢！ 你说呢！ 姬塔！ 我们绝对会抵达的！
12,,"わかったわかった……<br>
だいたい事情は飲みこめたぜ。",好了好了……我大概知道事情的原委了。
13,,"すまねぇなぁ、<br>
問答無用でとっ捕まえちまってよ。",还真对不住了，二话不说就把你们抓起来。
14,,"しかし、驚きだ……<br>
<span class='scene-font-place'>アウギュステ</span>でラカムの知人が<br>
傭兵をやっているとはな。",不过，真让人吃惊……没想到拉卡姆有熟人在<span class='scene-font-place'>奥古斯特</span>当佣兵。
15,,"グランサイファーの修理に<br>
手を貸してくれた御仁というのは、<br>
オイゲン、貴方のことだったのだな。",帮助拉卡姆修理格兰赛法的高手就是你吧，欧根。
16,,"<span class='scene-font-place'>ポート・ブリーズ</span>を去って、<br>
何してんのかと思ってたけど、<br>
なんでまた傭兵なんかやってんだ？",我还在想你离开<span class='scene-font-place'>微风港</span>之后去做什么了，结果又当起佣兵了吗？
