id,en,jp,trans
0-chapter_name,,第12章　大瀑布の決戦,第十二章  大瀑布决战
0-synopsis,,<span class='scene-font-place'>アウギュステ</span>の住人を代表して、リヴァイアサンに受けた恩を返すため、なんとしてもリヴァイアサンを助けてやりたいと語るオイゲンに、<span>姬塔</span>一行は戦いに臨む決意を新たにする。,欧根表示他要代表<span class='scene-font-place'>奥古斯特</span>的居民报答利维坦的恩情，无论如何都要拯救利维坦。<span>姬塔</span>一行因此重新巩固了战斗的决意。
0,,"んだよ、<br>
オレに娘がいちゃ悪いってのか？",什么啊，我就不能有个女儿吗？
1,,"い、いや……<br>
そうは言わねぇけど……<br>
そうは言わねぇけどよ……",不，不……我不是这个意思……倒不是这个意思……
2,,"娘の命を救われた、か……<br>
それほどまでのものだったのだな、<br>
リヴァイアサンの力というものは。",它救了你女儿的命么……也就是说利维坦有起死回生的力量吗。
3,,"ああ、<span class='scene-font-place'>アウギュステ</span>の連中はみんな、<br>
何かしらあの海に……<br>
……リヴァイアサンに恩がある。",是啊，<span class='scene-font-place'>奥古斯特</span>的人或多或少都受过那片海…………受过利维坦的恩情。
4,,"だからオレは……リヴァイアサンを、<br>
<span class='scene-font-place'>アウギュステ</span>にとっての<br>
災いにしたくねぇ……",所以……我不想看到利维坦给<span class='scene-font-place'>奥古斯特</span>带来灾难……
5,,"オレ達を見守り続けてくれた海は、<br>
最後までオレ達にとって、<br>
幸いでいさせてやりてぇんだ。",我希望一直以来守望着我们的这片海，永远都是我们的幸福所在。
6,,"エゴかもしんねぇさ……だがな、<br>
これが<span class='scene-font-place'>アウギュステ</span>の住人にできる<br>
唯一の恩返しだと、オレぁ思うんだ。",也许只是自私吧……然而我也觉得，这是<span class='scene-font-place'>奥古斯特</span>人唯一能做的报恩了。
info,,1,scene_cp12_q2_s10
备注,,,ver-1: @煌月夜 2018/4/15
