id,en,jp,trans
0-chapter_name,,Voice of the Heart,心的声音
0-synopsis,,不可解な言葉を残し消えてしまったビィは、パレスで言うところの「シャドウ」というビィの分身だろうと推測するモナ。しかし、ルリアは「先ほどのビィから星晶獣の気配がした」という。この異空間がパレスなのか星晶獣の仕業なのか悩む一行に、フォックスは「星晶獣がビィを主として、パレスに近い空間を作り上げたのでは」と考えを述べるのだった。,Mona推测只留下一段费解的话后就消失的碧，其实是「阴影」。但露莉亚说自己在碧身上感觉到了星晶兽的气息。人们疑惑着源头究竟是殿堂还是星晶兽，Fox则说出了自己的想法「星晶兽制造出类似殿堂的空间，再把碧做成了殿堂主人」。
2,,<span class='scene-font-katari'>ビィの不可解な言動の数々──</span><br><span class='scene-font-katari'>誰もが理解に至らず</span><br><span class='scene-font-katari'>その場に立ち尽くしてしまう。</span>,<span class='scene-font-katari'>大家都想不通碧的言行<br>究竟是什么情况，<br>只有呆在原地。</span>
3,,<span class='scene-font-katari'>一足先に我に返った姬塔が</span><br><span class='scene-font-katari'>ビィを追いかけようとするが……</span>,<span class='scene-font-katari'>最先回过神来的姬塔<br>立刻就要追上去。</span>
4,,<span class='scene-font-4'>待て！</span><br>深追いは危険だ！,<span class='scene-font-4'>等等！</span><br>这么追上去很危险！
5,,しかし！　ビィ君を<br>このまま放っておくわけには……！,但是！<br>也不能这么放着碧不管啊……！
6,,さっきの様子を見ただろ！<br>あれはおそらく本物のビィじゃない。,你也看到它刚才的样子了吧？<br>那恐怕不是真正的碧。
7,,パレスで言うところのシャドウ……<br>ビィの分身みたいなものだ。,那是之前解释殿堂时提到的阴影……<br>那是类似碧分身一样的东西。
8,,ビィ君の……分身？,碧的……分身？
9,,<span class='scene-font-katari'>怪盗団は、姬塔達に、</span><br><span class='scene-font-katari'>パレスとパレスの主、</span><br><span class='scene-font-katari'>そしてシャドウの関係を説明する。</span>,<span class='scene-font-katari'>怪盗团又讲解了殿堂与殿堂主，<br>和阴影之间的关系。</span>
10,,さっきビィの様子がおかしかったのは、<br>そーいうことだったのか……,刚才碧的样子那么奇怪，<br>原来是这回事啊……
11,,じゃあ結局、<br>この異空間はビィ君のパレス、<br>みたいなものってことだよね。,那这里就是类似异空<br>间碧的殿堂了？
12,,おそらくは……,恐怕是的...
13,,この異空間で得ていた、<br>パレスにしては引っかかる違和感は？,这个异空间和殿堂<br>之间的违和感是？
14,,わからない……<br>まぁ、パレスに似ているだけであって、<br>恐らくパレスそのものではないからな。,不清楚……<br>这里仅仅是和殿堂很像，<br>恐怕并不是殿堂。
15,,そもそもただの違和感だし、<br>ワガハイの勘違いだったのかも──,而且只是有违和感，<br>也许只是吾辈弄错了——
16,,あの……本当にそうなんでしょうか？,那个……<br>真的是这样吗？
17,,ん……？,嗯……？
18,,<span class='scene-font-katari'>おずおずとしたルリアの声に、</span><br><span class='scene-font-katari'>姬塔達だけでなく、</span><br><span class='scene-font-katari'>怪盗団の面々も驚いた目を向ける。</span>,<span class='scene-font-katari'>听到露莉亚怯生生的声音，<br>所有人都向她投去了惊讶的目光。</span>
19,,その……<br>パレス、っていうのは、<br>私にはよくわかりません、けど……,那个……<br>殿堂我不是很清楚，<br>但是……
20,,でもさっき……<br>あのビィさんに会ったとき、<br>星晶獣の気配がしたんです。,但是刚才……<br>遇见那个碧的时候，<br>我感觉到了星晶兽的气息。
21,,星晶獣！？<br>ってーと、確か……,星晶兽！？<br>话说回来……
22,,この世界における超常の存在……<br>神にも匹敵する力を持つもの……<br>だったか。,这个世界里超乎常理的存在……<br>拥有匹敌神灵的力量……<br>就是那个吗？
23,,はい……<br>一瞬だけでしたけど、でも確かに、<br>星晶獣の気配がしたんです。,是的……<br>虽然只有一瞬间，<br>但我确实感觉到了星晶兽的气息。
24,,この空間にはきっと……<br>星晶獣が関わっていると思います。,我觉得这个空间肯定<br>和星晶兽有关系。
25,,ど、どういうことだ……？,什，什么意思……？
26,,ワガハイがこの空間で、<br>パレスのような気配を感じたのも<br>確かだぞ。,我也确实在这个空间<br>里感受到了殿堂的气息。
27,,どっちかが勘違い、<br>ってこともねーよな……,你们谁也不<br>会搞错吧……
28,,<span class='scene-font-katari'>スカルの言葉に、</span><br><span class='scene-font-katari'>ルリアとモナはそれぞれ頷く。</span>,<span class='scene-font-katari'>露莉亚和Mona点了点头。</span>
29,,んじゃそれって……<br>……いや、どういうことよ？,也就是说……<br>不，到底啥情况？
30,,でも、<br>シャドウみたいなのは出てきたよね？,但是，<br>确实出现了类似阴影的东西对吧？
31,,前にパレスで見た奴に、<br>雰囲気も似てたし……,和以前殿堂见到过的<br>家伙感觉很像……
32,,しかし、私達としては、<br>星晶獣の仕業と言われたほうが<br>納得はしやすいな……,但是，<br>我们更认同这是星晶兽的所作所为……
33,,星晶獣が伝説通りなら、<br>妙な空間を作る奴がいても、<br>おかしくはねぇな。,按照传说来看，<br>星晶兽中有可能制造奇<br>怪空间的家伙也不奇怪。
34,,<span class='scene-font-katari'>相反する二つの情報に、</span><br><span class='scene-font-katari'>怪盗団と騎空団は、</span><br><span class='scene-font-katari'>それぞれ頭を悩ませる。</span>,<span class='scene-font-katari'>两种相互矛盾的情报令怪<br>盗团和骑空团都很困惑。</span>
35,,<span class='scene-font-katari'>しかし、そんな一行に対し、</span><br><span class='scene-font-katari'>フォックスはひとり、</span><br><span class='scene-font-katari'>不思議そうに声を上げる。</span>,<span class='scene-font-katari'>但Fox却突然出声。</span>
36,,これは……そんなに複雑な話なのか？,这很复杂吗？
37,,いや、でも、<br>パレスなのか、星晶獣の仕業なのか、<br>はっきりさせねーと……,因为不搞清楚究竟是殿堂<br>还是星晶兽的作为……
38,,合わせ技でもいいだろう。<br>二つの意見は調和するはずだ。,配合理解也可以吧？<br>把两边意见融合起来。
39,,合わせ技？,配合？
40,,星晶獣がパレス……<br>ないし、パレスに近い空間を<br>ビィを主にして作った。,星晶兽创造殿堂……<br>不对，<br>是以碧为中心创造近似殿堂的空间。
41,,そういう話でいいんじゃないのか？,这么理解不也可以吗？
42,,せ、星晶獣が……？,星，星晶兽把……？
43,,パレスを……？,殿堂……？
44,,<span class='scene-font-katari'>思わぬ結論に、</span><br><span class='scene-font-katari'>モナとルリアは揃って目を丸くする。</span>,<span class='scene-font-katari'>如此出乎意料的结论让<br>Mona和露莉亚都瞪圆了眼睛。</span>
45,,<span class='scene-font-katari'>しかしそれは、</span><br><span class='scene-font-katari'>事件解決への</span><br><span class='scene-font-katari'>確かな糸口となるのだった。</span>,<span class='scene-font-katari'>这或许就是解开谜团的突破口。</span>
info,,1,scene_evt180618_cp3_q2_s10
