id,en,jp,trans
1,,ねぇねぇビィ君はさ、<br>ドラゴンなんだよね？,我说碧啊，<br>你是龙来着？
2,,おうよ！,哦哟！
3,,ドラゴンとかやべぇよな。<br>でも、想像してたのより<br>かーなりちっちぇけど。,龙什么的好厉害啊？<br>不过和我想象的一比超级小号！
4,,お、オイラはこれから<br>大きくなんだよ！,我，我会变的更大的！
5,,ま、ちっこいっつっても<br>めちゃくちゃレアってことには<br>違いねぇか！,嘛，<br>就算只有这种程度<br>也算是很稀有了啊！
6,,レアなんてレベルじゃないでしょ。<br>私達の世界じゃドラゴンになんて<br>絶対会えないんだからさ。,这不是稀有不稀有的问题吧？<br>在我们的世界绝对不可能见到龙啊。
7,,会えてこうやって触れて……<br>すっごいことだよ。,我们不仅见到了，<br>还像这样摸着……太厉害了。
8,,ねービィ君ー,对吧，碧？
9,,なんだよ、照れるじゃねぇか。,干嘛啊，<br>我会害羞的啦。
14,,お、コラ！　くすぐってぇって！<br>あはは！,喂，我说！<br>好痒的！
15,,パレスに入ったり、<br>シャドウと戦うのも大概だから<br>麻痺してきてたけどよぉ……,进入迷宫，<br>类似和阴影一样的战斗，<br>还把对面麻痹了……
16,,ここって、<br>まんまＲＰＧの世界みたいじゃね！？,这里就像是RPG的世界一样！
17,,うんうん！<br>すっごいファンタジーって感じだよね！<br>しかも空っていうのも良いと思う！,嗯嗯！<br>有种很厉害的幻想的感觉！<br>而且天空也特别漂亮！
18,,良くわからねぇけど、<br>お前らが楽しそうで<br>良かったぜ！,听不太懂，<br>不过你们高兴就好！
19,,……ふふっ！<br>折角なんだし、楽しんでも<br>バチは当たらないか！,哈哈……！<br>难得有这机会，<br>不好好享受会遭报应的！
info,,1,scene_evt180618_cp10_q1_s10
