id,en,jp,trans
0-synopsis,,ある日、エルステ帝国軍の研究施設にて、新たな魔晶生成設備を用いルリア奪還を狙っていたポンメルン。しかし、突然生成途中の魔晶が強い光を放ち、魔晶生成設備の水槽から謎の男が現れた。謎の男によって部下である帝国兵は石化され、自身も洗脳されてしまったポンメルンは、自身の復活のため魔晶を求める男の命令に虚ろな表情で頷くのだった。,ある日、エルステ帝国軍の研究施設にて、新たな魔晶生成設備を用いルリア奪還を狙っていたポンメルン。しかし、突然生成途中の魔晶が強い光を放ち、魔晶生成設備の水槽から謎の男が現れた。謎の男によって部下である帝国兵は石化され、自身も洗脳されてしまったポンメルンは、自身の復活のため魔晶を求める男の命令に虚ろな表情で頷くのだった。
1,,<span class='scene-font-katari'>一切の光も射さぬ空間。</span><br><span class='scene-font-katari'>そこに偏在する闇がおぼろげながら</span><br><span class='scene-font-katari'>形をとりつつあった。</span>,<span class='scene-font-katari'>一切的光都无法射进的空间。</span><br><span class='scene-font-katari'>在那里遍布整个空间的黑暗朦朦胧胧地</span><br><span class='scene-font-katari'>开始拥有了形状。</span>
2,,<span class='scene-font-katari'>それは、散らばった闇の粒子が</span><br><span class='scene-font-katari'>些細なきっかけから</span><br><span class='scene-font-katari'>互いをひきつけあうようで──</span>,<span class='scene-font-katari'>那是，分散的暗之粒子</span><br><span class='scene-font-katari'>因为某些小小的动机</span><br><span class='scene-font-katari'>互相地合而为一──</span>
4,,<span class='scene-font-kokoro'>（…………）</span>,<span class='scene-font-kokoro'>（…………）</span>
5,,<span class='scene-font-kokoro'>（なぜ俺に意識がある……</span><br><span class='scene-font-kokoro'>俺はあの時、闇へと還ったはずだ……）</span>,<span class='scene-font-kokoro'>（为什么我还会有意识……</span><br><span class='scene-font-kokoro'>我明明在那个时候，已经回归了黑暗……）</span>
6,,<span class='scene-font-katari'>徐々に形をとりつつある闇の塊は</span><br><span class='scene-font-katari'>己の覚醒のきっかけを探す。</span>,<span class='scene-font-katari'>慢慢地拼凑在一起的暗之块</span><br><span class='scene-font-katari'>开始探寻着自己觉醒的动机。</span>
7,,<span class='scene-font-kokoro'>（感じる……</span><br><span class='scene-font-kokoro'>強力な、エネルギーの存在を……）</span>,<span class='scene-font-kokoro'>（感觉到了……</span><br><span class='scene-font-kokoro'>强大的、能量的存在……）</span>
14,,それで、新型の設備で<br>魔晶の生産性は上がったんですかネェ？,那么，新的设备<br>是增加了魔晶的生产率吧？
15,,はっ！<br>結晶の肥大化速度が<br>五割ほど向上しております！,是！<br>结晶长大的速度提升了五成！
16,,ふむ……上々ですネェ。<br>肝心の安定性は？,呼嗯……挺顺利的。<br>最重要的安定性如何？
17,,結晶の安定化に課題は残っていますが<br>従来技術に劣るものではないかと。,结晶的安定化还在研究中，<br>这个没有比以前的技术要差的地方。
18,,なるほど。<br>時間と費用をかけた甲斐が<br>あったというものですヨォ……,原来如此。<br>就是说这个设备的所需时间跟费用，效果上说都不错……
